fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,257.023,59.861,,,4.861,,146.321,4.861,,4.861,17.996,,,,231.731,93.662,,4.861,,4.861,,,6.363,,,5.050,5.594,521.690,4.861,,4.861,4.861,5.335,4.861
1990-01-15,2,1990-03-15,178.784,234.765,,,1.806,,75.663,2.127,,5.566,41.623,,,,568.089,3158.716,,1.806,,36.707,,,78.524,,,3.712,6.129,231.785,1.806,,1.806,5.721,2.371,1.806
1990-01-15,3,1990-04-15,638.996,157.112,,,7.131,,391.288,1.008,,48.924,27.068,,,,193.525,1276.277,,467.879,,27.491,,,46.152,,,2.301,27.496,291.101,0.671,,1.773,16.312,0.951,0.671
1990-01-15,4,1990-05-15,258.403,190.636,,,124.825,,396.082,301.874,,33.437,10.058,,,,180.843,1074.938,,289.441,,10.215,,,17.157,,,0.855,105.683,301.853,0.249,,386.971,83.995,112.714,0.249
1990-01-15,5,1990-06-15,232.081,426.696,,,590.924,,428.288,185.640,,12.435,102.066,,,,1095.228,601.988,,567.990,,487.080,,,159.502,,,19.169,62.574,271.884,0.093,,137.854,295.969,1692.571,969.282
1990-01-15,6,1990-07-15,121.800,516.511,,,1294.135,,634.384,731.478,,5.273,96.866,,,,571.581,792.570,,312.522,,395.678,,,715.750,,,40.770,116.281,1033.136,0.034,,612.614,1144.483,570.937,228.705
1990-02-15,1,1990-03-15,178.784,437.345,,,110.570,,110.570,145.239,,169.811,258.471,,,,664.479,3406.830,,110.570,110.571,283.686,1592.975,,352.636,,,155.805,178.609,159.919,110.570,,118.710,158.971,,110.570
1990-02-15,2,1990-04-15,638.996,286.974,,,47.545,,406.047,70.275,,158.359,117.939,,,,210.311,1307.094,,508.293,762.967,130.596,872.769,,144.916,,,73.654,164.196,238.035,41.085,,52.417,104.925,,41.085
1990-02-15,3,1990-05-15,258.403,302.527,,,139.842,,403.794,440.319,,81.905,43.823,,,,199.528,1084.958,,304.458,953.812,48.526,753.283,,54.052,,,27.368,227.371,276.304,15.266,,507.112,171.024,,15.266
1990-02-15,4,1990-06-15,232.081,444.500,,,596.504,,431.061,228.434,,30.445,146.160,,,,1106.942,605.559,,573.570,1573.600,581.452,406.621,,237.867,,,56.516,110.520,260.837,5.673,,162.235,356.647,,974.861
1990-02-15,5,1990-07-15,121.800,528.344,,,1296.209,,635.400,756.312,,12.025,118.048,,,,574.695,793.897,,314.595,896.513,417.488,180.681,,750.712,,,77.675,151.462,1028.570,2.108,,632.784,1168.580,,230.779
1990-02-15,6,1990-08-15,51.303,618.835,,,722.049,,707.685,337.711,,5.008,607.846,,,,825.150,808.971,,310.527,366.150,540.058,360.408,,420.657,,,656.537,413.763,306.038,1280.416,,1789.595,973.784,,325.509
1990-03-15,1,1990-04-15,638.996,263.606,,,153.521,,637.643,89.047,,233.585,85.406,,,,85.406,607.825,,773.975,1034.601,85.406,349.803,,85.406,,,85.526,180.991,283.518,85.406,,96.732,146.937,85.406,85.984
1990-03-15,2,1990-05-15,258.403,303.182,,,291.706,,499.565,515.687,,112.806,31.735,,,,42.891,877.439,,376.087,1010.540,31.735,564.309,,31.743,,,31.852,245.688,300.962,31.735,,639.105,231.691,164.066,32.297
1990-03-15,3,1990-06-15,232.081,514.675,,,684.601,,465.152,249.225,,42.503,137.378,,,,883.497,542.943,,606.138,1589.986,525.037,344.136,,168.454,,,82.907,117.109,270.612,11.792,,185.364,394.661,1748.095,1243.911
1990-03-15,4,1990-07-15,121.800,531.988,,,1322.868,,647.866,768.658,,19.005,114.308,,,,530.995,770.644,,325.499,902.187,405.231,157.292,,719.038,,,94.323,156.190,1032.755,4.382,,651.547,1182.311,581.365,253.289
1990-03-15,5,1990-08-15,51.303,610.578,,,731.323,,712.217,341.493,,9.447,605.696,,,,809.208,800.382,,314.638,368.253,535.495,351.052,,411.186,,,675.019,416.323,307.435,1281.261,,1794.768,978.438,430.212,337.724
1990-03-15,6,1990-09-15,28.286,561.806,,,657.655,,352.314,442.545,,299.386,191.737,,,,467.562,466.918,,331.399,426.083,250.027,817.072,,461.777,,,321.293,1056.861,1389.515,292.770,,1238.871,909.893,567.701,294.747
1990-04-15,1,1990-05-15,258.403,550.663,,,512.511,,526.055,987.930,249.051,,383.500,,,,511.210,881.927,837.957,364.231,916.066,196.052,670.650,,405.896,,,225.352,485.649,450.159,217.215,,1121.524,,847.418,222.913
1990-04-15,2,1990-06-15,232.081,755.281,,,776.371,,472.372,361.354,396.698,,561.761,,,,1244.719,547.456,1451.565,601.302,1566.640,1127.044,376.347,,643.470,,,405.307,195.913,333.118,90.081,,275.119,,2011.326,1667.656
1990-04-15,3,1990-07-15,121.800,570.529,,,1352.847,,650.368,820.280,416.748,,269.373,,,,614.332,772.614,540.400,323.610,894.706,499.919,169.338,,882.290,,,252.540,206.043,1059.484,33.472,,702.119,,647.613,302.485
1990-04-15,4,1990-08-15,51.303,643.942,,,742.090,,713.088,358.860,175.806,,692.987,,,,839.820,801.121,507.385,313.938,365.490,570.599,356.099,,464.898,,,850.975,440.978,316.358,1744.081,,1810.484,,454.685,359.105
1990-04-15,5,1990-09-15,28.286,580.926,,,661.652,,352.635,449.122,74.776,,218.789,,,,478.880,467.193,1318.777,331.140,425.055,262.752,818.950,,481.874,,,366.181,1066.854,1392.921,326.998,,1244.363,,576.814,302.800
1990-04-15,6,1990-10-15,298.833,639.607,,,843.503,,1410.151,767.073,42.631,,129.345,,,,1209.042,387.334,399.942,640.310,201.025,545.746,901.431,,957.529,,,1296.220,260.508,609.683,184.888,,567.829,,1261.955,175.999
1990-05-15,1,1990-06-15,232.081,635.801,,,610.150,,315.451,159.523,402.586,,501.844,,,,1019.577,304.783,1175.284,470.169,1280.757,1299.959,199.303,,508.830,,,470.056,117.131,211.417,117.133,,117.131,,1736.545,1698.383
1990-05-15,2,1990-07-15,121.800,522.444,,,1305.791,,590.877,698.952,419.224,,248.575,,,,571.179,681.447,481.020,290.395,833.311,527.099,99.141,,845.042,,,273.781,140.133,993.599,43.525,,503.343,,590.842,311.607
1990-05-15,3,1990-08-15,51.303,632.356,,,726.147,,692.413,321.879,176.611,,684.801,,,,824.014,769.466,485.325,300.697,343.274,580.638,318.759,,451.990,,,861.183,403.967,297.141,1854.776,,1757.629,,433.819,362.582
1990-05-15,4,1990-09-15,28.286,574.963,,,655.743,,345.038,434.744,75.075,,215.832,,,,473.050,455.503,1310.569,326.083,416.764,266.442,805.114,,477.065,,,369.532,1051.549,1385.295,334.517,,1228.223,,569.032,304.088
1990-05-15,5,1990-10-15,298.833,637.498,,,841.307,,1407.269,761.639,42.741,,128.232,,,,1206.872,382.984,396.905,638.387,197.947,547.138,896.530,,955.740,,,1297.520,255.770,606.958,188.549,,561.935,,1259.061,176.476
1990-05-15,6,1990-11-15,524.951,362.504,,,304.962,,864.243,296.514,53.544,,73.211,,,,946.924,373.332,566.141,326.671,85.778,318.148,265.770,,754.086,,,290.608,179.380,852.702,85.815,,236.198,,294.755,81.303
1990-06-15,1,1990-07-15,121.800,477.877,,,1144.893,,525.326,790.688,338.634,131.535,163.847,,,,362.725,595.277,271.991,184.926,596.448,311.199,110.526,,688.888,,,193.075,306.215,995.261,,,780.872,1069.771,355.436,117.893
1990-06-15,2,1990-08-15,51.303,532.129,,,685.954,,672.192,343.435,148.401,66.510,639.774,,,,750.823,749.499,404.065,248.281,273.862,498.988,291.353,,412.489,,,820.794,490.394,298.945,,,1826.434,953.462,349.284,249.778
1990-06-15,3,1990-09-15,28.286,584.254,,,641.036,,337.811,443.643,63.932,441.499,201.557,,,,447.254,448.585,1279.964,304.832,389.617,237.137,794.686,,462.042,,,356.546,1087.161,1385.796,,,1248.852,901.041,536.718,259.620
1990-06-15,4,1990-10-15,298.833,617.831,,,835.836,,1404.332,765.051,38.082,230.455,122.470,,,,1197.168,380.381,385.988,629.875,187.934,535.671,893.402,,950.094,,,1292.384,266.839,607.176,,,569.455,275.758,1246.969,159.139
1990-06-15,5,1990-11-15,524.951,352.854,,,302.939,,863.197,297.738,51.299,117.911,70.920,,,,943.352,372.351,562.042,323.595,82.034,313.945,264.720,,752.006,,,288.790,183.545,852.782,,,238.989,162.789,290.368,74.624
1990-06-15,6,1990-12-15,198.634,244.685,,,130.832,,540.237,129.339,32.773,48.791,828.933,,,,281.657,450.787,244.616,146.544,30.482,148.753,100.170,,304.600,,,462.037,91.240,260.843,,,93.319,672.551,112.145,27.729
1990-07-15,1,1990-08-15,51.303,348.732,,,360.303,,427.800,116.979,51.303,54.774,,,,,513.783,467.080,233.260,154.786,70.793,316.756,300.166,,156.765,,,715.646,343.429,70.354,,,1492.037,607.362,172.538,
1990-07-15,2,1990-09-15,28.286,542.547,,,526.592,,261.095,328.014,19.367,412.838,,,,,382.236,360.756,1202.008,256.075,255.305,176.931,797.548,,339.220,,,330.873,1024.967,1212.447,,,1172.745,798.704,450.664,
1990-07-15,3,1990-10-15,298.833,638.152,,,792.844,,1366.698,717.044,10.493,221.448,,,,,1170.214,345.979,363.678,607.276,140.279,504.994,894.537,,900.792,,,1280.668,248.739,562.228,,,542.698,241.029,1213.256,
1990-07-15,4,1990-11-15,524.951,370.828,,,287.682,,850.975,281.225,28.838,113.768,,,,,934.107,358.832,553.096,315.765,63.220,303.315,265.148,,734.729,,,285.073,176.676,835.100,,,229.080,149.470,279.624,
1990-07-15,5,1990-12-15,198.634,220.877,,,125.107,,535.784,123.123,21.245,47.069,,,,,278.303,445.440,241.352,143.613,23.491,144.743,100.328,,298.333,,,460.643,88.664,254.711,,,89.629,666.981,108.115,
1990-07-15,6,1991-01-15,91.632,201.765,,,46.487,,213.310,45.750,7.894,17.490,,,,,104.588,172.218,106.384,110.861,327.584,56.611,37.280,,141.495,,,167.812,1265.704,101.987,,,108.115,761.793,40.173,
1990-08-15,1,1990-09-15,28.286,219.622,,,149.344,19.421,24.915,114.982,19.063,319.152,,,,,38.689,39.032,707.029,42.589,74.735,19.063,295.940,,85.069,,,26.527,613.109,1031.763,,63.363,497.723,281.582,148.976,
1990-08-15,2,1990-10-15,298.833,429.238,,,589.983,42.887,1024.137,566.683,7.295,193.720,,,,,849.913,135.294,279.881,393.865,55.191,172.390,734.207,,718.650,,,911.827,176.853,532.671,,102.982,373.234,121.051,1031.277,
1990-08-15,3,1990-11-15,524.951,290.883,,,227.728,30.503,770.832,237.514,22.647,100.846,,,,,850.065,251.672,507.683,245.276,24.605,186.492,220.012,,678.266,,,214.947,147.672,821.711,,69.980,168.502,92.166,239.424,
1990-08-15,4,1990-12-15,198.634,183.462,,,101.306,11.334,508.325,105.937,17.273,41.665,,,,,251.523,394.147,225.789,116.585,9.143,98.351,83.166,,279.265,,,433.059,77.458,250.839,,63.374,66.395,625.191,92.570,
1990-08-15,5,1991-01-15,91.632,179.788,,,37.643,23.461,203.532,39.364,6.418,15.482,,,,,94.574,154.656,100.279,100.818,322.253,38.500,30.902,,134.100,,,157.562,1261.541,100.507,,73.701,99.482,746.381,34.397,
1990-08-15,6,1991-02-15,40.074,160.856,,,16.085,158.253,75.628,14.630,2.385,18.887,,,,,123.942,212.782,37.261,52.022,127.308,17.977,160.201,,902.947,,,59.279,1001.369,40.566,,41.534,54.281,247.863,12.781,
1990-09-15,1,1990-10-15,298.833,288.942,,,392.334,62.474,1022.470,404.943,30.010,20.114,,,,,720.381,,19.419,304.884,15.208,266.008,,15.208,457.764,,,963.424,15.208,151.096,,44.323,77.378,15.208,780.986,
1990-09-15,2,1990-11-15,524.951,230.023,,,174.015,39.972,776.308,194.381,54.507,10.984,,,,,820.669,,247.498,214.476,5.651,229.123,,5.651,595.814,,,220.080,86.768,600.248,,32.528,49.885,44.551,197.343,
1990-09-15,3,1990-12-15,198.634,150.397,,,78.620,14.852,510.094,88.001,34.978,4.483,,,,,244.506,,137.385,104.367,2.100,116.020,,2.100,254.436,,,435.383,54.628,191.045,,45.137,19.091,595.010,75.712,
1990-09-15,4,1991-01-15,91.632,172.372,,,29.213,24.769,204.276,32.699,12.997,1.666,,,,,91.859,,63.072,96.278,319.636,45.550,,0.791,123.887,,,158.426,1253.058,77.524,,66.432,81.905,735.261,28.133,
1990-09-15,5,1991-02-15,40.074,147.702,,,12.953,158.739,75.904,12.153,4.829,13.754,,,,,122.933,,23.436,50.335,126.336,20.597,,1.802,899.010,,,59.600,998.217,32.026,,38.833,47.750,244.373,10.453,
1990-09-15,6,1991-03-15,14.891,278.091,,,5.927,80.277,28.525,125.748,5.555,40.047,,,,,3169.593,,8.708,18.712,81.844,1117.041,,76.829,259.496,,,26.197,366.790,11.900,,14.429,21.658,98.655,3.884,
1990-10-15,1,1990-11-15,524.951,276.709,,,143.557,127.980,515.939,173.982,247.258,141.235,,,,,557.074,,576.792,192.916,124.860,148.979,,124.860,467.577,,,125.490,381.042,789.291,,143.185,132.469,294.840,124.860,
1990-10-15,2,1990-12-15,198.634,175.097,,,62.562,49.372,419.915,79.798,117.470,60.173,,,,,192.349,,243.355,93.910,46.395,67.216,,46.395,218.365,,,394.003,159.137,227.020,,97.506,53.152,827.439,46.395,
1990-10-15,3,1991-01-15,91.632,181.771,,,23.247,37.595,174.654,29.651,43.649,22.359,,,,,71.729,,108.447,92.393,336.095,25.242,,17.250,107.657,,,143.050,1291.891,92.094,,87.655,94.561,818.962,17.239,
1990-10-15,4,1991-02-15,40.074,150.865,,,10.736,163.505,64.897,11.021,16.219,21.443,,,,,115.454,,40.296,48.891,132.452,13.051,,7.918,892.554,,,53.887,1012.646,37.440,,46.719,52.453,269.318,6.406,
1990-10-15,5,1991-03-15,14.891,279.284,,,5.103,82.048,24.435,125.327,9.787,42.904,,,,,3166.813,,14.973,18.176,84.117,1114.237,,79.102,257.097,,,24.074,372.151,13.912,,17.360,23.405,108.285,2.380,
1990-10-15,6,1991-04-15,11.993,240.041,,,253.904,393.661,9.297,143.456,50.493,27.544,,,,,1279.286,,472.772,705.214,45.108,778.258,,46.367,118.997,,,34.163,365.514,5.169,,7.552,22.883,40.306,0.884,
1990-11-15,1,1990-12-15,198.634,264.059,,,187.418,187.418,350.184,187.418,,187.418,,,,226.532,187.418,,205.782,187.418,187.418,194.996,,187.418,194.465,,,675.756,187.418,187.613,,272.152,190.347,908.825,187.759,
1990-11-15,2,1991-01-15,91.632,215.266,,,69.640,88.890,154.887,69.640,,69.640,,,,124.691,69.640,,85.394,127.138,388.496,76.103,,69.651,82.387,,,222.145,1302.399,75.861,,164.371,147.201,847.174,69.973,
1990-11-15,3,1991-02-15,40.074,175.069,,,27.974,182.565,57.552,25.880,,39.011,,,,284.111,114.678,,31.731,61.801,151.923,31.949,,27.389,880.510,,,83.277,1016.551,31.408,,76.035,72.013,279.028,26.000,
1990-11-15,4,1991-03-15,14.891,312.190,,,11.508,89.130,21.705,130.848,,49.432,,,,587.552,3166.525,,11.790,22.973,91.352,1121.260,,86.337,252.621,,,34.994,373.602,11.671,,28.253,30.673,111.911,9.661,
1990-11-15,5,1991-04-15,11.993,249.047,,,256.285,396.293,8.283,145.507,,29.969,,,,200.757,1279.179,,471.589,706.996,47.796,780.867,,49.055,117.334,,,38.221,366.053,4.336,,11.600,25.584,41.653,3.590,
1990-11-15,6,1991-05-15,126.632,281.813,,,427.757,397.941,304.578,80.656,,11.136,,,,183.530,1076.016,,290.820,934.746,17.760,723.055,,18.236,117.211,,,109.669,334.293,1.611,,390.623,87.441,127.838,1.334,
1990-12-15,1,1991-01-15,91.632,176.637,81.872,,79.055,98.305,79.055,79.055,,79.055,,,,103.870,79.055,79.055,79.055,136.553,397.911,79.055,,79.066,84.838,,,79.055,1311.814,85.085,,116.033,153.866,446.238,79.055,
1990-12-15,2,1991-02-15,40.074,172.397,284.168,,31.473,186.063,29.375,29.378,,42.510,,,,276.364,118.176,184.691,29.375,65.300,155.421,33.047,,30.888,881.014,,,30.108,1020.049,34.836,,57.263,74.489,169.380,29.375,
1990-12-15,3,1991-03-15,14.891,293.391,188.870,,12.808,90.430,11.235,132.148,,50.732,,,,584.674,3167.825,90.907,10.915,24.273,92.652,1121.667,,87.637,252.809,,,15.238,374.902,12.944,,21.278,31.593,68.155,10.915,
1990-12-15,4,1991-04-15,11.993,255.993,642.744,,256.768,396.776,4.392,145.990,,30.452,,,,199.688,1279.662,33.779,471.264,707.479,48.279,781.019,,49.538,117.404,,,30.880,366.536,4.810,,9.008,25.926,25.394,4.056,
1990-12-15,5,1991-05-15,126.632,272.852,259.796,,427.936,398.121,303.132,80.836,,11.315,,,,183.132,1076.196,116.224,290.699,934.925,17.939,723.111,,18.415,117.237,,,106.941,334.473,1.787,,389.660,87.568,121.797,1.507,
1990-12-15,6,1991-06-15,591.595,540.353,232.598,,882.450,429.045,186.108,212.291,,102.533,,,,1096.079,602.455,1144.256,568.457,1567.072,489.950,396.130,,159.969,368.035,,,63.041,284.787,0.664,,138.853,297.296,1695.946,969.749,
