fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,11.241,3.635,,,0.247,,17.183,0.247,,0.247,0.247,,,,0.247,0.247,,0.247,,0.247,,,12.135,,,0.311,0.247,32.345,0.247,,0.247,0.247,0.247,0.247
1990-01-15,2,1990-03-15,23.804,5.997,,,0.092,,12.421,0.092,,0.092,0.092,,,,0.161,1.695,,0.092,,0.092,,,30.214,,,0.155,0.092,54.773,0.092,,0.092,7.511,0.092,0.092
1990-01-15,3,1990-04-15,167.329,8.067,,,0.034,,5.028,0.034,,0.996,0.034,,,,0.101,1.787,,48.458,,0.034,,,17.637,,,0.058,0.034,37.440,0.034,,0.034,33.396,0.034,0.034
1990-01-15,4,1990-05-15,54.589,19.141,,,10.257,,2.192,0.013,,0.916,0.013,,,,0.038,78.806,,29.327,,0.013,,,6.554,,,0.021,0.013,52.534,0.013,,0.013,163.786,0.013,0.013
1990-01-15,5,1990-06-15,21.205,25.799,,,89.233,,7.384,0.005,,0.340,0.005,,,,0.014,35.388,,66.827,,139.085,,,2.435,,,0.008,0.005,51.005,0.005,,0.005,54.814,17.820,0.005
1990-01-15,6,1990-07-15,7.879,52.449,,,229.749,,5.567,0.297,,0.126,0.002,,,,0.005,122.379,,52.441,,58.388,,,0.905,,,0.003,0.002,250.898,0.002,,0.002,152.138,71.187,0.002
1990-02-15,1,1990-03-15,23.804,87.085,,,8.191,,8.191,8.194,,8.191,8.191,,,,51.567,80.074,,8.191,10.391,49.886,1186.422,,51.685,,,10.372,8.191,33.744,8.191,,8.783,97.976,,8.191
1990-02-15,2,1990-04-15,167.329,39.083,,,3.044,,5.506,3.046,,20.952,3.044,,,,25.228,45.632,,64.148,30.222,26.319,323.096,,27.129,,,5.073,3.044,25.960,3.044,,3.601,121.436,,3.044
1990-02-15,3,1990-05-15,54.589,39.274,,,11.375,,4.580,1.132,,13.894,1.131,,,,9.374,169.060,,35.377,21.107,9.779,187.983,,10.080,,,1.885,1.131,43.639,1.131,,1.338,221.083,,1.131
1990-02-15,4,1990-06-15,21.205,39.661,,,89.648,,16.857,0.421,,5.163,0.420,,,,14.200,59.652,,71.573,68.047,217.949,86.656,,3.746,,,0.700,0.420,46.555,0.420,,0.497,70.217,,0.420
