fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,95.880,28.602,,,3.579,,45.518,3.579,,3.579,23.391,,,,25.082,77.159,,3.579,,5.745,,,4.245,,,3.929,18.118,277.017,3.579,,5.824,3.579,3.751,3.579
1990-01-15,2,1990-03-15,45.672,157.596,,,1.330,,24.826,3.226,,65.165,12.602,,,,159.089,1419.837,,1.330,,375.520,,,477.735,,,119.555,12.380,143.417,1.330,,5.442,5.642,6.973,1.330
1990-01-15,3,1990-04-15,204.298,67.445,,,0.494,,172.631,2.171,,70.301,4.683,,,,61.437,388.804,,145.300,,90.055,,,98.550,,,45.797,4.719,73.723,0.494,,3.256,22.222,4.931,24.437
1990-01-15,4,1990-05-15,115.021,78.860,,,14.616,,141.003,92.568,,34.438,1.743,,,,64.729,348.719,,293.982,,34.592,,,110.528,,,17.057,10.790,31.335,0.184,,55.076,35.615,111.418,21.090
1990-01-15,5,1990-06-15,175.772,225.322,,,98.397,,132.622,68.552,,12.797,103.440,,,,537.197,329.030,,367.018,,155.799,,,180.478,,,47.211,18.420,43.106,0.068,,34.665,106.450,850.220,970.334
1990-01-15,6,1990-07-15,82.794,272.458,,,547.959,,475.326,611.942,,9.483,68.359,,,,436.226,345.404,,166.263,,167.313,,,273.074,,,98.211,108.394,428.291,0.025,,205.376,509.484,269.096,184.024
1990-02-15,1,1990-03-15,45.672,243.709,,,40.636,,40.636,63.782,,206.779,42.509,,,,321.627,1488.961,,40.636,40.636,620.645,337.540,,747.445,,,297.443,47.277,78.208,43.044,,58.476,73.548,,40.636
1990-02-15,2,1990-04-15,204.298,136.824,,,15.099,,182.214,31.809,,156.460,16.762,,,,99.222,394.809,,160.778,662.633,127.375,298.354,,129.584,,,93.907,20.672,42.471,17.333,,29.532,81.606,,39.043
1990-02-15,3,1990-05-15,115.021,141.703,,,20.043,,147.366,197.317,,70.525,6.232,,,,105.499,350.736,,301.565,750.935,50.197,217.529,,141.660,,,35.679,24.261,17.710,6.441,,131.858,90.296,,26.517
1990-02-15,4,1990-06-15,175.772,265.236,,,101.578,,135.960,125.903,,26.409,109.049,,,,569.300,329.741,,369.698,1302.088,188.765,195.156,,199.770,,,89.039,31.014,25.782,2.393,,73.047,190.405,,974.385
1990-02-15,5,1990-07-15,82.794,280.230,,,552.704,,476.826,666.742,,18.829,76.020,,,,444.151,345.663,,167.223,289.784,179.354,85.474,,280.004,,,137.700,165.045,405.892,0.889,,282.113,565.039,,184.911
1990-02-15,6,1990-08-15,34.854,345.252,,,398.443,,410.116,322.976,,24.688,324.950,,,,330.758,433.919,,121.791,157.200,435.299,210.532,,168.378,,,297.880,229.596,111.551,928.401,,969.827,488.727,,194.764
1990-03-15,1,1990-04-15,204.298,93.113,,,19.484,,273.684,19.544,,45.938,19.484,,,,19.484,52.840,,254.033,794.555,19.484,92.565,,19.484,,,19.484,19.484,19.656,19.484,,19.654,49.420,19.484,65.022
1990-03-15,2,1990-05-15,115.021,114.102,,,34.417,,192.402,167.893,,25.107,7.243,,,,10.621,173.061,,362.443,769.761,7.240,119.272,,35.466,,,7.240,27.105,7.407,7.240,,93.260,64.550,127.238,43.079
1990-03-15,3,1990-06-15,175.772,278.494,,,168.768,,158.589,115.879,,9.329,117.289,,,,395.845,266.414,,388.148,1306.374,108.402,150.551,,91.751,,,21.838,34.413,8.912,2.690,,56.708,172.176,894.158,1101.655
1990-03-15,4,1990-07-15,82.794,267.833,,,616.348,,486.682,661.496,,6.028,86.593,,,,411.859,323.557,,173.355,291.230,129.784,69.442,,219.616,,,62.310,169.582,351.808,1.000,,269.615,558.169,274.758,193.425
1990-03-15,5,1990-08-15,34.854,333.722,,,412.222,,413.410,321.405,,10.753,338.354,,,,319.654,425.789,,124.101,157.738,410.750,203.110,,148.668,,,250.508,231.219,102.240,929.950,,965.857,486.419,223.916,198.385
1990-03-15,6,1990-09-15,69.531,270.639,,,364.908,,165.099,281.719,,127.770,102.563,,,,172.180,155.409,,181.240,196.291,139.803,419.307,,199.023,,,157.644,611.899,408.150,182.437,,620.189,541.108,221.061,164.976
1990-04-15,1,1990-05-15,115.021,264.869,,,275.207,,182.498,431.460,74.490,,141.951,,,,225.684,264.086,470.101,365.274,657.204,74.428,213.112,,331.114,,,76.966,260.470,102.493,127.719,,387.001,,531.153,104.967
1990-04-15,2,1990-06-15,175.772,407.978,,,305.765,,155.545,184.443,137.707,,409.116,,,,624.170,299.984,651.874,387.127,1281.244,348.268,196.026,,270.730,,,221.553,147.603,117.628,72.987,,143.833,,1022.530,1181.425
1990-04-15,3,1990-07-15,82.794,318.415,,,663.109,,485.558,693.568,477.117,,169.648,,,,459.471,335.049,251.508,172.812,282.825,219.395,85.362,,304.312,,,186.659,241.715,474.120,34.621,,319.409,,305.971,206.065
