fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,0.124,8.729,,,0.124,,66.967,0.124,,0.124,0.124,,,,0.422,0.124,,0.124,,0.124,,,0.124,,,0.124,0.124,87.875,0.124,,0.124,0.124,0.124,0.124
1990-01-15,2,1990-03-15,0.046,42.423,,,0.046,,30.135,0.046,,0.046,0.046,,,,74.036,610.127,,0.046,,0.046,,,0.046,,,0.046,0.046,47.955,0.046,,0.046,0.769,0.046,0.046
1990-01-15,3,1990-04-15,14.974,34.183,,,0.017,,353.748,0.017,,0.960,0.017,,,,34.321,124.935,,43.618,,0.017,,,0.017,,,0.017,0.336,56.509,0.017,,0.017,0.692,0.017,0.017
1990-01-15,4,1990-05-15,19.907,35.315,,,0.006,,159.931,47.048,,0.875,0.006,,,,27.053,303.946,,22.665,,0.006,,,0.006,,,0.006,4.000,40.441,0.006,,7.379,3.464,18.825,0.006
1990-01-15,5,1990-06-15,17.710,69.126,,,28.007,,125.267,51.765,,0.325,0.002,,,,300.281,105.507,,63.288,,105.782,,,0.002,,,0.002,3.045,61.053,0.002,,5.255,9.551,161.999,223.130
1990-01-15,6,1990-07-15,10.124,118.691,,,304.474,,113.770,185.788,,3.469,0.001,,,,225.932,168.265,,71.817,,141.778,,,30.765,,,0.001,1.553,183.157,0.001,,151.587,263.842,218.273,71.958
1990-02-15,1,1990-03-15,0.046,47.000,,,0.046,,0.046,0.046,,0.046,0.046,,,,55.354,678.853,,0.046,0.046,2.449,150.355,,0.046,,,0.046,0.046,0.046,0.046,,0.046,5.336,,0.046
1990-02-15,2,1990-04-15,14.974,38.738,,,0.017,,245.767,0.243,,0.960,0.017,,,,27.456,129.346,,43.618,14.332,2.052,266.570,,0.017,,,0.017,0.336,0.189,0.017,,0.017,5.033,,0.017
1990-02-15,3,1990-05-15,19.907,42.798,,,0.006,,139.652,81.470,,0.875,0.006,,,,20.249,306.483,,22.665,59.056,0.762,158.105,,0.006,,,0.006,4.000,0.173,0.006,,7.379,12.260,,0.006
1990-02-15,4,1990-06-15,17.710,78.252,,,28.007,,118.010,68.505,,0.325,0.002,,,,290.310,106.190,,63.288,290.407,158.766,105.187,,0.002,,,0.002,3.045,6.220,0.002,,5.255,20.125,,223.130
1990-02-15,5,1990-07-15,10.124,118.480,,,304.474,,111.041,195.194,,3.469,0.001,,,,223.890,168.527,,71.817,309.229,153.845,53.370,,30.765,,,0.001,1.553,97.674,0.001,,151.587,302.731,,71.958
1990-02-15,6,1990-08-15,4.113,119.289,,,205.573,,71.362,83.647,,3.855,38.749,,,,264.428,136.101,,97.600,139.401,82.113,105.374,,30.904,,,33.150,0.822,68.853,63.329,,502.900,257.673,,80.659
1990-03-15,1,1990-04-15,14.974,14.941,,,0.017,,245.767,0.017,,0.960,0.017,,,,0.017,0.017,,43.618,5.416,0.017,2.481,,0.017,,,0.017,0.336,0.017,0.017,,0.017,0.017,0.017,0.017
1990-03-15,2,1990-05-15,19.907,15.233,,,0.006,,139.652,47.048,,0.875,0.006,,,,0.006,6.280,,22.665,39.816,0.006,18.053,,0.006,,,0.006,4.000,0.006,0.006,,7.379,0.006,18.825,0.006
1990-03-15,3,1990-06-15,17.710,52.440,,,28.007,,118.010,51.765,,0.325,0.002,,,,27.985,7.598,,63.288,277.435,42.967,37.116,,0.002,,,0.002,3.045,0.858,0.002,,5.255,0.002,161.999,223.130
