fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,50.108,37.697,,,3.139,,200.466,3.139,,3.139,3.139,,,,65.719,13.778,,3.139,,3.139,,,3.139,,,3.139,3.841,353.929,3.139,,3.139,3.139,3.139,3.139
1990-01-15,2,1990-03-15,35.146,123.398,,,1.166,,77.538,1.212,,1.166,1.397,,,,334.777,1604.494,,1.166,,26.321,,,2.674,,,1.166,1.832,147.484,1.166,,1.166,14.081,1.180,1.166
1990-01-15,3,1990-04-15,261.245,94.737,,,1.459,,552.610,2.032,,47.816,0.657,,,,113.825,449.900,,265.304,,18.398,,,1.844,,,0.433,30.484,206.894,0.433,,0.433,11.863,0.447,0.433
1990-01-15,4,1990-05-15,135.919,116.298,,,28.342,,297.343,266.947,,29.291,0.244,,,,98.344,644.060,,110.223,,6.836,,,0.685,,,0.161,91.702,163.612,0.161,,166.704,40.734,147.806,0.161
1990-01-15,5,1990-06-15,92.252,215.156,,,295.030,,247.168,158.234,,12.220,14.917,,,,647.597,261.498,,247.633,,298.655,,,29.401,,,0.060,48.179,161.580,0.060,,67.275,93.523,648.553,641.232
1990-01-15,6,1990-07-15,48.791,281.111,,,745.004,,239.264,412.509,,14.413,22.609,,,,409.954,389.252,,174.424,,272.263,,,254.911,,,0.022,42.235,446.760,0.022,,411.883,643.769,430.845,149.850
1990-02-15,1,1990-03-15,35.146,190.395,,,30.272,,30.272,39.978,,31.441,42.388,,,,356.684,1759.179,,30.272,30.272,119.265,804.517,,54.751,,,30.453,34.072,42.856,30.272,,30.272,90.020,,30.272
1990-02-15,2,1990-04-15,261.245,142.834,,,12.274,,522.906,29.719,,60.601,21.173,,,,116.117,465.303,,276.119,276.890,58.587,570.922,,29.406,,,11.425,60.329,108.269,11.248,,11.248,60.061,,11.248
1990-02-15,3,1990-05-15,135.919,153.239,,,32.360,,288.598,366.563,,34.318,7.867,,,,102.290,649.492,,114.242,359.862,21.770,395.652,,10.927,,,4.245,120.865,112.727,4.180,,174.753,106.653,,4.180
1990-02-15,4,1990-06-15,92.252,228.533,,,296.523,,243.909,183.108,,14.088,17.749,,,,650.370,263.312,,249.126,734.293,385.159,216.757,,34.306,,,1.577,59.451,134.911,1.553,,70.123,143.077,,642.725
1990-02-15,5,1990-07-15,48.791,285.197,,,745.559,,238.047,424.351,,15.326,23.661,,,,410.670,389.930,,174.979,613.869,290.424,103.097,,269.151,,,0.586,49.281,435.000,0.577,,414.321,669.512,,150.404
1990-02-15,6,1990-08-15,20.227,298.704,,,453.959,,197.463,177.714,,12.309,279.518,,,,517.673,345.347,,198.963,254.481,194.133,213.813,,182.261,,,196.614,65.301,185.203,418.786,,1052.206,562.699,,166.937
1990-03-15,1,1990-04-15,261.245,98.600,,,23.599,,619.982,24.573,,103.599,15.603,,,,15.603,50.665,,359.113,317.437,15.603,141.928,,15.603,,,15.603,76.969,95.946,15.603,,15.603,17.753,15.603,15.603
1990-03-15,2,1990-05-15,135.919,132.382,,,68.168,,305.732,350.088,,52.286,5.798,,,,5.798,392.075,,133.677,370.268,5.798,241.604,,5.798,,,5.798,139.381,104.012,5.798,,242.906,53.413,153.438,5.798
1990-03-15,3,1990-06-15,92.252,233.064,,,349.878,,250.151,178.821,,23.876,16.980,,,,385.102,194.048,,263.374,737.495,285.535,163.432,,31.301,,,2.154,66.521,127.378,2.154,,84.614,101.226,650.646,746.590
1990-03-15,4,1990-07-15,48.791,287.649,,,761.382,,240.395,422.316,,28.631,23.375,,,,365.093,362.966,,179.644,614.945,267.693,82.849,,255.617,,,0.801,53.827,430.643,0.801,,430.989,641.148,431.622,158.233
1990-03-15,5,1990-08-15,20.227,296.169,,,458.925,,198.335,177.044,,22.300,279.412,,,,501.732,335.511,,200.748,254.879,186.240,205.732,,178.361,,,196.694,68.296,183.849,418.869,,1056.191,554.985,274.418,170.853
1990-03-15,6,1990-09-15,9.490,275.025,,,291.429,,121.545,165.881,,162.515,101.764,,,,230.093,226.688,,159.793,281.320,105.884,481.634,,179.969,,,169.040,487.025,644.764,113.620,,651.943,479.664,320.162,125.759
1990-04-15,1,1990-05-15,135.919,281.119,,,228.193,,240.525,548.414,156.086,,212.711,,,,216.244,532.199,351.633,116.813,338.524,90.091,287.502,,158.306,,,103.354,262.724,189.332,90.255,,695.622,,664.440,139.404
1990-04-15,2,1990-06-15,92.252,382.952,,,453.084,,225.608,227.827,255.362,,244.026,,,,711.151,231.692,704.808,254.191,728.042,720.136,179.432,,353.410,,,80.369,105.465,175.782,33.636,,159.119,,792.041,1023.858
1990-04-15,3,1990-07-15,48.791,315.710,,,792.668,,231.156,442.835,171.300,,139.243,,,,427.534,377.932,341.174,176.457,612.191,334.819,88.983,,414.785,,,70.391,77.243,453.328,12.498,,484.602,,470.762,194.308
1990-04-15,4,1990-08-15,20.227,327.728,,,469.667,,194.903,184.207,81.122,,386.004,,,,523.884,340.936,279.317,199.540,253.870,209.735,208.243,,228.127,,,518.808,81.717,191.318,657.897,,1070.920,,288.643,185.707
1990-04-15,5,1990-09-15,9.490,289.755,,,295.405,,120.264,168.594,31.702,,131.455,,,,238.246,228.702,701.384,159.343,280.945,114.732,482.565,,199.055,,,245.598,496.215,647.667,139.407,,656.964,,325.458,131.393
1990-04-15,6,1990-10-15,168.267,313.125,,,334.532,,649.789,318.260,12.147,,69.032,,,,682.980,198.379,217.637,308.013,139.400,229.823,488.449,,398.703,,,467.813,128.068,433.897,59.405,,336.422,,706.335,83.416
1990-05-15,1,1990-06-15,92.252,325.012,,,380.885,,153.290,108.618,232.014,,212.124,,,,605.641,101.499,571.324,234.089,597.969,847.276,97.308,,307.858,,,123.441,64.464,130.679,64.464,,64.464,,615.051,987.785
1990-05-15,2,1990-07-15,48.791,291.400,,,773.050,,200.944,380.254,163.594,,127.553,,,,409.659,314.973,312.202,172.424,584.340,353.469,52.066,,403.890,,,94.628,47.822,429.257,23.953,,364.301,,427.633,191.992
1990-05-15,3,1990-08-15,20.227,326.036,,,463.062,,183.670,164.172,78.180,,381.416,,,,517.473,319.429,268.678,197.724,243.966,216.485,188.384,,224.384,,,533.357,62.962,183.953,793.183,,1042.439,,273.140,184.657
1990-05-15,4,1990-09-15,9.490,286.852,,,292.962,,116.033,160.773,30.571,,129.792,,,,235.881,220.747,697.418,158.649,277.255,117.252,475.207,,197.654,,,249.982,483.087,644.726,150.350,,648.041,,319.680,130.988
1990-05-15,5,1990-10-15,168.267,312.177,,,333.623,,648.106,315.223,11.717,,68.408,,,,682.099,195.412,216.170,307.733,138.030,230.778,485.830,,398.179,,,469.516,124.652,432.841,64.629,,333.150,,704.185,83.258
1990-05-15,6,1990-11-15,421.015,193.672,,,153.030,,562.731,207.065,29.106,,35.275,,,,473.462,175.849,293.774,171.059,61.866,170.238,157.098,,292.024,,,142.315,89.461,489.719,25.710,,134.627,,169.263,39.763
1990-06-15,1,1990-07-15,48.791,240.404,,,635.094,,145.581,375.498,91.503,75.141,70.870,,,,244.968,264.451,160.896,87.685,413.365,181.195,45.102,,274.275,,,72.359,114.689,386.956,,,485.957,598.795,274.294,49.799
1990-06-15,2,1990-08-15,20.227,274.969,,,428.610,,161.881,161.556,48.919,44.935,347.925,,,,464.664,307.284,213.790,155.225,198.126,156.088,154.852,,187.766,,,518.589,105.589,173.168,,,1067.965,548.729,224.429,104.265
1990-06-15,3,1990-09-15,9.490,287.954,,,280.460,,107.585,159.904,18.935,177.596,119.414,,,,217.211,216.411,676.476,142.223,259.758,94.313,461.833,,183.537,,,245.688,513.101,640.022,,,655.598,477.587,301.194,98.178
1990-06-15,4,1990-10-15,168.267,303.440,,,328.942,,644.303,314.936,7.205,116.217,64.221,,,,675.041,193.748,208.688,300.961,131.560,221.463,481.620,,392.770,,,467.830,132.422,431.220,,,335.908,156.192,697.246,69.756
1990-06-15,5,1990-11-15,421.015,188.293,,,151.295,,561.423,206.957,26.707,76.624,33.597,,,,470.865,175.212,290.959,168.582,59.454,166.809,155.632,,290.029,,,141.717,92.524,489.114,,,135.650,59.781,166.739,34.484
1990-06-15,6,1990-12-15,162.358,123.851,,,67.050,,291.683,92.578,19.632,37.244,497.426,,,,155.151,145.934,143.744,77.941,22.092,99.178,60.862,,118.415,,,81.654,47.136,156.713,,,50.404,360.544,62.685,12.814
1990-07-15,1,1990-08-15,20.227,164.125,,,222.196,,68.175,37.873,20.227,20.474,,,,,294.170,150.941,96.196,88.076,44.296,51.339,148.047,,53.873,,,465.532,49.564,42.789,,,847.059,331.265,86.282,
1990-07-15,2,1990-09-15,9.490,256.084,,,212.537,,63.324,91.817,7.516,137.944,,,,,171.677,158.748,617.077,110.490,172.740,44.423,458.446,,110.313,,,234.057,470.134,549.960,,,606.067,413.410,234.909,
1990-07-15,3,1990-10-15,168.267,307.685,,,301.831,,614.748,281.367,2.793,100.934,,,,,654.959,170.036,191.725,284.816,100.474,190.331,480.674,,358.609,,,462.848,121.732,404.802,,,318.429,134.393,670.517,
1990-07-15,4,1990-11-15,421.015,196.744,,,141.443,,552.490,194.686,20.901,69.174,,,,,464.059,165.652,284.046,162.819,47.411,155.647,155.322,,277.895,,,140.068,88.310,479.120,,,129.196,51.644,158.244,
1990-07-15,5,1990-12-15,162.358,107.019,,,63.324,,288.559,88.065,15.960,34.122,,,,,152.685,142.096,141.204,75.762,17.617,94.781,60.745,,114.039,,,81.041,45.497,153.216,,,48.006,357.133,59.507,
1990-07-15,6,1991-01-15,72.479,94.071,,,23.530,,120.539,32.723,5.930,12.679,,,,,56.775,67.961,64.163,102.145,156.713,44.147,22.571,,43.120,,,39.734,635.249,60.335,,,18.708,258.208,22.111,
1990-08-15,1,1990-09-15,9.490,90.709,,,24.196,7.676,7.516,19.092,7.516,101.025,,,,,7.516,11.197,336.171,7.849,35.466,7.516,160.257,,12.524,,,16.556,330.776,409.916,,8.446,212.162,117.252,64.261,
1990-08-15,2,1990-10-15,168.267,188.396,,,158.865,41.796,429.722,188.573,2.793,83.829,,,,,420.846,53.059,141.943,138.773,33.236,44.410,383.952,,240.135,,,272.345,100.481,372.813,,31.011,206.644,58.532,552.549,
1990-08-15,3,1990-11-15,421.015,148.230,,,91.052,28.528,507.074,159.411,18.632,59.748,,,,,405.889,101.100,255.025,108.054,17.095,83.635,127.172,,236.642,,,92.740,79.082,466.374,,29.257,90.563,23.036,132.726,
1990-08-15,4,1990-12-15,162.358,85.208,,,42.631,10.600,274.679,75.147,14.012,29.996,,,,,134.768,110.418,130.863,53.898,6.352,61.821,49.825,,100.018,,,63.455,41.660,149.360,,22.231,33.651,334.227,49.762,
1990-08-15,5,1991-01-15,72.479,81.318,,,15.841,4.053,115.625,27.923,5.206,11.146,,,,,50.118,55.722,60.086,94.021,152.527,30.267,18.514,,37.754,,,33.199,633.823,58.859,,21.956,13.374,249.180,18.490,
1990-08-15,6,1991-02-15,26.940,71.605,,,5.886,198.902,42.964,10.375,1.935,4.142,,,,,29.286,48.274,22.327,49.698,64.693,21.376,13.531,,154.260,,,13.038,671.781,23.176,,12.639,5.476,103.075,6.871,
1990-09-15,1,1990-10-15,168.267,122.937,,,116.065,46.360,465.109,154.715,5.585,7.002,,,,,404.519,,4.734,127.955,4.684,95.769,,4.684,148.108,,,247.405,4.684,141.727,,23.462,39.580,4.684,411.912,
1990-09-15,2,1990-11-15,421.015,118.668,,,74.237,30.676,516.064,144.836,31.400,7.520,,,,,402.508,,101.126,103.109,1.740,117.084,,1.740,195.837,,,87.236,40.843,356.068,,21.823,27.042,3.027,109.436,
1990-09-15,3,1990-12-15,162.358,72.251,,,35.151,11.398,277.313,69.707,22.677,4.825,,,,,134.014,,71.181,51.767,0.647,77.869,,0.647,86.760,,,61.410,26.300,118.376,,17.775,10.048,326.388,40.762,
1990-09-15,4,1991-01-15,72.479,78.077,,,13.061,4.349,116.545,25.902,8.426,1.793,,,,,49.838,,34.592,93.229,150.407,37.163,,0.240,32.595,,,32.440,628.116,46.887,,19.992,4.603,246.220,15.146,
1990-09-15,5,1991-02-15,26.940,70.759,,,4.853,199.012,43.305,9.624,3.131,0.666,,,,,29.182,,12.854,49.403,63.905,23.939,,0.089,152.344,,,12.756,669.661,18.727,,11.910,2.217,101.976,5.628,
1990-09-15,6,1991-03-15,10.010,138.811,,,1.803,76.998,16.137,14.436,1.163,0.478,,,,,1610.218,,4.776,18.357,48.900,616.317,,1.541,64.805,,,5.145,230.024,6.958,,4.425,13.738,37.906,2.091,
1990-10-15,1,1990-11-15,421.015,155.154,,,88.437,73.773,369.549,159.464,182.105,98.439,,,,,251.986,,307.909,106.549,71.712,86.830,,71.712,172.383,,,71.712,234.056,415.164,,85.724,71.712,112.146,71.712,
1990-10-15,2,1990-12-15,162.358,92.000,,,40.520,28.616,234.401,75.098,82.589,47.156,,,,,100.419,,147.269,51.886,26.646,44.361,,26.646,79.719,,,55.642,96.395,128.738,,48.637,26.646,471.972,26.646,
1990-10-15,3,1991-01-15,72.479,85.301,,,15.056,10.747,101.783,27.905,30.688,17.522,,,,,37.355,,67.252,93.273,160.068,19.232,,9.901,29.747,,,30.296,654.161,51.263,,32.923,10.771,296.168,9.901,
1990-10-15,4,1991-02-15,26.940,73.342,,,5.595,201.389,37.820,10.369,11.403,6.511,,,,,24.544,,24.989,49.420,67.495,17.276,,3.679,151.285,,,11.959,679.338,20.353,,16.715,4.509,118.520,3.679,
1990-10-15,5,1991-03-15,10.010,139.771,,,2.079,77.881,14.098,14.713,4.237,2.649,,,,,1608.495,,9.285,18.363,50.234,613.841,,2.875,64.412,,,4.849,233.620,7.563,,6.211,14.589,44.053,1.367,
1990-10-15,6,1991-04-15,4.745,128.557,,,57.551,552.738,6.820,44.375,48.957,1.122,,,,,451.387,,268.321,232.404,27.283,534.099,,1.919,23.934,,,31.605,254.580,2.810,,2.308,12.052,16.377,0.508,
1990-11-15,1,1990-12-15,162.358,169.803,,,127.643,127.643,206.715,127.735,,127.746,,,,169.012,127.643,,151.394,127.643,127.643,157.948,,127.643,127.643,,,225.888,127.643,129.238,,172.274,133.354,645.825,127.784,
1990-11-15,2,1991-01-15,72.479,116.493,,,47.429,47.543,92.783,47.519,,47.529,,,,92.938,47.471,,66.002,121.423,197.596,69.954,,47.429,47.429,,,99.315,665.772,51.323,,90.684,53.553,348.605,47.567,
