fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,0.231,13.847,,,0.231,,105.027,0.231,,0.231,0.231,,,,2.564,0.231,,0.231,,0.231,,,0.231,,,0.231,0.231,138.184,0.231,,0.231,0.231,0.231,0.231
1990-01-15,2,1990-03-15,0.086,51.151,,,0.086,,39.869,0.086,,0.086,0.086,,,,115.467,698.194,,0.086,,0.477,,,0.086,,,0.086,0.086,62.492,0.086,,0.086,3.179,0.086,0.086
1990-01-15,3,1990-04-15,50.468,40.292,,,0.032,,385.921,0.032,,8.841,0.032,,,,46.733,130.080,,79.531,,0.411,,,0.032,,,0.032,1.577,69.021,0.032,,0.032,2.859,0.032,0.032
1990-01-15,4,1990-05-15,44.964,46.208,,,0.012,,168.242,88.937,,7.175,0.012,,,,38.945,312.767,,35.627,,0.153,,,0.012,,,0.012,20.497,46.085,0.012,,34.273,9.275,69.690,0.012
1990-01-15,5,1990-06-15,32.591,86.976,,,61.888,,127.643,75.330,,2.868,0.004,,,,309.398,106.534,,82.591,,177.957,,,0.013,,,0.004,13.998,64.295,0.004,,20.536,20.547,199.622,302.340
1990-01-15,6,1990-07-15,17.483,130.252,,,342.798,,115.036,194.478,,15.675,0.002,,,,226.964,167.483,,80.245,,158.167,,,43.952,,,0.002,10.620,184.783,0.002,,186.409,309.916,228.115,79.890
1990-02-15,1,1990-03-15,0.086,57.604,,,0.086,,0.086,0.086,,0.086,0.086,,,,88.316,764.804,,0.086,0.086,8.787,216.611,,0.086,,,0.086,0.086,0.086,0.086,,0.086,14.757,,0.086
1990-02-15,2,1990-04-15,50.468,48.608,,,0.032,,312.369,0.832,,8.841,0.032,,,,39.093,133.792,,79.531,35.153,7.189,291.192,,0.032,,,0.032,1.577,0.649,0.032,,0.032,13.112,,0.032
1990-02-15,3,1990-05-15,44.964,53.562,,,0.012,,154.833,130.845,,7.175,0.012,,,,32.055,314.858,,35.627,94.492,2.671,162.278,,0.012,,,0.012,20.497,0.734,0.012,,34.273,27.271,,0.012
1990-02-15,4,1990-06-15,32.591,94.472,,,61.888,,122.904,87.444,,2.868,0.004,,,,303.853,107.096,,82.591,311.164,223.009,106.340,,0.018,,,0.004,13.998,12.230,0.004,,20.536,36.674,,302.340
1990-02-15,5,1990-07-15,17.483,129.468,,,342.798,,113.262,200.307,,15.675,0.002,,,,225.551,167.699,,80.245,307.887,165.065,53.792,,44.080,,,0.002,10.620,144.467,0.002,,186.409,322.149,,79.890
1990-02-15,6,1990-08-15,7.229,128.208,,,213.771,,71.817,87.684,,15.263,73.835,,,,262.478,135.532,,99.816,139.441,85.517,104.400,,43.572,,,44.239,6.824,80.380,115.057,,511.587,258.513,,86.227
1990-03-15,1,1990-04-15,50.468,21.823,,,0.032,,312.369,0.032,,8.841,0.032,,,,0.032,0.032,,79.531,19.418,0.032,14.286,,0.032,,,0.032,1.577,0.032,0.032,,0.032,0.032,0.032,0.032
1990-03-15,2,1990-05-15,44.964,28.693,,,0.012,,154.833,88.937,,7.175,0.012,,,,0.012,34.070,,35.627,78.374,0.012,50.270,,0.012,,,0.012,20.497,0.012,0.012,,34.273,0.012,69.690,0.012
1990-03-15,3,1990-06-15,32.591,72.511,,,61.888,,122.904,75.330,,2.868,0.004,,,,67.527,31.962,,82.591,304.401,98.802,62.237,,0.013,,,0.004,13.998,3.193,0.004,,20.536,0.004,199.622,302.340
1990-03-15,4,1990-07-15,17.483,122.129,,,342.798,,113.262,194.478,,15.675,0.002,,,,179.271,132.399,,80.245,305.856,141.087,37.047,,43.952,,,0.002,10.620,128.591,0.002,,186.409,222.889,228.115,79.890
1990-03-15,5,1990-08-15,7.229,125.381,,,213.771,,71.817,85.771,,15.263,73.835,,,,247.126,123.146,,99.816,138.697,77.513,97.780,,43.543,,,44.239,6.824,76.080,115.057,,511.587,241.077,138.445,86.227
1990-03-15,6,1990-09-15,2.813,116.049,,,113.976,,49.073,73.820,,62.372,35.430,,,,100.476,94.939,,63.505,148.160,43.793,259.540,,57.892,,,57.019,159.599,255.739,41.713,,301.062,207.203,140.258,55.412
1990-04-15,1,1990-05-15,44.964,105.203,,,72.332,,88.611,207.890,54.232,,74.234,,,,59.297,248.463,113.496,26.426,93.021,26.027,71.349,,37.064,,,27.963,96.077,41.865,26.027,,316.205,,366.803,56.685
1990-04-15,2,1990-06-15,32.591,164.148,,,196.281,,97.383,107.841,113.899,,100.768,,,,324.347,91.151,278.835,73.872,309.998,383.224,71.131,,139.384,,,17.405,41.540,65.905,9.671,,72.616,,270.041,517.657
1990-04-15,3,1990-07-15,17.483,150.927,,,386.749,,103.589,208.838,84.817,,68.837,,,,230.786,161.445,175.662,77.240,307.811,182.568,40.444,,172.759,,,14.196,28.003,185.939,3.594,,233.861,,249.088,102.312
1990-04-15,4,1990-08-15,7.229,151.278,,,226.874,,68.224,90.662,41.720,,171.693,,,,264.395,133.244,137.901,98.643,139.422,91.532,99.121,,95.576,,,224.007,16.157,92.638,268.308,,523.868,,145.907,95.671
1990-04-15,5,1990-09-15,2.813,128.827,,,118.787,,47.721,75.693,17.155,,62.719,,,,106.788,98.695,329.517,63.070,148.429,49.110,260.039,,81.955,,,114.926,171.621,262.924,60.239,,305.126,,143.037,58.992
1990-04-15,6,1990-10-15,62.789,135.473,,,114.082,,285.143,121.246,6.619,,28.500,,,,340.518,93.055,103.132,118.814,75.596,91.516,250.040,,130.807,,,124.979,51.669,215.246,22.540,,161.907,,339.056,34.993
1990-05-15,1,1990-06-15,32.591,139.036,,,166.674,,61.886,49.399,102.296,,87.647,,,,279.880,27.184,217.222,85.548,254.808,449.798,39.337,,133.722,,,35.710,23.143,62.339,23.143,,23.143,,174.708,483.126
1990-05-15,2,1990-07-15,17.483,139.568,,,378.639,,88.081,178.898,80.864,,63.995,,,,224.697,122.275,162.233,81.592,297.082,191.043,25.046,,172.755,,,25.701,15.421,183.244,8.600,,170.483,,221.894,98.826
1990-05-15,3,1990-08-15,7.229,153.452,,,224.216,,62.455,80.982,40.211,,169.855,,,,262.268,120.190,133.042,100.249,135.670,94.574,91.160,,95.649,,,253.849,9.273,91.901,364.294,,508.577,,136.369,94.254
1990-05-15,4,1990-09-15,2.813,127.718,,,117.805,,45.482,71.914,16.572,,62.040,,,,106.004,93.837,327.706,63.666,147.033,50.247,257.064,,81.980,,,121.235,163.100,262.606,67.817,,300.306,,139.482,58.458
1990-05-15,5,1990-10-15,62.789,135.166,,,113.716,,284.217,119.769,6.398,,28.246,,,,340.226,91.234,102.463,119.034,75.077,91.946,248.978,,130.815,,,127.910,49.863,215.135,25.630,,160.137,,337.731,34.789
