fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,516.422,95.645,,,13.307,,13.307,62.165,,17.794,162.331,,,,13.579,17.229,,13.827,,13.307,,,23.593,,,487.219,86.463,419.255,13.849,,317.375,13.307,16.718,16.983
1990-01-15,2,1990-03-15,1564.142,113.605,,,6.557,,6.346,83.476,,74.006,75.554,,,,369.528,575.820,,5.437,,4.944,,,13.540,,,156.806,48.859,286.743,5.661,,284.650,18.945,15.955,12.060
1990-01-15,3,1990-04-15,2163.584,423.693,,,1543.351,,50.703,45.899,,715.713,28.454,,,,1060.536,2802.444,,132.843,,6.580,,,5.402,,,58.835,20.098,443.167,2.225,,539.688,20.694,142.359,7.478
1990-01-15,4,1990-05-15,513.758,469.882,,,385.394,,1997.858,22.538,,189.863,49.936,,,,1054.817,612.751,,82.138,,4.815,,,5.077,,,22.188,130.827,235.036,51.363,,1958.956,1053.312,490.529,110.470
1990-01-15,5,1990-06-15,211.989,348.035,,,882.938,,566.325,71.312,,71.527,256.395,,,,599.668,313.283,,105.352,,442.332,,,6.352,,,8.244,86.227,147.716,506.630,,535.744,253.276,456.348,954.970
1990-01-15,6,1990-07-15,78.770,383.842,,,1122.745,,358.581,266.958,,27.114,200.560,,,,371.444,831.910,,122.960,,149.375,,,3.740,,,3.063,97.511,1254.549,271.687,,305.938,666.551,613.319,241.155
1990-02-15,1,1990-03-15,1564.142,415.145,,,179.953,,195.615,321.772,,381.110,160.845,,,,932.032,1178.308,,161.462,509.213,161.979,1729.766,,172.711,,,160.757,199.574,385.817,176.522,,401.308,266.889,,212.115
1990-02-15,2,1990-04-15,2163.584,546.764,,,1707.377,,195.230,151.670,,1031.689,60.199,,,,1284.727,3015.014,,194.942,422.145,65.582,566.225,,70.194,,,60.304,94.259,512.524,72.197,,637.912,149.822,,96.507
1990-02-15,3,1990-05-15,513.758,611.132,,,422.401,,2195.330,67.389,,250.973,61.852,,,,1119.143,655.765,,105.905,2296.549,26.739,255.689,,29.152,,,22.733,247.940,259.409,77.363,,1999.773,1311.315,,206.084
1990-02-15,4,1990-06-15,211.989,468.211,,,898.478,,597.991,108.041,,94.430,261.893,,,,623.262,329.109,,114.183,2418.691,450.478,299.649,,15.298,,,8.447,126.236,158.870,516.291,,546.054,292.447,,1036.166
