fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,520.203,60.941,,,7.292,,10.435,23.903,,6.997,21.419,,,,34.304,61.844,,6.997,,7.294,,,25.577,,,248.735,24.210,318.243,6.997,,263.926,6.997,14.708,7.055
1990-01-15,2,1990-03-15,1028.077,162.561,,,2.884,,6.277,236.129,,2.637,12.961,,,,297.685,1754.690,,2.600,,3.049,,,53.221,,,109.238,32.297,283.959,2.600,,112.063,2.823,8.337,2.657
1990-01-15,3,1990-04-15,932.599,286.090,,,1.680,,76.268,92.138,,983.190,5.397,,,,291.857,2533.811,,441.233,,1.231,,,31.303,,,65.616,19.589,438.347,0.966,,51.979,110.925,3.098,0.987
1990-01-15,4,1990-05-15,346.064,360.375,,,815.269,,697.037,74.771,,204.879,77.838,,,,774.246,1536.156,,229.781,,0.457,,,11.631,,,48.688,518.528,346.770,2.671,,767.610,370.603,9.451,0.367
1990-01-15,5,1990-06-15,151.966,410.360,,,770.527,,315.697,57.262,,79.264,406.721,,,,1579.137,519.323,,375.329,,340.417,,,4.322,,,215.141,158.240,239.831,2.100,,214.069,249.024,1844.590,15.475
1990-01-15,6,1990-07-15,57.477,420.686,,,1163.251,,278.773,747.405,,30.782,173.036,,,,583.921,773.185,,190.028,,190.313,,,4.234,,,103.224,365.208,1475.925,0.780,,160.033,892.614,427.338,12.301
1990-02-15,1,1990-03-15,1028.077,510.579,,,159.138,,187.889,729.372,,181.172,159.151,,,,854.141,2424.008,,159.138,212.111,176.624,2408.330,,444.444,,,179.911,348.939,397.917,159.138,,187.882,171.695,,160.001
1990-02-15,2,1990-04-15,932.599,496.893,,,59.740,,265.252,222.826,,1290.765,59.726,,,,492.614,2656.519,,502.253,1682.709,74.230,681.588,,177.336,,,128.652,170.424,515.517,59.132,,96.133,245.593,,59.954
1990-02-15,3,1990-05-15,346.064,616.960,,,861.516,,879.472,194.034,,250.397,104.934,,,,882.821,1565.004,,252.379,2219.857,27.582,1665.036,,65.894,,,100.342,859.105,375.775,24.284,,904.665,466.864,,22.278
1990-02-15,4,1990-06-15,151.966,426.654,,,784.560,,359.275,129.059,,96.879,439.275,,,,1613.897,529.500,,384.019,1631.628,350.496,458.581,,24.485,,,280.900,216.741,251.255,10.131,,234.569,284.965,,26.204
1990-02-15,5,1990-07-15,57.477,422.874,,,1167.960,,296.079,837.527,,37.573,183.633,,,,595.729,776.974,,193.242,426.903,194.059,196.695,,11.726,,,125.781,410.524,1480.818,3.765,,170.596,908.251,,16.766
1990-02-15,6,1990-08-15,21.357,529.484,,,357.595,,240.363,600.241,,13.983,152.943,,,,753.006,759.414,,93.251,208.817,323.908,200.584,,93.952,,,1261.429,210.487,289.979,1956.628,,1584.704,949.713,,9.209
1990-03-15,1,1990-04-15,932.599,753.064,,,335.180,,752.680,262.366,,1965.998,317.831,,,,522.118,2454.868,,1326.186,2242.935,285.420,585.804,,255.673,,,551.881,340.615,752.185,255.701,,408.481,829.748,269.848,345.761
1990-03-15,2,1990-05-15,346.064,756.421,,,1546.943,,1111.841,281.414,,342.142,520.779,,,,897.538,1533.324,,445.729,2314.687,118.921,1624.595,,95.002,,,318.372,1058.642,455.616,97.496,,1231.481,718.774,265.544,149.584
1990-03-15,3,1990-06-15,151.966,589.412,,,903.364,,420.491,169.891,,134.123,708.903,,,,1618.813,519.213,,478.562,1660.113,473.012,446.904,,35.301,,,419.274,256.843,282.195,37.429,,302.064,368.923,2331.501,221.325
1990-03-15,4,1990-07-15,57.477,451.516,,,1205.516,,319.590,868.744,,52.391,263.047,,,,597.420,773.131,,226.687,437.298,233.346,192.372,,17.665,,,172.460,431.750,1494.089,13.908,,199.125,942.388,488.333,101.058
1990-03-15,5,1990-08-15,21.357,558.305,,,371.024,,249.203,608.963,,19.564,187.180,,,,753.636,757.991,,106.167,212.682,344.350,198.946,,150.911,,,1287.167,217.664,294.439,2191.002,,1597.311,961.742,599.506,56.652
