fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,0.019,7.729,,,0.019,,43.743,0.019,,0.019,0.019,,,,1.081,0.019,,0.019,,0.019,,,0.019,,,0.019,0.019,94.021,0.019,,0.019,0.019,0.019,0.019
1990-01-15,2,1990-03-15,0.007,34.054,,,0.007,,20.654,0.007,,0.007,0.007,,,,47.481,506.449,,0.007,,0.041,,,0.007,,,0.007,0.007,38.055,0.007,,0.007,0.201,0.007,0.007
1990-01-15,3,1990-04-15,54.348,24.237,,,0.003,,248.648,0.003,,8.387,0.003,,,,21.880,92.818,,24.367,,0.036,,,0.003,,,0.003,0.003,39.907,0.003,,0.003,0.191,0.003,0.003
1990-01-15,4,1990-05-15,34.573,33.899,,,0.001,,132.784,30.656,,6.495,0.001,,,,17.823,246.100,,14.362,,0.013,,,0.001,,,0.001,14.318,24.218,0.001,,25.525,0.071,97.819,0.001
1990-01-15,5,1990-06-15,18.676,57.922,,,13.998,,90.151,44.888,,2.414,0.000,,,,187.544,75.001,,36.999,,148.929,,,0.000,,,0.000,9.871,36.998,0.000,,14.789,0.026,168.444,212.551
1990-01-15,6,1990-07-15,8.495,79.576,,,227.831,,81.723,97.707,,7.861,0.000,,,,135.450,104.898,,50.341,,114.931,,,0.000,,,0.000,13.564,123.006,0.000,,109.361,159.741,153.266,52.690
1990-02-15,1,1990-03-15,0.007,39.376,,,0.007,,0.007,0.007,,0.007,0.007,,,,19.390,537.497,,0.007,0.007,2.230,186.358,,0.007,,,0.007,0.007,0.007,0.007,,0.007,2.567,,0.007
1990-02-15,2,1990-04-15,54.348,28.577,,,0.003,,168.938,0.003,,8.387,0.003,,,,12.275,94.467,,24.367,7.317,2.028,222.840,,0.003,,,0.003,0.003,0.003,0.003,,0.003,2.311,,0.003
1990-02-15,3,1990-05-15,34.573,33.725,,,0.001,,118.617,49.075,,6.495,0.001,,,,7.449,246.976,,14.362,46.210,0.753,108.358,,0.001,,,0.001,14.318,0.001,0.001,,25.525,2.620,,0.001
1990-02-15,4,1990-06-15,18.676,60.279,,,18.898,,85.634,53.820,,2.414,0.000,,,,173.062,75.229,,36.999,218.852,173.311,67.165,,0.000,,,0.000,9.871,0.000,0.000,,14.789,2.706,,212.551
