fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,265.780,27.974,,,8.998,,9.002,8.998,,18.073,10.395,,,,12.018,8.998,,8.998,,8.998,,,8.998,,,176.604,10.839,115.522,8.998,,58.362,8.998,11.567,9.157
1990-01-15,2,1990-03-15,725.783,36.588,,,3.581,,3.992,3.350,,9.440,4.595,,,,135.417,277.439,,3.343,,3.343,,,3.343,,,59.984,4.951,72.539,3.343,,56.721,3.343,5.506,4.347
1990-01-15,3,1990-04-15,653.834,108.537,,,274.248,,19.433,1.249,,134.352,1.707,,,,243.082,856.261,,36.425,,1.242,,,1.242,,,22.289,1.840,154.155,1.242,,198.826,1.945,2.046,2.086
1990-01-15,4,1990-05-15,148.506,139.025,,,152.382,,589.615,0.464,,50.594,0.634,,,,126.736,229.177,,19.561,,0.462,,,0.462,,,8.282,9.911,144.840,2.818,,558.498,582.015,7.740,18.265
1990-01-15,5,1990-06-15,60.465,89.426,,,433.073,,121.059,0.172,,18.800,0.242,,,,242.202,104.402,,8.300,,39.454,,,0.172,,,3.077,7.193,102.443,6.501,,137.076,122.120,156.372,107.008
1990-01-15,6,1990-07-15,22.467,98.090,,,307.962,,88.302,17.362,,6.986,0.094,,,,98.519,290.696,,3.645,,20.074,,,0.064,,,1.143,2.673,479.967,4.194,,84.551,188.477,124.247,46.658
1990-02-15,1,1990-03-15,725.783,197.848,,,106.300,,115.636,97.546,,99.556,72.402,,,,415.165,599.851,,76.635,416.569,72.891,892.010,,72.412,,,72.402,90.505,137.035,72.402,,151.535,89.526,,108.735
1990-02-15,2,1990-04-15,653.834,194.256,,,460.538,,135.322,44.713,,301.426,26.903,,,,354.459,954.287,,91.026,257.873,27.371,321.560,,26.912,,,26.903,40.270,213.839,26.903,,283.820,41.570,,55.165
1990-02-15,3,1990-05-15,148.506,213.811,,,196.005,,735.293,16.614,,86.860,9.997,,,,160.707,249.349,,41.726,807.360,10.170,109.145,,10.000,,,9.997,33.206,168.188,12.353,,591.303,722.495,,91.640
1990-02-15,4,1990-06-15,60.465,143.956,,,452.103,,144.926,6.173,,32.275,3.721,,,,257.472,111.829,,18.012,983.546,45.206,62.392,,3.716,,,3.714,17.389,111.478,10.044,,145.712,135.765,,189.699
1990-02-15,5,1990-07-15,22.467,103.854,,,313.986,,98.140,35.464,,11.993,1.386,,,,103.717,293.670,,7.924,199.157,23.221,30.276,,1.381,,,1.380,6.461,483.855,5.511,,87.879,195.111,,72.709
1990-02-15,6,1990-08-15,8.348,108.492,,,111.609,,46.601,106.562,,4.456,0.515,,,,200.258,123.600,,2.975,155.251,25.803,12.236,,0.513,,,0.732,2.401,105.644,580.607,,387.016,162.099,,32.466
1990-03-15,1,1990-04-15,653.834,326.296,,,747.997,,331.714,132.441,,565.089,163.401,,,,426.762,996.115,,377.090,317.101,144.059,369.609,,127.337,,,124.552,130.308,373.816,123.026,,472.594,204.693,196.812,201.403
1990-03-15,2,1990-05-15,148.506,272.888,,,246.720,,830.264,54.391,,131.186,111.010,,,,177.875,253.620,,114.837,829.279,61.280,114.148,,49.569,,,47.187,154.844,219.629,62.622,,648.171,930.755,196.422,223.946
1990-03-15,3,1990-06-15,60.465,185.739,,,472.638,,166.082,38.461,,48.746,78.921,,,,265.553,113.368,,57.474,989.090,232.343,70.088,,18.419,,,17.534,63.706,130.773,56.937,,160.230,167.864,319.938,246.617
1990-03-15,4,1990-07-15,22.467,124.825,,,320.796,,106.356,149.682,,18.113,38.536,,,,106.387,294.375,,28.297,201.118,73.743,34.132,,6.844,,,6.515,23.859,491.956,29.777,,93.481,208.202,173.392,90.935
1990-03-15,5,1990-08-15,8.348,131.316,,,114.115,,49.680,165.495,,6.730,14.630,,,,201.308,123.839,,11.197,155.981,59.511,13.808,,2.543,,,5.308,8.978,108.403,672.329,,389.238,166.885,316.749,39.583
1990-03-15,6,1990-09-15,27.004,126.497,,,68.757,,18.668,119.535,,2.501,5.440,,,,531.828,250.665,,4.161,193.845,31.683,32.991,,0.945,,,3.899,19.418,80.259,207.478,,438.564,233.660,256.528,29.115
1990-04-15,1,1990-05-15,148.506,327.030,,,239.742,,907.589,179.162,167.840,,243.907,,,,210.116,231.547,503.408,142.279,869.800,152.146,140.355,,137.177,,,138.996,362.626,264.616,309.602,,686.578,,308.761,344.357
1990-04-15,2,1990-06-15,60.465,225.926,,,469.671,,178.371,128.256,79.639,,139.439,,,,281.684,105.484,209.354,85.251,1000.500,378.818,109.923,,52.214,,,53.190,116.787,146.444,170.620,,166.394,,360.182,286.299
1990-04-15,3,1990-07-15,22.467,137.043,,,319.883,,111.288,204.840,104.201,,62.881,,,,111.435,290.253,91.329,43.327,205.232,101.399,50.578,,20.011,,,19.764,45.200,498.969,73.854,,96.006,,186.458,103.957
1990-04-15,4,1990-08-15,8.348,137.652,,,113.782,,51.540,184.937,48.504,,23.913,,,,203.345,122.514,101.000,17.600,157.510,72.895,20.497,,7.594,,,34.214,17.827,110.683,708.077,,390.333,,321.686,44.594
