fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,2.382,5.610,,,0.066,,39.109,0.066,,0.066,0.066,,,,8.742,0.066,,0.066,,0.066,,,0.066,,,0.066,0.066,52.139,0.066,,0.066,0.066,0.066,0.066
1990-01-15,2,1990-03-15,2.068,31.959,,,0.025,,19.312,0.025,,0.025,0.025,,,,42.985,481.584,,0.025,,1.122,,,0.056,,,0.025,0.025,29.901,0.025,,0.025,0.025,0.025,0.025
1990-01-15,3,1990-04-15,68.812,22.030,,,0.009,,152.495,0.009,,10.614,0.009,,,,20.935,155.681,,22.343,,1.010,,,0.039,,,0.009,1.413,31.934,0.009,,0.009,0.009,0.009,0.009
1990-01-15,4,1990-05-15,39.035,31.471,,,17.258,,113.918,35.836,,7.462,0.003,,,,19.900,225.615,,16.797,,0.375,,,0.015,,,0.003,29.274,28.713,0.003,,19.458,0.003,51.835,0.003
1990-01-15,5,1990-06-15,21.902,67.262,,,71.167,,95.494,38.425,,2.773,0.001,,,,195.564,94.567,,63.691,,159.242,,,0.005,,,0.001,15.592,42.767,0.001,,12.190,0.001,243.674,175.559
1990-01-15,6,1990-07-15,10.413,79.579,,,209.318,,88.561,89.911,,1.127,0.000,,,,114.243,113.807,,48.897,,109.650,,,38.412,,,0.000,40.414,138.043,0.000,,89.623,160.160,140.778,49.481
1990-02-15,1,1990-03-15,2.068,52.548,,,1.995,,1.995,7.098,,1.995,1.995,,,,31.596,559.430,,1.995,1.995,17.459,341.802,,9.205,,,1.995,1.995,2.587,1.995,,1.995,7.281,,1.995
1990-02-15,2,1990-04-15,68.812,33.108,,,0.797,,118.655,5.741,,12.032,0.741,,,,16.954,161.218,,23.075,42.279,10.472,213.046,,5.705,,,0.741,4.567,5.305,0.741,,0.741,5.499,,0.741
1990-02-15,3,1990-05-15,39.035,42.943,,,19.275,,105.392,80.029,,8.056,0.275,,,,16.325,227.379,,17.069,102.077,3.891,158.506,,2.120,,,0.275,35.891,8.717,0.275,,19.965,10.123,,0.275
1990-02-15,4,1990-06-15,21.902,71.560,,,74.582,,92.600,54.741,,2.993,0.102,,,,191.801,95.106,,63.792,250.062,207.303,76.591,,4.306,,,0.102,17.571,20.115,0.102,,12.384,14.417,,180.975
1990-02-15,5,1990-07-15,10.413,80.867,,,210.666,,87.495,98.005,,1.209,0.038,,,,113.368,114.008,,48.935,149.964,115.233,36.577,,60.024,,,0.038,42.122,120.513,0.038,,89.781,198.449,,50.012
1990-02-15,6,1990-08-15,4.274,82.804,,,136.732,,74.707,53.228,,0.551,25.069,,,,174.159,96.495,,59.195,71.715,60.746,64.176,,44.116,,,17.306,33.135,44.452,95.213,,317.676,150.163,,54.450
1990-03-15,1,1990-04-15,68.812,18.317,,,5.774,,155.962,0.813,,30.058,0.813,,,,0.813,12.035,,46.811,62.494,0.813,28.241,,0.813,,,0.813,11.478,4.552,0.813,,0.813,0.813,0.813,0.813
1990-03-15,2,1990-05-15,39.035,35.302,,,35.677,,114.050,49.302,,15.331,0.302,,,,0.302,110.034,,28.343,111.291,0.302,89.483,,0.302,,,0.302,51.692,8.171,0.302,,35.091,3.319,52.134,0.302
