fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,297.761,14.219,,,2.006,,3.336,17.277,,4.638,58.532,,,,2.006,5.380,,2.006,,5.620,,,4.085,,,41.068,19.103,78.080,2.006,,4.777,2.006,2.006,2.006
1990-01-15,2,1990-03-15,261.203,28.308,,,0.745,,1.953,41.411,,3.010,24.530,,,,119.660,186.269,,0.745,,6.996,,,2.571,,,25.706,11.420,76.877,0.745,,4.277,1.142,0.745,0.745
1990-01-15,3,1990-04-15,205.027,50.670,,,44.989,,0.726,16.149,,80.231,9.325,,,,114.419,476.683,,33.300,,4.285,,,0.955,,,17.584,20.422,50.854,0.277,,29.608,6.896,3.096,2.257
1990-01-15,4,1990-05-15,70.462,65.641,,,125.612,,146.861,6.001,,26.065,6.985,,,,187.710,178.095,,168.585,,1.592,,,0.355,,,8.538,71.919,32.248,0.103,,185.539,14.401,3.366,17.570
1990-01-15,5,1990-06-15,30.453,96.748,,,243.257,,188.137,91.930,,13.184,111.597,,,,196.113,211.114,,123.260,,5.204,,,8.551,,,15.738,81.456,82.346,23.085,,99.714,30.025,79.252,137.496
1990-01-15,6,1990-07-15,11.316,156.454,,,276.449,,177.714,316.229,,6.437,49.653,,,,311.323,271.748,,88.089,,4.771,,,15.313,,,68.494,99.868,369.445,64.470,,110.646,332.429,175.067,78.028
1990-02-15,1,1990-03-15,261.203,96.196,,,53.451,,48.858,119.377,,50.566,53.963,,,,267.176,353.334,,46.726,49.948,90.625,161.502,,57.885,,,75.695,48.634,118.175,47.259,,71.041,66.438,,47.078
1990-02-15,2,1990-04-15,205.027,88.602,,,77.579,,19.280,41.634,,116.476,22.803,,,,162.582,515.184,,56.423,198.206,38.011,77.737,,24.889,,,42.362,43.721,67.637,17.894,,86.758,54.554,,19.707
1990-02-15,3,1990-05-15,70.462,107.573,,,155.822,,180.530,16.266,,37.460,13.221,,,,207.153,187.621,,179.528,338.478,14.124,244.761,,9.248,,,18.333,97.294,40.232,6.649,,233.006,40.109,,24.055
1990-02-15,4,1990-06-15,30.453,116.618,,,251.844,,197.314,138.944,,17.597,126.444,,,,202.331,214.576,,126.711,142.078,9.861,232.047,,11.856,,,30.389,89.613,86.829,25.517,,111.540,53.017,,147.239
1990-02-15,5,1990-07-15,11.316,152.503,,,279.234,,180.289,331.284,,8.269,52.283,,,,313.570,273.023,,89.363,71.820,6.501,102.448,,16.541,,,89.845,102.962,371.154,65.374,,115.320,346.624,,81.654
1990-02-15,6,1990-08-15,4.247,145.578,,,67.778,,196.297,135.245,,47.491,129.380,,,,96.517,256.481,,57.352,49.676,207.947,250.676,,72.395,,,104.994,153.602,82.747,210.765,,316.821,268.275,,61.540
1990-03-15,1,1990-04-15,205.027,147.310,,,190.029,,79.844,66.840,,247.413,64.388,,,,163.607,495.719,,186.216,338.506,66.438,114.348,,58.809,,,88.421,144.707,101.866,58.809,,156.518,126.796,104.706,92.215
