fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,714.647,90.604,,,24.736,,230.949,26.751,,24.801,182.940,,,,210.628,175.198,,24.736,,29.583,,,33.152,,,34.932,47.850,423.450,24.736,,47.375,24.736,39.559,24.755
1990-01-15,2,1990-03-15,490.535,227.620,,,9.191,,102.979,84.040,,49.079,105.816,,,,389.446,2613.558,,9.191,,56.566,,,279.799,,,38.254,42.944,209.772,9.191,,44.226,16.972,26.849,9.284
1990-01-15,3,1990-04-15,905.227,204.613,,,37.853,,203.555,42.759,,294.882,47.484,,,,161.451,1913.925,,376.757,,31.980,,,93.413,,,25.846,74.144,174.737,3.415,,77.688,100.609,13.007,9.537
1990-01-15,4,1990-05-15,413.669,247.630,,,403.141,,663.607,139.511,,116.228,18.982,,,,365.115,949.094,,670.811,,11.945,,,43.731,,,11.266,262.450,128.098,3.875,,430.352,119.855,112.369,6.912
1990-01-15,5,1990-06-15,334.835,463.241,,,747.115,,539.502,125.926,,43.329,286.963,,,,959.836,740.644,,618.641,,433.821,,,106.282,,,153.421,142.666,209.866,2.814,,152.103,299.210,1679.668,1096.534
1990-01-15,6,1990-07-15,149.825,590.087,,,1572.651,,911.488,1130.725,,17.022,178.551,,,,624.501,977.972,,412.589,,270.810,,,381.827,,,120.556,413.758,1191.782,1.046,,279.839,1268.300,614.976,253.181
1990-02-15,1,1990-03-15,490.535,490.101,,,196.202,,194.879,419.345,,335.125,253.087,,,,785.006,3086.091,,183.019,208.940,289.010,1117.052,,585.268,,,248.491,229.985,313.755,183.643,,264.944,231.585,,186.498
1990-02-15,2,1990-04-15,905.227,388.769,,,121.988,,259.951,166.539,,593.132,115.749,,,,272.833,1990.342,,461.094,1443.959,127.281,513.756,,185.495,,,112.128,182.557,238.679,68.598,,217.950,237.322,,77.250
1990-02-15,3,1990-05-15,413.669,435.779,,,540.173,,738.802,215.240,,192.629,47.266,,,,474.416,969.868,,730.468,1994.170,47.356,827.178,,78.725,,,43.326,396.445,160.030,28.095,,567.101,196.349,,32.157
1990-02-15,4,1990-06-15,334.835,537.525,,,797.302,,557.617,203.794,,74.842,412.435,,,,996.372,748.162,,635.432,2367.255,446.979,455.070,,121.332,,,166.989,195.417,240.130,11.814,,211.654,372.120,,1198.260
1990-02-15,5,1990-07-15,149.825,589.741,,,1587.099,,917.872,1233.888,,34.337,219.811,,,,636.267,980.752,,418.802,582.793,275.699,187.987,,398.550,,,127.004,443.721,1203.086,4.390,,334.003,1351.625,,267.398
1990-02-15,6,1990-08-15,66.193,709.315,,,517.465,,990.590,622.926,,133.042,720.760,,,,567.319,1200.147,,267.230,306.912,1314.411,456.495,,233.280,,,387.028,641.008,316.201,2073.156,,1458.338,931.327,,339.343
1990-03-15,1,1990-04-15,905.227,463.941,,,311.362,,506.858,178.852,,749.431,220.711,,,,206.650,1526.139,,823.112,1768.662,197.852,413.311,,177.947,,,190.573,370.477,328.714,177.947,,322.719,403.636,180.846,223.018
1990-03-15,2,1990-05-15,413.669,477.565,,,719.677,,895.026,244.225,,217.942,115.288,,,,391.669,872.480,,883.375,2053.358,81.244,809.115,,74.709,,,76.142,521.071,206.140,68.727,,654.400,286.877,240.206,139.626
1990-03-15,3,1990-06-15,334.835,635.244,,,855.925,,603.239,233.384,,86.354,505.585,,,,949.806,715.079,,677.233,2384.768,462.573,441.696,,115.734,,,201.628,234.839,268.913,26.911,,241.225,424.690,1864.454,1410.846
1990-03-15,4,1990-07-15,149.825,601.569,,,1606.339,,934.509,1248.184,,40.818,245.026,,,,623.816,968.720,,434.082,589.160,285.678,182.391,,376.324,,,142.871,462.194,1212.346,10.000,,347.604,1374.319,648.828,298.165
1990-03-15,5,1990-08-15,66.193,717.630,,,524.378,,996.635,627.036,,140.003,733.459,,,,562.709,1195.698,,272.892,309.278,1320.910,453.514,,226.177,,,397.293,647.731,319.755,2149.038,,1463.624,938.751,721.548,352.180
1990-03-15,6,1990-09-15,120.980,648.508,,,569.331,,409.813,834.733,,677.224,241.178,,,,584.154,478.165,,417.596,516.865,365.403,748.240,,299.125,,,149.160,1464.611,1290.628,510.238,,1438.956,777.686,583.399,613.655
1990-04-15,1,1990-05-15,413.669,766.498,,,944.491,,1027.293,753.863,320.667,,398.757,,,,815.382,801.597,1762.475,949.256,1930.004,252.576,1176.722,,377.712,,,260.661,735.348,387.662,386.802,,899.269,,782.774,366.646
1990-04-15,2,1990-06-15,334.835,825.741,,,927.602,,639.104,410.759,586.123,,755.068,,,,1105.353,694.070,1415.561,689.755,2359.159,706.151,535.327,,314.930,,,453.322,305.303,401.604,180.054,,301.744,,2069.806,1664.027
1990-04-15,3,1990-07-15,149.825,674.026,,,1630.816,,947.557,1326.470,1550.193,,313.849,,,,670.783,961.286,440.755,438.247,580.350,370.692,216.405,,490.926,,,236.059,499.909,1284.221,101.970,,375.547,,704.115,340.370
1990-04-15,4,1990-08-15,66.193,747.773,,,533.236,,1001.327,652.522,350.804,,762.750,,,,580.095,1192.976,603.517,274.448,306.004,1363.368,474.306,,269.502,,,454.099,661.584,339.674,2549.736,,1474.260,,741.982,369.268
1990-04-15,5,1990-09-15,120.980,660.808,,,572.622,,411.547,844.194,206.560,,251.275,,,,590.606,477.156,1326.869,418.189,515.647,377.772,757.608,,326.205,,,174.779,1469.634,1298.402,543.380,,1442.679,,590.983,620.052
1990-04-15,6,1990-10-15,229.897,637.263,,,934.626,,857.267,754.111,172.645,,271.679,,,,1289.600,443.418,383.744,438.712,325.080,557.691,1250.633,,477.113,,,617.397,335.381,747.546,499.900,,639.581,,1526.257,222.875
1990-05-15,1,1990-06-15,334.835,786.815,,,781.355,,496.321,320.891,679.768,,789.929,,,,941.297,566.795,1175.647,526.551,2097.706,1202.984,472.408,,358.236,,,632.491,221.680,402.818,194.224,,201.098,,1924.467,1749.626
1990-05-15,2,1990-07-15,149.825,657.167,,,1586.705,,898.058,1278.288,1580.586,,319.690,,,,630.782,920.345,378.419,386.519,517.551,468.265,190.586,,519.281,,,302.882,448.307,1281.307,114.964,,296.229,,672.350,352.233
1990-05-15,3,1990-08-15,66.193,743.619,,,517.697,,984.177,637.605,360.539,,766.192,,,,565.499,1178.436,579.965,254.948,282.666,1406.959,470.747,,290.368,,,483.328,642.696,339.530,2563.982,,1442.696,,730.215,374.126
1990-05-15,4,1990-09-15,120.980,659.512,,,566.844,,405.237,838.641,210.219,,252.297,,,,585.186,471.794,1318.136,410.615,506.890,391.319,757.192,,341.160,,,186.172,1462.847,1298.295,545.877,,1433.014,,586.613,621.897
1990-05-15,5,1990-10-15,229.897,637.038,,,932.479,,854.916,752.052,174.022,,272.093,,,,1287.584,441.424,380.514,435.865,321.833,562.784,1250.192,,487.206,,,622.237,332.950,747.521,500.844,,636.064,,1524.631,223.547
