fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,152.742,7.900,,,4.503,,4.553,4.503,,4.503,4.503,,,,5.663,42.230,,4.503,,6.440,,,4.503,,,4.503,4.989,24.281,4.503,,4.503,4.503,4.503,4.503
1990-01-15,2,1990-03-15,200.367,76.717,,,1.673,,1.722,1.673,,21.083,1.673,,,,65.864,1126.899,,1.673,,32.788,,,96.830,,,2.134,2.134,16.388,1.673,,1.673,1.673,1.673,1.673
1990-01-15,3,1990-04-15,199.016,55.350,,,0.622,,66.281,0.622,,252.801,0.622,,,,40.629,557.856,,3.896,,20.163,,,41.140,,,1.061,0.793,6.700,0.622,,0.622,0.622,0.622,0.622
1990-01-15,4,1990-05-15,158.565,54.752,,,1.024,,272.209,0.231,,82.853,0.231,,,,92.314,322.992,,183.844,,7.492,,,15.287,,,0.394,2.883,2.490,0.231,,0.325,0.272,0.232,0.231
1990-01-15,5,1990-06-15,100.938,136.636,,,44.259,,214.638,0.086,,50.707,29.220,,,,245.270,409.137,,313.430,,19.813,,,5.680,,,4.873,7.170,30.980,0.086,,0.235,10.615,418.947,654.299
1990-01-15,6,1990-07-15,50.780,213.560,,,629.239,,369.724,423.455,,45.474,38.043,,,,393.940,233.573,,165.314,,126.141,,,15.672,,,88.105,105.459,432.566,0.032,,53.122,266.946,278.610,178.672
1990-02-15,1,1990-03-15,200.367,213.382,,,61.666,,61.666,108.910,,299.205,70.007,,,,308.524,1299.928,,62.083,61.921,218.197,502.604,,446.925,,,157.514,61.784,69.377,61.666,,74.322,66.294,,61.666
1990-02-15,2,1990-04-15,199.016,134.791,,,22.914,,131.496,52.822,,487.159,30.217,,,,125.702,581.846,,43.466,490.463,81.849,142.126,,115.889,,,69.013,23.028,29.473,22.914,,33.853,53.893,,22.914
1990-02-15,3,1990-05-15,158.565,146.462,,,9.312,,320.545,45.129,,134.987,11.331,,,,165.450,330.325,,339.030,959.768,30.420,129.399,,43.257,,,25.644,72.209,11.391,8.514,,84.614,52.935,,8.514
1990-02-15,4,1990-06-15,100.938,218.012,,,58.828,,228.450,46.789,,78.270,218.228,,,,277.477,411.846,,360.300,1067.646,29.155,149.734,,18.709,,,119.737,77.190,113.480,3.164,,66.980,94.127,,722.114
