fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,149.453,29.928,,,4.073,,16.706,7.052,,4.073,6.986,,,,33.175,28.299,,4.073,,4.073,,,21.675,,,79.048,6.695,239.908,4.073,,32.906,4.073,35.631,6.176
1990-01-15,2,1990-03-15,165.351,58.846,,,1.514,,13.019,49.406,,3.166,3.916,,,,107.407,544.517,,1.514,,10.973,,,35.012,,,42.628,53.954,140.957,1.514,,18.956,1.514,25.854,3.410
1990-01-15,3,1990-04-15,261.941,86.259,,,109.409,,187.603,22.911,,188.668,1.506,,,,63.196,559.285,,142.037,,7.640,,,18.522,,,19.833,28.072,132.051,0.562,,7.855,38.121,12.227,13.163
1990-01-15,4,1990-05-15,87.937,82.534,,,246.833,,203.108,42.081,,48.096,31.162,,,,97.708,324.560,,52.070,,2.839,,,6.882,,,14.207,105.008,105.996,0.209,,50.602,116.965,28.281,9.010
1990-01-15,5,1990-06-15,39.106,115.223,,,371.251,,136.972,25.448,,21.160,70.765,,,,285.286,103.712,,48.964,,246.386,,,2.557,,,43.166,38.466,81.133,0.078,,20.888,54.175,477.532,46.066
1990-01-15,6,1990-07-15,15.102,99.330,,,345.956,,98.886,127.077,,9.047,29.393,,,,124.733,184.604,,43.058,,98.083,,,45.772,,,20.859,63.247,246.957,0.029,,10.349,207.371,107.759,24.754
1990-02-15,1,1990-03-15,165.351,164.377,,,38.991,,56.935,134.804,,57.167,39.542,,,,189.924,677.690,,38.962,56.761,83.144,1156.374,,99.424,,,72.215,144.956,106.682,38.979,,49.557,38.962,,42.089
1990-02-15,2,1990-04-15,261.941,123.599,,,123.352,,219.080,54.640,,237.482,15.082,,,,88.329,580.903,,155.953,271.234,37.918,202.519,,41.660,,,31.945,60.167,110.140,14.494,,22.323,52.036,,29.125
1990-02-15,3,1990-05-15,87.937,126.361,,,252.014,,212.923,77.682,,63.712,36.207,,,,113.790,330.166,,57.241,316.501,14.089,447.593,,15.480,,,21.558,139.093,95.956,5.385,,64.398,122.136,,14.940
1990-02-15,4,1990-06-15,39.106,118.044,,,373.176,,140.440,38.958,,27.175,72.640,,,,296.235,105.697,,50.885,446.890,267.123,109.410,,5.752,,,49.547,49.294,77.039,2.001,,26.097,56.097,,48.374
1990-02-15,5,1990-07-15,15.102,101.174,,,346.671,,100.168,137.517,,11.364,30.090,,,,127.750,185.359,,43.772,149.406,101.973,45.849,,54.219,,,23.378,72.083,245.293,0.744,,12.943,208.085,,25.633
1990-02-15,6,1990-08-15,5.612,129.310,,,148.880,,144.003,63.326,,8.951,27.752,,,,267.337,113.667,,24.053,94.563,81.637,53.167,,72.602,,,408.723,38.686,68.625,302.226,,331.037,190.963,,16.687
1990-03-15,1,1990-04-15,261.941,158.138,,,263.096,,336.433,64.723,,339.361,59.430,,,,77.800,454.937,,294.459,386.067,53.348,96.350,,52.750,,,61.216,64.369,132.295,53.133,,63.989,151.694,52.949,104.369
1990-03-15,2,1990-05-15,87.937,139.358,,,297.638,,243.007,92.011,,81.762,75.995,,,,102.962,305.753,,89.844,342.963,20.174,389.569,,19.601,,,49.979,144.318,105.141,19.967,,109.216,191.359,60.580,45.323
1990-03-15,3,1990-06-15,39.106,146.306,,,387.455,,149.896,44.441,,35.709,107.505,,,,283.342,97.795,,70.204,454.894,263.809,95.110,,7.283,,,70.010,50.031,80.785,7.419,,38.250,76.985,499.779,105.409
1990-03-15,4,1990-07-15,15.102,105.829,,,351.514,,103.672,141.368,,15.163,45.302,,,,124.720,182.213,,53.459,152.155,102.087,40.393,,56.393,,,30.656,71.917,246.903,2.757,,18.481,219.922,113.012,44.491
1990-03-15,5,1990-08-15,5.612,132.280,,,150.666,,145.322,64.476,,11.541,38.506,,,,266.137,112.524,,28.009,95.585,81.652,50.875,,73.472,,,442.305,38.693,69.173,302.974,,370.974,194.595,81.521,26.604
1990-03-15,6,1990-09-15,2.085,114.382,,,152.903,,55.917,71.487,,213.562,21.253,,,,166.223,126.104,,19.756,97.102,44.905,138.863,,72.783,,,194.729,78.630,275.490,87.256,,167.659,150.394,92.690,59.928
1990-04-15,1,1990-05-15,87.937,205.653,,,296.792,,239.288,194.744,96.276,,214.549,,,,194.600,275.824,341.792,90.339,323.270,73.801,474.031,,114.688,,,151.115,278.277,147.563,85.226,,213.743,,229.287,77.853
1990-04-15,2,1990-06-15,39.106,191.453,,,387.005,,147.892,75.856,100.433,,170.362,,,,333.154,90.770,256.361,73.149,449.911,416.235,110.616,,82.229,,,129.596,80.871,97.828,35.602,,71.269,,569.877,150.046
1990-04-15,3,1990-07-15,15.102,119.529,,,351.397,,102.932,158.971,122.705,,66.817,,,,138.719,178.992,109.546,55.154,150.531,121.587,46.419,,152.761,,,54.530,92.252,254.383,13.229,,32.471,,131.131,56.051
1990-04-15,4,1990-08-15,5.612,149.208,,,150.624,,145.050,70.326,49.813,,48.189,,,,271.497,111.407,257.447,28.726,94.981,89.424,53.591,,105.314,,,467.896,45.964,71.672,400.798,,401.329,,88.328,31.785
