fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,1.869,25.934,,,0.592,,220.232,0.592,,0.592,0.592,,,,9.344,0.592,,0.592,,0.592,,,0.592,,,0.592,0.592,228.350,0.592,,0.592,0.592,0.592,0.592
1990-01-15,2,1990-03-15,1.418,87.781,,,0.220,,74.217,0.220,,0.220,0.220,,,,253.666,1123.742,,0.220,,2.756,,,0.220,,,0.220,0.220,112.189,0.220,,0.220,10.848,0.220,0.220
1990-01-15,3,1990-04-15,68.369,72.076,,,0.082,,610.348,0.395,,13.001,0.082,,,,95.333,228.928,,195.488,,2.450,,,0.082,,,0.082,10.204,130.009,0.082,,0.082,10.560,0.082,0.082
1990-01-15,4,1990-05-15,70.343,76.037,,,0.031,,242.937,212.062,,10.672,0.030,,,,77.224,464.106,,77.732,,0.910,,,0.030,,,0.030,39.337,95.076,0.030,,60.442,38.547,49.432,0.030
1990-01-15,5,1990-06-15,63.225,151.192,,,183.256,,202.551,131.225,,5.006,0.011,,,,543.451,176.833,,170.687,,240.062,,,32.280,,,0.011,24.928,119.663,0.011,,35.276,77.339,295.494,483.363
1990-01-15,6,1990-07-15,35.308,233.535,,,568.186,,184.369,376.693,,27.164,0.012,,,,395.649,294.587,,135.860,,241.281,,,244.779,,,0.004,13.752,316.217,0.004,,336.427,564.999,371.021,132.620
1990-02-15,1,1990-03-15,1.418,103.143,,,1.418,,1.418,1.529,,1.418,1.418,,,,248.757,1259.017,,1.418,1.418,32.633,349.243,,2.895,,,1.418,1.418,1.659,1.418,,1.418,48.389,,1.418
1990-02-15,2,1990-04-15,68.369,93.545,,,0.527,,566.932,14.785,,13.447,0.527,,,,93.258,237.136,,195.933,117.757,22.565,437.788,,1.933,,,0.527,10.793,18.110,0.527,,0.527,43.756,,0.527
1990-02-15,3,1990-05-15,70.343,97.850,,,0.196,,230.778,293.252,,10.837,0.196,,,,76.516,468.340,,77.897,201.305,8.385,279.959,,0.718,,,0.196,39.849,25.455,0.196,,60.608,84.275,,0.196
1990-02-15,4,1990-06-15,63.225,169.406,,,183.317,,198.017,150.451,,5.068,0.073,,,,543.219,178.036,,170.748,511.030,326.476,183.092,,45.825,,,0.073,25.137,72.384,0.073,,35.338,106.937,,483.424
