,longitude,latitude,drain_area,station_code,unique_gauge_id,provider,data_source,altitude,river,gauge_serial_number,state,site_name,organization,warning_level,danger_level,extreme_danger_level,district,gauge_id,has_third_party_water_level_forecast,is_dam,division,upazilla,ffdata_station_alias,manual_hybas_id,from_date,to_date,pre_monsoon_danger_level,highest_flood_level,is_alerting,village,subdistrict,is_external_polygon,HYBAS_ID,original_hybas_id,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT,predecessors,continent
667,-56.57747222,-34.53686111,,SJ03,DNAUY_SJ03,DNAUY,uruguay_metadata_jan_2024.csv,,,,,SJ03,,,,,,,,,,,,,,,,,,,,False,6120899650,6120899650,6121330570,6120016370,6120016370,26.9,26.9,158.5,3577.8,641504210100,0,0,2,86653,"['6120898980', '6120898970']",SOUTH_AMERICA
668,-56.502328,-34.5884,,SJ04,DNAUY_SJ04,DNAUY,uruguay_metadata_jan_2024.csv,,,,,SJ04,,,,,,,,,,,,,,,,,,,,False,6120899650,6120899650,6121330570,6120016370,6120016370,26.9,26.9,158.5,3577.8,641504210100,0,0,2,86653,"['6120898980', '6120898970']",SOUTH_AMERICA
669,-56.759683,-34.166814,,SJ02,DNAUY_SJ02,DNAUY,uruguay_metadata_jan_2024.csv,,,,,SJ02,,,,,,,,,,,,,,,,,,,,False,6120896500,6120896500,6120897270,6120016370,6120016370,85.8,85.8,69.0,1706.0,641504250110,0,0,2,86677,['6121328340'],SOUTH_AMERICA
670,-56.341,-34.48480556,,CA04,DNAUY_CA04,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CA04,,,,,,,,,,,,,,,,,,,,False,6120898910,6120898910,6120899630,6120016370,6120016370,43.4,43.4,35.2,717.6,641504400100,0,0,2,86655,"['6120898770', '6120898820']",SOUTH_AMERICA
671,-55.573869,-34.146556,,SL02,DNAUY_SL02,DNAUY,uruguay_metadata_jan_2024.csv,,,,,SL02,,,,,,,,,,,,,,,,,,,,False,6120896080,6120896080,6120896190,6120016370,6120016370,165.0,165.0,132.5,745.8,641504803000,0,0,2,86731,"['6120895150', '6120895090']",SOUTH_AMERICA
672,-56.493911,-34.589731,,SL06,DNAUY_SL06,DNAUY,uruguay_metadata_jan_2024.csv,,,,,SL06,,,,,,,,,,,,,,,,,,,,False,6120899630,6120899630,6121330570,6120016370,6120016370,26.9,26.9,178.5,9286.2,641504300000,0,0,1,86654,"['6120898910', '6120898880']",SOUTH_AMERICA
673,-56.39529187,-34.51219382,,wflow_03,DNAUY_WFLOW_03,DNAUY,uruguay_metadata_jan_2024.csv,,,,,APORTE A LA TOMA DE AGUAS CORRIENTES,,,,,,,,,,,,,,,,,,,,False,6120899630,6120899630,6121330570,6120016370,6120016370,26.9,26.9,178.5,9286.2,641504300000,0,0,1,86654,"['6120898910', '6120898880']",SOUTH_AMERICA
674,-56.261767,-34.538375,,CA01,DNAUY_CA01,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CA01,,,,,,,,,,,,,,,,,,,,False,6120898820,6120898820,6120898910,6120016370,6120016370,51.0,51.0,162.7,365.3,641504400210,0,0,3,86661,['6121330040'],SOUTH_AMERICA
675,-56.28194444,-34.49891667,,CA02,DNAUY_CA02,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CA02,,,,,,,,,,,,,,,,,,,,False,6120898820,6120898820,6120898910,6120016370,6120016370,51.0,51.0,162.7,365.3,641504400210,0,0,3,86661,['6121330040'],SOUTH_AMERICA
676,-56.26554012,-34.52140545,,wflow_04,DNAUY_WFLOW_04,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CAUDAL PARA SAT EN CANELONES,,,,,,,,,,,,,,,,,,,,False,6120898820,6120898820,6120898910,6120016370,6120016370,51.0,51.0,162.7,365.3,641504400210,0,0,3,86661,['6121330040'],SOUTH_AMERICA
677,-56.580161,-34.452356,,SJ05,DNAUY_SJ05,DNAUY,uruguay_metadata_jan_2024.csv,,,,,SJ05,,,,,,,,,,,,,,,,,,,,False,6120898970,6120898970,6120899650,6120016370,6120016370,43.4,43.4,196.2,196.2,641504210200,0,0,3,86657,[],SOUTH_AMERICA
678,-56.35388889,-34.72638889,,CO01,DNAUY_CO01,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CO01,,,,,,,,,,,,,,,,,,,,False,6120900900,6120900900,6120016370,6120016370,6120016370,5.6,5.6,179.2,179.2,641504100200,0,0,2,86650,[],SOUTH_AMERICA
679,-55.46527994,-34.04304049,,wflow_05,DNAUY_WFLOW_05,DNAUY,uruguay_metadata_jan_2024.csv,,,,,APORTE POSIBLE REPRESA CASUPA,,,,,,,,,,,,,,,,,,,,False,6120895150,6120895150,6120896080,6120016370,6120016370,185.9,185.9,107.3,391.7,641504805010,0,0,2,86737,['6121327740'],SOUTH_AMERICA
680,-55.28104738,-34.12935686,,wflow_06,DNAUY_WFLOW_06,DNAUY,uruguay_metadata_jan_2024.csv,,,,,POSIBLE REPRESA Ao EL SOLDADO,,,,,,,,,,,,,,,,,,,,False,6121328530,6121328530,6120896510,6120016370,6120016370,194.5,194.5,131.1,264.3,641504904200,0,0,2,86741,['6121328120'],SOUTH_AMERICA
