Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1975-01-31,1974-1975,Nov-Jan,,,
1975-02-28,1974-1975,Dec-Feb,,,
1975-03-31,1974-1975,Jan-Mar,,,
1975-04-30,1975-1976,Feb-Apr,,,
1975-05-31,1975-1976,Mar-May,-0.81,-1.55,-1.33
1975-06-30,1975-1976,Apr-Jun,-0.87,-1.62,-1.43
1975-07-31,1975-1976,May-Jul,-0.96,-1.27,-1.27
1975-08-31,1975-1976,Jun-Aug,-0.89,-0.9,-0.97
1975-09-30,1975-1976,Jul-Sep,-0.49,-0.21,-0.32
1975-10-31,1975-1976,Aug-Oct,0.24,0.51,0.43
1975-11-30,1975-1976,Sep-Nov,0.0,0.32,0.23
1975-12-31,1975-1976,Oct-Dec,,,
1976-01-31,1975-1976,Nov-Jan,,,
1976-02-29,1975-1976,Dec-Feb,,,
1976-03-31,1975-1976,Jan-Mar,,,
1976-04-30,1976-1977,Feb-Apr,,,
1976-05-31,1976-1977,Mar-May,-0.59,-0.31,-0.47
1976-06-30,1976-1977,Apr-Jun,-0.24,0.27,0.09
1976-07-31,1976-1977,May-Jul,-0.39,0.01,-0.14
1976-08-31,1976-1977,Jun-Aug,0.08,0.41,0.33
1976-09-30,1976-1977,Jul-Sep,,,
1976-10-31,1976-1977,Aug-Oct,,,
1976-11-30,1976-1977,Sep-Nov,,,
1976-12-31,1976-1977,Oct-Dec,-0.45,-0.07,-0.23
1977-01-31,1976-1977,Nov-Jan,-0.04,0.53,0.34
1977-02-28,1976-1977,Dec-Feb,0.01,0.69,0.43
1977-03-31,1976-1977,Jan-Mar,0.81,1.19,1.12
1977-04-30,1977-1978,Feb-Apr,0.97,1.15,1.16
1977-05-31,1977-1978,Mar-May,0.63,0.97,0.9
1977-06-30,1977-1978,Apr-Jun,0.08,0.57,0.44
1977-07-31,1977-1978,May-Jul,1.33,1.11,1.28
1977-08-31,1977-1978,Jun-Aug,2.12,1.43,1.73
1977-09-30,1977-1978,Jul-Sep,2.5,1.61,1.93
1977-10-31,1977-1978,Aug-Oct,1.41,1.32,1.39
1977-11-30,1977-1978,Sep-Nov,0.09,0.4,0.31
1977-12-31,1977-1978,Oct-Dec,0.28,0.65,0.57
1978-01-31,1977-1978,Nov-Jan,-0.54,-0.35,-0.49
1978-02-28,1977-1978,Dec-Feb,-0.31,0.19,-0.06
1978-03-31,1977-1978,Jan-Mar,-0.2,0.37,0.14
1978-04-30,1978-1979,Feb-Apr,-0.37,0.07,-0.12
1978-05-31,1978-1979,Mar-May,-0.67,-0.58,-0.68
1978-06-30,1978-1979,Apr-Jun,-0.78,-0.91,-0.96
1978-07-31,1978-1979,May-Jul,-0.56,-0.22,-0.38
1978-08-31,1978-1979,Jun-Aug,-0.04,0.32,0.21
1978-09-30,1978-1979,Jul-Sep,-0.01,0.28,0.19
1978-10-31,1978-1979,Aug-Oct,-0.2,0.07,-0.03
1978-11-30,1978-1979,Sep-Nov,-0.71,-0.55,-0.65
1978-12-31,1978-1979,Oct-Dec,-0.23,0.21,0.06
1979-01-31,1978-1979,Nov-Jan,-0.19,0.35,0.14
1979-02-28,1978-1979,Dec-Feb,-0.27,0.28,0.03
1979-03-31,1978-1979,Jan-Mar,-0.67,-1.59,-1.28
1979-04-30,1979-1980,Feb-Apr,-0.83,-2.46,-1.82
1979-05-31,1979-1980,Mar-May,-0.84,-2.23,-1.69
1979-06-30,1979-1980,Apr-Jun,-0.91,-2.54,-1.93
1979-07-31,1979-1980,May-Jul,-1.13,-3.1,-2.39
1979-08-31,1979-1980,Jun-Aug,-1.07,-1.47,-1.41
1979-09-30,1979-1980,Jul-Sep,-1.15,-1.37,-1.34
1979-10-31,1979-1980,Aug-Oct,-0.05,0.23,0.13
1979-11-30,1979-1980,Sep-Nov,0.22,0.51,0.44
1979-12-31,1979-1980,Oct-Dec,0.51,0.79,0.75
1980-01-31,1979-1980,Nov-Jan,-0.02,0.55,0.35
1980-02-29,1979-1980,Dec-Feb,-0.38,0.02,-0.2
1980-03-31,1979-1980,Jan-Mar,-0.45,-0.14,-0.33
