Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Aug-Jan,,,
1980-02-29,1979-1980,Sep-Feb,,,
1980-03-31,1979-1980,Oct-Mar,,,
1980-04-30,1980-1981,Nov-Apr,,,
1980-05-31,1980-1981,Dec-May,,,
1980-06-30,1980-1981,Jan-Jun,0.72,0.76,0.84
1980-07-31,1980-1981,Feb-Jul,0.81,0.74,0.87
1980-08-31,1980-1981,Mar-Aug,1.16,0.89,1.09
1980-09-30,1980-1981,Apr-Sep,0.78,0.7,0.81
1980-10-31,1980-1981,May-Oct,0.35,0.47,0.5
1980-11-30,1980-1981,Jun-Nov,0.46,0.56,0.56
1980-12-31,1980-1981,Jul-Dec,0.09,0.32,0.26
1981-01-31,1980-1981,Aug-Jan,-0.07,0.21,0.12
1981-02-28,1980-1981,Sep-Feb,-0.54,-0.35,-0.44
1981-03-31,1980-1981,Oct-Mar,-0.13,0.3,0.16
1981-04-30,1981-1982,Nov-Apr,-0.74,-0.83,-0.88
1981-05-31,1981-1982,Dec-May,-0.59,-0.16,-0.34
1981-06-30,1981-1982,Jan-Jun,-0.32,0.16,0.02
1981-07-31,1981-1982,Feb-Jul,-0.02,0.35,0.29
1981-08-31,1981-1982,Mar-Aug,0.08,0.37,0.32
1981-09-30,1981-1982,Apr-Sep,0.93,0.76,0.91
1981-10-31,1981-1982,May-Oct,0.92,0.75,0.89
1981-11-30,1981-1982,Jun-Nov,0.97,0.86,0.94
1981-12-31,1981-1982,Jul-Dec,0.59,0.67,0.68
1982-01-31,1981-1982,Aug-Jan,0.37,0.58,0.54
1982-02-28,1981-1982,Sep-Feb,0.66,0.83,0.81
1982-03-31,1981-1982,Oct-Mar,-0.59,-0.3,-0.45
1982-04-30,1982-1983,Nov-Apr,-0.53,-0.23,-0.39
1982-05-31,1982-1983,Dec-May,-0.65,-0.27,-0.45
1982-06-30,1982-1983,Jan-Jun,-0.47,0.03,-0.14
1982-07-31,1982-1983,Feb-Jul,0.32,0.53,0.54
1982-08-31,1982-1983,Mar-Aug,0.36,0.54,0.55
1982-09-30,1982-1983,Apr-Sep,0.54,0.58,0.64
1982-10-31,1982-1983,May-Oct,1.29,0.9,1.12
1982-11-30,1982-1983,Jun-Nov,1.81,1.25,1.49
1982-12-31,1982-1983,Jul-Dec,1.72,1.26,1.46
1983-01-31,1982-1983,Aug-Jan,0.99,0.99,1.04
1983-02-28,1982-1983,Sep-Feb,0.71,0.86,0.84
1983-03-31,1982-1983,Oct-Mar,0.48,0.76,0.72
1983-04-30,1983-1984,Nov-Apr,-0.57,-0.3,-0.45
1983-05-31,1983-1984,Dec-May,-0.84,-0.79,-0.89
1983-06-30,1983-1984,Jan-Jun,,,
1983-07-31,1983-1984,Feb-Jul,,,
1983-08-31,1983-1984,Mar-Aug,,,
1983-09-30,1983-1984,Apr-Sep,,,
1983-10-31,1983-1984,May-Oct,,,
1983-11-30,1983-1984,Jun-Nov,,,
1983-12-31,1983-1984,Jul-Dec,1.74,1.27,1.48
1984-01-31,1983-1984,Aug-Jan,1.85,1.43,1.63
1984-02-29,1983-1984,Sep-Feb,1.75,1.44,1.6
1984-03-31,1983-1984,Oct-Mar,2.43,1.53,1.89
1984-04-30,1984-1985,Nov-Apr,1.61,1.34,1.51
1984-05-31,1984-1985,Dec-May,1.1,1.02,1.12
1984-06-30,1984-1985,Jan-Jun,1.87,1.11,1.45
1984-07-31,1984-1985,Feb-Jul,2.51,1.2,1.7
1984-08-31,1984-1985,Mar-Aug,2.26,1.25,1.68
1984-09-30,1984-1985,Apr-Sep,1.74,1.07,1.39
1984-10-31,1984-1985,May-Oct,1.68,1.04,1.34
1984-11-30,1984-1985,Jun-Nov,1.67,1.19,1.4
1984-12-31,1984-1985,Jul-Dec,0.7,0.74,0.76
1985-01-31,1984-1985,Aug-Jan,-0.59,-0.4,-0.49
1985-02-28,1984-1985,Sep-Feb,-0.57,-0.39,-0.48
1985-03-31,1984-1985,Oct-Mar,-0.35,0.06,-0.1
1985-04-30,1985-1986,Nov-Apr,-0.49,-0.15,-0.32
1985-05-31,1985-1986,Dec-May,-0.66,-0.29,-0.47
1985-06-30,1985-1986,Jan-Jun,-0.8,-0.43,-0.62
1985-07-31,1985-1986,Feb-Jul,-0.6,-0.11,-0.29
1985-08-31,1985-1986,Mar-Aug,0.29,0.49,0.49
1985-09-30,1985-1986,Apr-Sep,0.89,0.75,0.89
1985-10-31,1985-1986,May-Oct,0.93,0.75,0.9
1985-11-30,1985-1986,Jun-Nov,1.14,0.95,1.06
1985-12-31,1985-1986,Jul-Dec,1.33,1.08,1.21
1986-01-31,1985-1986,Aug-Jan,1.41,1.22,1.34
1986-02-28,1985-1986,Sep-Feb,0.26,0.53,0.46
1986-03-31,1985-1986,Oct-Mar,-0.59,-0.3,-0.44
1986-04-30,1986-1987,Nov-Apr,-0.37,0.07,-0.11
1986-05-31,1986-1987,Dec-May,0.2,0.6,0.52
1986-06-30,1986-1987,Jan-Jun,0.28,0.56,0.54
1986-07-31,1986-1987,Feb-Jul,0.01,0.37,0.31
1986-08-31,1986-1987,Mar-Aug,0.01,0.32,0.26
1986-09-30,1986-1987,Apr-Sep,-0.18,0.14,0.06
1986-10-31,1986-1987,May-Oct,-0.18,0.14,0.06
1986-11-30,1986-1987,Jun-Nov,,,
1986-12-31,1986-1987,Jul-Dec,,,
1987-01-31,1986-1987,Aug-Jan,,,
1987-02-28,1986-1987,Sep-Feb,,,
1987-03-31,1986-1987,Oct-Mar,,,
1987-04-30,1987-1988,Nov-Apr,,,
1987-05-31,1987-1988,Dec-May,,,
1987-06-30,1987-1988,Jan-Jun,,,
1987-07-31,1987-1988,Feb-Jul,,,
1987-08-31,1987-1988,Mar-Aug,,,
1987-09-30,1987-1988,Apr-Sep,,,
1987-10-31,1987-1988,May-Oct,,,
1987-11-30,1987-1988,Jun-Nov,,,
1987-12-31,1987-1988,Jul-Dec,,,
1988-01-31,1987-1988,Aug-Jan,,,
1988-02-29,1987-1988,Sep-Feb,,,
1988-03-31,1987-1988,Oct-Mar,1.04,1.05,1.12
1988-04-30,1988-1989,Nov-Apr,0.86,1.04,1.05
1988-05-31,1988-1989,Dec-May,0.6,0.81,0.81
1988-06-30,1988-1989,Jan-Jun,0.15,0.49,0.44
1988-07-31,1988-1989,Feb-Jul,-0.6,-0.12,-0.3
1988-08-31,1988-1989,Mar-Aug,-0.63,-0.24,-0.4
1988-09-30,1988-1989,Apr-Sep,-0.81,-0.45,-0.62
1988-10-31,1988-1989,May-Oct,-0.81,-0.43,-0.61
1988-11-30,1988-1989,Jun-Nov,-0.85,-0.61,-0.73
1988-12-31,1988-1989,Jul-Dec,-0.7,-0.46,-0.57
1989-01-31,1988-1989,Aug-Jan,-0.89,-0.87,-0.92
1989-02-28,1988-1989,Sep-Feb,-1.24,-2.02,-1.79
1989-03-31,1988-1989,Oct-Mar,-0.95,-1.42,-1.33
1989-04-30,1989-1990,Nov-Apr,-0.9,-2.16,-1.72
1989-05-31,1989-1990,Dec-May,-1.03,-2.83,-2.15
1989-06-30,1989-1990,Jan-Jun,-1.2,-3.28,-2.54
1989-07-31,1989-1990,Feb-Jul,-1.32,-3.56,-2.8
1989-08-31,1989-1990,Mar-Aug,-1.46,-4.04,-3.14
1989-09-30,1989-1990,Apr-Sep,-1.73,-4.47,-3.55
1989-10-31,1989-1990,May-Oct,-1.79,-4.54,-3.61
1989-11-30,1989-1990,Jun-Nov,-1.92,-3.87,-3.2
1989-12-31,1989-1990,Jul-Dec,-1.82,-3.64,-3.0
1990-01-31,1989-1990,Aug-Jan,-1.56,-3.2,-2.62
1990-02-28,1989-1990,Sep-Feb,0.06,0.35,0.26
1990-03-31,1989-1990,Oct-Mar,1.91,1.37,1.63
1990-04-30,1990-1991,Nov-Apr,2.89,1.68,2.13
1990-05-31,1990-1991,Dec-May,2.62,1.42,1.84
1990-06-30,1990-1991,Jan-Jun,2.09,1.17,1.55
1990-07-31,1990-1991,Feb-Jul,1.58,0.98,1.28
1990-08-31,1990-1991,Mar-Aug,0.54,0.63,0.68
1990-09-30,1990-1991,Apr-Sep,-0.53,-0.15,-0.29
1990-10-31,1990-1991,May-Oct,-1.26,-1.13,-1.29
1990-11-30,1990-1991,Jun-Nov,-1.16,-1.08,-1.17
1990-12-31,1990-1991,Jul-Dec,-0.88,-0.71,-0.81
1991-01-31,1990-1991,Aug-Jan,-0.53,-0.32,-0.41
1991-02-28,1990-1991,Sep-Feb,-0.31,-0.05,-0.15
1991-03-31,1990-1991,Oct-Mar,-0.12,0.31,0.17
1991-04-30,1991-1992,Nov-Apr,-0.2,0.28,0.11
1991-05-31,1991-1992,Dec-May,-0.73,-0.45,-0.61
1991-06-30,1991-1992,Jan-Jun,-0.57,-0.09,-0.27
1991-07-31,1991-1992,Feb-Jul,0.11,0.43,0.39
1991-08-31,1991-1992,Mar-Aug,0.09,0.37,0.33
1991-09-30,1991-1992,Apr-Sep,-0.12,0.19,0.12
1991-10-31,1991-1992,May-Oct,0.22,0.4,0.4
1991-11-30,1991-1992,Jun-Nov,0.54,0.61,0.63
1991-12-31,1991-1992,Jul-Dec,0.51,0.62,0.61
1992-01-31,1991-1992,Aug-Jan,-0.21,0.06,-0.03
1992-02-29,1991-1992,Sep-Feb,0.08,0.37,0.28
1992-03-31,1991-1992,Oct-Mar,0.56,0.81,0.78
1992-04-30,1992-1993,Nov-Apr,0.35,0.76,0.66
1992-05-31,1992-1993,Dec-May,0.38,0.7,0.66
1992-06-30,1992-1993,Jan-Jun,0.78,0.78,0.88
1992-07-31,1992-1993,Feb-Jul,0.77,0.72,0.84
1992-08-31,1992-1993,Mar-Aug,0.65,0.68,0.76
1992-09-30,1992-1993,Apr-Sep,0.51,0.56,0.62
1992-10-31,1992-1993,May-Oct,0.35,0.47,0.49
1992-11-30,1992-1993,Jun-Nov,0.16,0.36,0.32
1992-12-31,1992-1993,Jul-Dec,-0.75,-0.52,-0.63
1993-01-31,1992-1993,Aug-Jan,-0.87,-0.84,-0.9
1993-02-28,1992-1993,Sep-Feb,-0.73,-0.66,-0.72
1993-03-31,1992-1993,Oct-Mar,-0.62,-0.36,-0.5
1993-04-30,1993-1994,Nov-Apr,-0.7,-0.67,-0.76
1993-05-31,1993-1994,Dec-May,-0.34,0.17,-0.01
1993-06-30,1993-1994,Jan-Jun,-0.43,0.07,-0.09
1993-07-31,1993-1994,Feb-Jul,-0.54,-0.05,-0.21
1993-08-31,1993-1994,Mar-Aug,-0.6,-0.21,-0.37
1993-09-30,1993-1994,Apr-Sep,-0.72,-0.34,-0.51
1993-10-31,1993-1994,May-Oct,-0.6,-0.21,-0.36
1993-11-30,1993-1994,Jun-Nov,-0.82,-0.58,-0.69
1993-12-31,1993-1994,Jul-Dec,-0.51,-0.24,-0.34
1994-01-31,1993-1994,Aug-Jan,-0.23,0.04,-0.06
1994-02-28,1993-1994,Sep-Feb,-0.0,0.29,0.2
1994-03-31,1993-1994,Oct-Mar,0.21,0.59,0.5
1994-04-30,1994-1995,Nov-Apr,0.09,0.56,0.43
1994-05-31,1994-1995,Dec-May,-0.22,0.29,0.13
1994-06-30,1994-1995,Jan-Jun,-0.29,0.19,0.06
1994-07-31,1994-1995,Feb-Jul,-0.23,0.21,0.1
1994-08-31,1994-1995,Mar-Aug,0.21,0.45,0.43
1994-09-30,1994-1995,Apr-Sep,0.22,0.41,0.4
1994-10-31,1994-1995,May-Oct,0.37,0.48,0.51
1994-11-30,1994-1995,Jun-Nov,0.67,0.69,0.72
1994-12-31,1994-1995,Jul-Dec,0.43,0.57,0.56
1995-01-31,1994-1995,Aug-Jan,,,
1995-02-28,1994-1995,Sep-Feb,,,
1995-03-31,1994-1995,Oct-Mar,,,
1995-04-30,1995-1996,Nov-Apr,,,
1995-05-31,1995-1996,Dec-May,,,
1995-06-30,1995-1996,Jan-Jun,,,
