Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Aug-Jan,,,
1980-02-29,1979-1980,Sep-Feb,,,
1980-03-31,1979-1980,Oct-Mar,,,
1980-04-30,1980-1981,Nov-Apr,,,
1980-05-31,1980-1981,Dec-May,,,
1980-06-30,1980-1981,Jan-Jun,,,
1980-07-31,1980-1981,Feb-Jul,,,
1980-08-31,1980-1981,Mar-Aug,,,
1980-09-30,1980-1981,Apr-Sep,,,
1980-10-31,1980-1981,May-Oct,,,
1980-11-30,1980-1981,Jun-Nov,,,
1980-12-31,1980-1981,Jul-Dec,-0.33,-0.15,-0.22
1981-01-31,1980-1981,Aug-Jan,0.06,0.25,0.19
1981-02-28,1980-1981,Sep-Feb,-0.06,0.14,0.07
1981-03-31,1980-1981,Oct-Mar,-0.21,-0.03,-0.1
1981-04-30,1981-1982,Nov-Apr,-0.13,0.08,0.0
1981-05-31,1981-1982,Dec-May,-0.51,-0.37,-0.44
1981-06-30,1981-1982,Jan-Jun,-0.92,-1.01,-1.01
1981-07-31,1981-1982,Feb-Jul,-1.13,-1.62,-1.49
1981-08-31,1981-1982,Mar-Aug,-1.27,-2.24,-1.93
1981-09-30,1981-1982,Apr-Sep,-1.37,-2.26,-1.98
1981-10-31,1981-1982,May-Oct,-1.5,-2.32,-2.07
1981-11-30,1981-1982,Jun-Nov,-1.52,-2.21,-1.99
1981-12-31,1981-1982,Jul-Dec,-1.39,-1.87,-1.73
1982-01-31,1981-1982,Aug-Jan,-1.31,-1.69,-1.59
1982-02-28,1981-1982,Sep-Feb,-1.11,-1.47,-1.37
1982-03-31,1981-1982,Oct-Mar,-0.93,-1.28,-1.19
1982-04-30,1982-1983,Nov-Apr,-0.89,-1.19,-1.12
1982-05-31,1982-1983,Dec-May,-1.03,-1.36,-1.28
1982-06-30,1982-1983,Jan-Jun,-1.17,-1.61,-1.49
1982-07-31,1982-1983,Feb-Jul,-0.68,-0.62,-0.67
1982-08-31,1982-1983,Mar-Aug,-0.5,-0.35,-0.43
1982-09-30,1982-1983,Apr-Sep,-0.54,-0.37,-0.45
1982-10-31,1982-1983,May-Oct,-0.24,-0.01,-0.09
1982-11-30,1982-1983,Jun-Nov,0.71,0.8,0.79
1982-12-31,1982-1983,Jul-Dec,1.15,1.13,1.16
1983-01-31,1982-1983,Aug-Jan,1.13,1.13,1.16
1983-02-28,1982-1983,Sep-Feb,1.06,1.16,1.16
1983-03-31,1982-1983,Oct-Mar,1.82,1.75,1.82
1983-04-30,1983-1984,Nov-Apr,2.13,1.9,2.04
1983-05-31,1983-1984,Dec-May,2.54,1.93,2.18
1983-06-30,1983-1984,Jan-Jun,2.4,1.77,2.01
1983-07-31,1983-1984,Feb-Jul,3.72,2.3,2.79
1983-08-31,1983-1984,Mar-Aug,4.11,2.45,3.02
1983-09-30,1983-1984,Apr-Sep,3.7,2.26,2.76
1983-10-31,1983-1984,May-Oct,3.44,2.16,2.61
1983-11-30,1983-1984,Jun-Nov,2.57,1.82,2.09
1983-12-31,1983-1984,Jul-Dec,2.43,1.85,2.07
1984-01-31,1983-1984,Aug-Jan,0.49,0.64,0.61
1984-02-29,1983-1984,Sep-Feb,-0.51,-0.43,-0.48
1984-03-31,1983-1984,Oct-Mar,-0.63,-0.67,-0.69
1984-04-30,1984-1985,Nov-Apr,-0.65,-0.7,-0.71
1984-05-31,1984-1985,Dec-May,-0.55,-0.44,-0.5
1984-06-30,1984-1985,Jan-Jun,-0.26,-0.01,-0.11
1984-07-31,1984-1985,Feb-Jul,-0.09,0.17,0.08
1984-08-31,1984-1985,Mar-Aug,0.56,0.78,0.73
1984-09-30,1984-1985,Apr-Sep,0.71,0.85,0.84
1984-10-31,1984-1985,May-Oct,0.85,0.91,0.92
1984-11-30,1984-1985,Jun-Nov,0.95,0.97,0.99
1984-12-31,1984-1985,Jul-Dec,0.87,0.93,0.93
1985-01-31,1984-1985,Aug-Jan,0.83,0.92,0.91
1985-02-28,1984-1985,Sep-Feb,-0.01,0.19,0.12
1985-03-31,1984-1985,Oct-Mar,-0.15,0.05,-0.03
1985-04-30,1985-1986,Nov-Apr,-0.06,0.17,0.09
1985-05-31,1985-1986,Dec-May,0.05,0.32,0.23
1985-06-30,1985-1986,Jan-Jun,-0.16,0.1,0.01
1985-07-31,1985-1986,Feb-Jul,-0.24,0.01,-0.09
1985-08-31,1985-1986,Mar-Aug,-0.18,0.08,-0.02
1985-09-30,1985-1986,Apr-Sep,-0.14,0.11,0.02
1985-10-31,1985-1986,May-Oct,-0.56,-0.39,-0.47
1985-11-30,1985-1986,Jun-Nov,-0.93,-0.91,-0.94
1985-12-31,1985-1986,Jul-Dec,-1.0,-1.09,-1.09
1986-01-31,1985-1986,Aug-Jan,-1.08,-1.23,-1.21
1986-02-28,1985-1986,Sep-Feb,-1.31,-1.92,-1.73
1986-03-31,1985-1986,Oct-Mar,-1.31,-2.36,-2.0
1986-04-30,1986-1987,Nov-Apr,-0.61,-0.63,-0.65
1986-05-31,1986-1987,Dec-May,-0.45,-0.29,-0.37
1986-06-30,1986-1987,Jan-Jun,-0.28,-0.03,-0.12
1986-07-31,1986-1987,Feb-Jul,-0.3,-0.07,-0.16
1986-08-31,1986-1987,Mar-Aug,-0.22,0.03,-0.07
1986-09-30,1986-1987,Apr-Sep,-0.17,0.08,-0.01
1986-10-31,1986-1987,May-Oct,-0.62,-0.48,-0.55
1986-11-30,1986-1987,Jun-Nov,-0.67,-0.53,-0.6
1986-12-31,1986-1987,Jul-Dec,-0.78,-0.73,-0.77
1987-01-31,1986-1987,Aug-Jan,-0.6,-0.49,-0.54
1987-02-28,1986-1987,Sep-Feb,-0.5,-0.41,-0.46
1987-03-31,1986-1987,Oct-Mar,-0.59,-0.6,-0.62
1987-04-30,1987-1988,Nov-Apr,-0.18,0.02,-0.06
1987-05-31,1987-1988,Dec-May,0.54,0.76,0.71
1987-06-30,1987-1988,Jan-Jun,0.54,0.73,0.69
1987-07-31,1987-1988,Feb-Jul,0.41,0.65,0.59
1987-08-31,1987-1988,Mar-Aug,0.46,0.7,0.65
1987-09-30,1987-1988,Apr-Sep,0.47,0.67,0.63
1987-10-31,1987-1988,May-Oct,0.33,0.52,0.48
1987-11-30,1987-1988,Jun-Nov,-0.23,-0.01,-0.08
1987-12-31,1987-1988,Jul-Dec,-0.43,-0.27,-0.33
1988-01-31,1987-1988,Aug-Jan,-0.61,-0.52,-0.57
1988-02-29,1987-1988,Sep-Feb,-0.78,-0.84,-0.84
1988-03-31,1987-1988,Oct-Mar,-0.73,-0.85,-0.84
1988-04-30,1988-1989,Nov-Apr,-0.93,-1.28,-1.2
1988-05-31,1988-1989,Dec-May,-0.32,-0.12,-0.2
1988-06-30,1988-1989,Jan-Jun,-0.26,-0.01,-0.11
1988-07-31,1988-1989,Feb-Jul,-0.39,-0.18,-0.27
1988-08-31,1988-1989,Mar-Aug,-0.5,-0.35,-0.43
1988-09-30,1988-1989,Apr-Sep,-0.54,-0.38,-0.46
1988-10-31,1988-1989,May-Oct,-0.76,-0.67,-0.73
1988-11-30,1988-1989,Jun-Nov,-1.31,-1.65,-1.57
1988-12-31,1988-1989,Jul-Dec,-1.58,-2.38,-2.12
1989-01-31,1988-1989,Aug-Jan,-1.56,-2.3,-2.07
1989-02-28,1988-1989,Sep-Feb,-1.0,-1.24,-1.19
1989-03-31,1988-1989,Oct-Mar,-0.78,-0.95,-0.92
1989-04-30,1989-1990,Nov-Apr,-0.51,-0.46,-0.5
1989-05-31,1989-1990,Dec-May,-0.28,-0.06,-0.15
1989-06-30,1989-1990,Jan-Jun,-0.37,-0.14,-0.23
1989-07-31,1989-1990,Feb-Jul,-0.39,-0.18,-0.27
1989-08-31,1989-1990,Mar-Aug,-0.49,-0.34,-0.42
1989-09-30,1989-1990,Apr-Sep,0.12,0.37,0.29
1989-10-31,1989-1990,May-Oct,0.11,0.33,0.27
1989-11-30,1989-1990,Jun-Nov,-0.01,0.21,0.14
1989-12-31,1989-1990,Jul-Dec,0.09,0.3,0.23
1990-01-31,1989-1990,Aug-Jan,0.56,0.7,0.67
1990-02-28,1989-1990,Sep-Feb,0.51,0.71,0.66
1990-03-31,1989-1990,Oct-Mar,-0.36,-0.24,-0.3
1990-04-30,1990-1991,Nov-Apr,-0.01,0.23,0.14
1990-05-31,1990-1991,Dec-May,0.34,0.59,0.52
1990-06-30,1990-1991,Jan-Jun,1.93,1.56,1.72
1990-07-31,1990-1991,Feb-Jul,1.35,1.29,1.36
1990-08-31,1990-1991,Mar-Aug,1.26,1.26,1.31
1990-09-30,1990-1991,Apr-Sep,1.63,1.41,1.53
1990-10-31,1990-1991,May-Oct,1.72,1.42,1.57
1990-11-30,1990-1991,Jun-Nov,1.86,1.49,1.64
1990-12-31,1990-1991,Jul-Dec,0.68,0.79,0.78
1991-01-31,1990-1991,Aug-Jan,0.78,0.88,0.86
1991-02-28,1990-1991,Sep-Feb,0.67,0.85,0.81
1991-03-31,1990-1991,Oct-Mar,0.07,0.31,0.22
1991-04-30,1991-1992,Nov-Apr,-0.55,-0.52,-0.55
1991-05-31,1991-1992,Dec-May,-1.05,-1.41,-1.32
1991-06-30,1991-1992,Jan-Jun,-0.95,-1.08,-1.07
1991-07-31,1991-1992,Feb-Jul,-0.87,-0.98,-0.98
1991-08-31,1991-1992,Mar-Aug,-0.81,-0.89,-0.91
1991-09-30,1991-1992,Apr-Sep,-0.92,-1.01,-1.02
1991-10-31,1991-1992,May-Oct,-1.0,-1.07,-1.09
1991-11-30,1991-1992,Jun-Nov,-0.99,-1.01,-1.03
1991-12-31,1991-1992,Jul-Dec,-1.12,-1.3,-1.26
1992-01-31,1991-1992,Aug-Jan,-1.05,-1.18,-1.16
1992-02-29,1991-1992,Sep-Feb,-0.86,-0.98,-0.97
1992-03-31,1991-1992,Oct-Mar,-0.29,-0.14,-0.21
1992-04-30,1992-1993,Nov-Apr,0.06,0.31,0.22
1992-05-31,1992-1993,Dec-May,0.64,0.84,0.8
1992-06-30,1992-1993,Jan-Jun,1.19,1.17,1.21
1992-07-31,1992-1993,Feb-Jul,1.37,1.3,1.37
1992-08-31,1992-1993,Mar-Aug,1.44,1.36,1.45
1992-09-30,1992-1993,Apr-Sep,1.46,1.32,1.42
1992-10-31,1992-1993,May-Oct,1.29,1.19,1.26
1992-11-30,1992-1993,Jun-Nov,1.14,1.09,1.13
1992-12-31,1992-1993,Jul-Dec,0.57,0.71,0.68
1993-01-31,1992-1993,Aug-Jan,0.11,0.3,0.24
1993-02-28,1992-1993,Sep-Feb,-0.14,0.04,-0.03
1993-03-31,1992-1993,Oct-Mar,-0.33,-0.19,-0.26
1993-04-30,1993-1994,Nov-Apr,-0.26,-0.09,-0.17
1993-05-31,1993-1994,Dec-May,-0.4,-0.22,-0.3
1993-06-30,1993-1994,Jan-Jun,-0.35,-0.12,-0.21
1993-07-31,1993-1994,Feb-Jul,0.02,0.29,0.21
1993-08-31,1993-1994,Mar-Aug,-0.11,0.16,0.06
1993-09-30,1993-1994,Apr-Sep,-0.22,0.03,-0.06
1993-10-31,1993-1994,May-Oct,0.02,0.25,0.18
1993-11-30,1993-1994,Jun-Nov,-0.0,0.22,0.15
1993-12-31,1993-1994,Jul-Dec,0.11,0.31,0.25
1994-01-31,1993-1994,Aug-Jan,-0.35,-0.18,-0.25
1994-02-28,1993-1994,Sep-Feb,0.29,0.5,0.44
1994-03-31,1993-1994,Oct-Mar,0.45,0.71,0.64
1994-04-30,1994-1995,Nov-Apr,0.32,0.59,0.51
1994-05-31,1994-1995,Dec-May,0.6,0.81,0.76
1994-06-30,1994-1995,Jan-Jun,0.69,0.84,0.82
1994-07-31,1994-1995,Feb-Jul,1.0,1.08,1.09
1994-08-31,1994-1995,Mar-Aug,0.53,0.75,0.71
1994-09-30,1994-1995,Apr-Sep,0.37,0.59,0.54
