Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Nov-Jan,,,
1980-02-29,1979-1980,Dec-Feb,,,
1980-03-31,1979-1980,Jan-Mar,-0.3,0.28,0.05
1980-04-30,1980-1981,Feb-Apr,0.61,0.94,0.89
1980-05-31,1980-1981,Mar-May,0.25,0.69,0.6
1980-06-30,1980-1981,Apr-Jun,0.53,0.74,0.74
1980-07-31,1980-1981,May-Jul,-0.02,0.33,0.27
1980-08-31,1980-1981,Jun-Aug,0.68,0.64,0.72
1980-09-30,1980-1981,Jul-Sep,-0.56,-0.16,-0.3
1980-10-31,1980-1981,Aug-Oct,0.13,0.43,0.36
1980-11-30,1980-1981,Sep-Nov,-0.28,0.08,-0.04
1980-12-31,1980-1981,Oct-Dec,0.28,0.67,0.6
1981-01-31,1980-1981,Nov-Jan,-0.36,0.19,-0.04
1981-02-28,1980-1981,Dec-Feb,0.07,0.73,0.52
1981-03-31,1980-1981,Jan-Mar,-0.26,0.33,0.1
1981-04-30,1981-1982,Feb-Apr,-0.51,-0.06,-0.27
1981-05-31,1981-1982,Mar-May,-0.69,-0.28,-0.47
1981-06-30,1981-1982,Apr-Jun,-0.32,0.18,0.02
1981-07-31,1981-1982,May-Jul,-0.11,0.27,0.19
1981-08-31,1981-1982,Jun-Aug,0.45,0.54,0.57
1981-09-30,1981-1982,Jul-Sep,0.03,0.32,0.26
1981-10-31,1981-1982,Aug-Oct,-0.27,0.09,-0.03
1981-11-30,1981-1982,Sep-Nov,-0.66,-0.41,-0.54
1981-12-31,1981-1982,Oct-Dec,-0.77,-0.78,-0.87
1982-01-31,1981-1982,Nov-Jan,-0.57,-0.32,-0.49
1982-02-28,1981-1982,Dec-Feb,-0.42,0.01,-0.22
1982-03-31,1981-1982,Jan-Mar,-0.45,0.01,-0.21
1982-04-30,1982-1983,Feb-Apr,-0.62,-0.32,-0.5
1982-05-31,1982-1983,Mar-May,-0.87,-1.0,-1.03
1982-06-30,1982-1983,Apr-Jun,-0.73,-0.38,-0.55
1982-07-31,1982-1983,May-Jul,-0.52,-0.07,-0.23
1982-08-31,1982-1983,Jun-Aug,0.13,0.37,0.35
1982-09-30,1982-1983,Jul-Sep,0.42,0.56,0.57
1982-10-31,1982-1983,Aug-Oct,0.41,0.63,0.6
1982-11-30,1982-1983,Sep-Nov,0.21,0.51,0.44
1982-12-31,1982-1983,Oct-Dec,-0.17,0.31,0.16
1983-01-31,1982-1983,Nov-Jan,-0.31,0.28,0.04
1983-02-28,1982-1983,Dec-Feb,0.36,0.94,0.79
1983-03-31,1982-1983,Jan-Mar,0.88,1.12,1.12
1983-04-30,1983-1984,Feb-Apr,0.61,0.94,0.9
1983-05-31,1983-1984,Mar-May,-0.04,0.51,0.36
1983-06-30,1983-1984,Apr-Jun,-0.42,0.07,-0.1
1983-07-31,1983-1984,May-Jul,0.55,0.63,0.69
1983-08-31,1983-1984,Jun-Aug,0.72,0.66,0.75
1983-09-30,1983-1984,Jul-Sep,0.55,0.63,0.66
1983-10-31,1983-1984,Aug-Oct,-0.42,-0.08,-0.21
1983-11-30,1983-1984,Sep-Nov,-0.54,-0.24,-0.37
1983-12-31,1983-1984,Oct-Dec,-0.35,0.12,-0.06
1984-01-31,1983-1984,Nov-Jan,-0.53,-0.2,-0.39
1984-02-29,1983-1984,Dec-Feb,-0.19,0.44,0.19
1984-03-31,1983-1984,Jan-Mar,,,
1984-04-30,1984-1985,Feb-Apr,,,
1984-05-31,1984-1985,Mar-May,,,
1984-06-30,1984-1985,Apr-Jun,1.73,1.16,1.42
1984-07-31,1984-1985,May-Jul,2.79,1.31,1.85
1984-08-31,1984-1985,Jun-Aug,2.05,1.11,1.47
1984-09-30,1984-1985,Jul-Sep,0.51,0.6,0.62
1984-10-31,1984-1985,Aug-Oct,-0.25,0.11,-0.01
1984-11-30,1984-1985,Sep-Nov,0.04,0.38,0.29
1984-12-31,1984-1985,Oct-Dec,-0.15,0.33,0.18
1985-01-31,1984-1985,Nov-Jan,-0.31,0.28,0.04
1985-02-28,1984-1985,Dec-Feb,-0.61,-1.21,-1.08
1985-03-31,1984-1985,Jan-Mar,-0.67,-0.96,-0.95
1985-04-30,1985-1986,Feb-Apr,-0.44,0.08,-0.14
1985-05-31,1985-1986,Mar-May,-0.08,0.48,0.32
1985-06-30,1985-1986,Apr-Jun,-0.07,0.39,0.27
1985-07-31,1985-1986,May-Jul,0.47,0.6,0.64
1985-08-31,1985-1986,Jun-Aug,1.39,0.91,1.13
1985-09-30,1985-1986,Jul-Sep,1.81,1.14,1.41
1985-10-31,1985-1986,Aug-Oct,0.84,0.88,0.93
1985-11-30,1985-1986,Sep-Nov,-0.21,0.15,0.03
1985-12-31,1985-1986,Oct-Dec,-0.68,-0.49,-0.64
1986-01-31,1985-1986,Nov-Jan,-0.68,-0.97,-0.95
1986-02-28,1985-1986,Dec-Feb,-0.59,-0.99,-0.95
1986-03-31,1985-1986,Jan-Mar,-0.17,0.44,0.22
1986-04-30,1986-1987,Feb-Apr,0.5,0.88,0.82
1986-05-31,1986-1987,Mar-May,0.63,0.86,0.85
1986-06-30,1986-1987,Apr-Jun,0.33,0.64,0.6
1986-07-31,1986-1987,May-Jul,-0.49,-0.04,-0.19
1986-08-31,1986-1987,Jun-Aug,-1.15,-0.85,-1.03
1986-09-30,1986-1987,Jul-Sep,-1.11,-0.93,-1.06
1986-10-31,1986-1987,Aug-Oct,-0.69,-0.44,-0.57
1986-11-30,1986-1987,Sep-Nov,0.83,0.89,0.94
1986-12-31,1986-1987,Oct-Dec,1.0,1.03,1.12
1987-01-31,1986-1987,Nov-Jan,1.23,1.24,1.32
1987-02-28,1986-1987,Dec-Feb,-0.24,0.37,0.12
1987-03-31,1986-1987,Jan-Mar,-0.59,-0.44,-0.58
1987-04-30,1987-1988,Feb-Apr,0.23,0.73,0.61
1987-05-31,1987-1988,Mar-May,0.3,0.71,0.63
1987-06-30,1987-1988,Apr-Jun,0.21,0.57,0.51
1987-07-31,1987-1988,May-Jul,-0.42,0.03,-0.12
1987-08-31,1987-1988,Jun-Aug,0.31,0.47,0.48
1987-09-30,1987-1988,Jul-Sep,0.79,0.74,0.82
1987-10-31,1987-1988,Aug-Oct,0.46,0.66,0.64
1987-11-30,1987-1988,Sep-Nov,-0.41,-0.07,-0.2
