Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Aug-Jan,,,
1980-02-29,1979-1980,Sep-Feb,,,
1980-03-31,1979-1980,Oct-Mar,,,
1980-04-30,1980-1981,Nov-Apr,,,
1980-05-31,1980-1981,Dec-May,,,
1980-06-30,1980-1981,Jan-Jun,0.31,0.6,0.57
1980-07-31,1980-1981,Feb-Jul,0.38,0.57,0.58
1980-08-31,1980-1981,Mar-Aug,0.51,0.62,0.66
1980-09-30,1980-1981,Apr-Sep,0.09,0.35,0.3
1980-10-31,1980-1981,May-Oct,0.05,0.31,0.26
1980-11-30,1980-1981,Jun-Nov,0.16,0.36,0.34
1980-12-31,1980-1981,Jul-Dec,-0.1,0.21,0.13
1981-01-31,1980-1981,Aug-Jan,-0.15,0.2,0.08
1981-02-28,1980-1981,Sep-Feb,-0.15,0.22,0.09
1981-03-31,1980-1981,Oct-Mar,0.06,0.47,0.36
1981-04-30,1981-1982,Nov-Apr,-0.52,-0.09,-0.28
1981-05-31,1981-1982,Dec-May,-0.46,0.05,-0.14
1981-06-30,1981-1982,Jan-Jun,-0.33,0.12,-0.03
1981-07-31,1981-1982,Feb-Jul,-0.36,0.05,-0.08
1981-08-31,1981-1982,Mar-Aug,-0.29,0.08,-0.03
1981-09-30,1981-1982,Apr-Sep,-0.25,0.09,-0.01
1981-10-31,1981-1982,May-Oct,-0.24,0.1,0.01
1981-11-30,1981-1982,Jun-Nov,-0.23,0.08,-0.01
1981-12-31,1981-1982,Jul-Dec,-0.51,-0.22,-0.35
1982-01-31,1981-1982,Aug-Jan,-0.53,-0.25,-0.37
1982-02-28,1981-1982,Sep-Feb,-0.65,-0.51,-0.61
1982-03-31,1981-1982,Oct-Mar,-0.8,-0.82,-0.9
1982-04-30,1982-1983,Nov-Apr,-0.71,-0.53,-0.67
1982-05-31,1982-1983,Dec-May,-0.83,-0.76,-0.88
1982-06-30,1982-1983,Jan-Jun,-0.73,-0.42,-0.59
1982-07-31,1982-1983,Feb-Jul,-0.7,-0.32,-0.49
1982-08-31,1982-1983,Mar-Aug,-0.57,-0.2,-0.35
1982-09-30,1982-1983,Apr-Sep,-0.35,0.0,-0.11
1982-10-31,1982-1983,May-Oct,-0.1,0.21,0.13
1982-11-30,1982-1983,Jun-Nov,0.21,0.4,0.38
1982-12-31,1982-1983,Jul-Dec,0.1,0.38,0.32
1983-01-31,1982-1983,Aug-Jan,0.06,0.39,0.3
1983-02-28,1982-1983,Sep-Feb,0.32,0.64,0.56
1983-03-31,1982-1983,Oct-Mar,0.27,0.63,0.56
1983-04-30,1983-1984,Nov-Apr,0.18,0.64,0.53
1983-05-31,1983-1984,Dec-May,0.15,0.58,0.49
1983-06-30,1983-1984,Jan-Jun,0.1,0.47,0.4
1983-07-31,1983-1984,Feb-Jul,0.75,0.75,0.84
1983-08-31,1983-1984,Mar-Aug,0.31,0.51,0.51
1983-09-30,1983-1984,Apr-Sep,-0.06,0.24,0.17
1983-10-31,1983-1984,May-Oct,0.08,0.33,0.29
1983-11-30,1983-1984,Jun-Nov,-0.01,0.25,0.19
1983-12-31,1983-1984,Jul-Dec,0.05,0.34,0.27
1984-01-31,1983-1984,Aug-Jan,-0.6,-0.36,-0.48
1984-02-29,1983-1984,Sep-Feb,-0.46,-0.17,-0.3
1984-03-31,1983-1984,Oct-Mar,,,
1984-04-30,1984-1985,Nov-Apr,,,
1984-05-31,1984-1985,Dec-May,,,
1984-06-30,1984-1985,Jan-Jun,,,
1984-07-31,1984-1985,Feb-Jul,,,
1984-08-31,1984-1985,Mar-Aug,,,
1984-09-30,1984-1985,Apr-Sep,1.52,1.04,1.29
1984-10-31,1984-1985,May-Oct,1.6,1.06,1.31
1984-11-30,1984-1985,Jun-Nov,1.12,0.88,1.04
1984-12-31,1984-1985,Jul-Dec,0.16,0.42,0.37
1985-01-31,1984-1985,Aug-Jan,-0.35,-0.02,-0.14
1985-02-28,1984-1985,Sep-Feb,-0.31,0.03,-0.1
1985-03-31,1984-1985,Oct-Mar,-0.46,-0.08,-0.24
1985-04-30,1985-1986,Nov-Apr,-0.44,0.03,-0.16
1985-05-31,1985-1986,Dec-May,-0.36,0.16,-0.02
1985-06-30,1985-1986,Jan-Jun,-0.32,0.14,-0.01
1985-07-31,1985-1986,Feb-Jul,0.06,0.38,0.32
1985-08-31,1985-1986,Mar-Aug,0.59,0.66,0.72
1985-09-30,1985-1986,Apr-Sep,0.83,0.76,0.86
1985-10-31,1985-1986,May-Oct,0.79,0.73,0.82
1985-11-30,1985-1986,Jun-Nov,0.59,0.62,0.67
1985-12-31,1985-1986,Jul-Dec,0.48,0.64,0.64
1986-01-31,1985-1986,Aug-Jan,0.1,0.42,0.34
1986-02-28,1985-1986,Sep-Feb,-0.46,-0.18,-0.31
1986-03-31,1985-1986,Oct-Mar,-0.61,-0.34,-0.49
1986-04-30,1986-1987,Nov-Apr,-0.11,0.42,0.26
1986-05-31,1986-1987,Dec-May,0.16,0.58,0.5
1986-06-30,1986-1987,Jan-Jun,0.2,0.54,0.49
1986-07-31,1986-1987,Feb-Jul,0.01,0.35,0.28
1986-08-31,1986-1987,Mar-Aug,-0.06,0.27,0.2
1986-09-30,1986-1987,Apr-Sep,-0.33,0.02,-0.09
1986-10-31,1986-1987,May-Oct,-0.73,-0.37,-0.53
1986-11-30,1986-1987,Jun-Nov,-0.02,0.24,0.18
1986-12-31,1986-1987,Jul-Dec,0.11,0.39,0.33
1987-01-31,1986-1987,Aug-Jan,0.34,0.61,0.56
1987-02-28,1986-1987,Sep-Feb,0.4,0.7,0.64
1987-03-31,1986-1987,Oct-Mar,0.44,0.73,0.69
1987-04-30,1987-1988,Nov-Apr,0.87,0.99,1.03
1987-05-31,1987-1988,Dec-May,0.1,0.55,0.45
1987-06-30,1987-1988,Jan-Jun,-0.07,0.36,0.25
1987-07-31,1987-1988,Feb-Jul,-0.11,0.26,0.17
1987-08-31,1987-1988,Mar-Aug,0.38,0.55,0.56
1987-09-30,1987-1988,Apr-Sep,0.53,0.6,0.65
1987-10-31,1987-1988,May-Oct,-0.0,0.28,0.22
1987-11-30,1987-1988,Jun-Nov,-0.13,0.16,0.08
1987-12-31,1987-1988,Jul-Dec,0.04,0.33,0.26
1988-01-31,1987-1988,Aug-Jan,0.81,0.9,0.93
1988-02-29,1987-1988,Sep-Feb,0.39,0.69,0.63
1988-03-31,1987-1988,Oct-Mar,0.2,0.58,0.5
1988-04-30,1988-1989,Nov-Apr,0.18,0.64,0.53
1988-05-31,1988-1989,Dec-May,0.02,0.49,0.38
1988-06-30,1988-1989,Jan-Jun,-0.2,0.24,0.11
1988-07-31,1988-1989,Feb-Jul,-0.97,-0.81,-0.97
1988-08-31,1988-1989,Mar-Aug,-0.93,-0.71,-0.87
1988-09-30,1988-1989,Apr-Sep,-0.95,-0.69,-0.85
1988-10-31,1988-1989,May-Oct,-0.89,-0.57,-0.73
1988-11-30,1988-1989,Jun-Nov,-0.91,-0.63,-0.78
1988-12-31,1988-1989,Jul-Dec,-0.68,-0.44,-0.57
1989-01-31,1988-1989,Aug-Jan,-0.68,-0.5,-0.61
1989-02-28,1988-1989,Sep-Feb,-0.83,-0.94,-0.97
1989-03-31,1988-1989,Oct-Mar,-0.95,-1.48,-1.38
1989-04-30,1989-1990,Nov-Apr,-0.91,-2.27,-1.79
1989-05-31,1989-1990,Dec-May,-0.99,-2.61,-2.03
1989-06-30,1989-1990,Jan-Jun,-1.15,-3.44,-2.57
1989-07-31,1989-1990,Feb-Jul,-1.37,-4.13,-3.1
1989-08-31,1989-1990,Mar-Aug,-1.47,-4.2,-3.21
1989-09-30,1989-1990,Apr-Sep,-1.65,-4.07,-3.24
1989-10-31,1989-1990,May-Oct,-1.7,-3.93,-3.17
1989-11-30,1989-1990,Jun-Nov,-1.81,-4.04,-3.31
1989-12-31,1989-1990,Jul-Dec,-1.47,-3.6,-2.87
1990-01-31,1989-1990,Aug-Jan,-1.29,-3.21,-2.51
1990-02-28,1989-1990,Sep-Feb,-1.04,-1.81,-1.59
1990-03-31,1989-1990,Oct-Mar,-0.01,0.41,0.29
1990-04-30,1990-1991,Nov-Apr,0.61,0.88,0.86
1990-05-31,1990-1991,Dec-May,0.67,0.84,0.87
1990-06-30,1990-1991,Jan-Jun,0.66,0.78,0.83
1990-07-31,1990-1991,Feb-Jul,0.47,0.61,0.64
1990-08-31,1990-1991,Mar-Aug,0.21,0.45,0.43
1990-09-30,1990-1991,Apr-Sep,-0.76,-0.42,-0.58
1990-10-31,1990-1991,May-Oct,-1.27,-1.27,-1.38
1990-11-30,1990-1991,Jun-Nov,-1.29,-1.29,-1.4
1990-12-31,1990-1991,Jul-Dec,-0.93,-0.87,-0.98
1991-01-31,1990-1991,Aug-Jan,-0.74,-0.6,-0.7
1991-02-28,1990-1991,Sep-Feb,-0.61,-0.43,-0.54
1991-03-31,1990-1991,Oct-Mar,-0.53,-0.2,-0.36
1991-04-30,1991-1992,Nov-Apr,0.18,0.64,0.53
1991-05-31,1991-1992,Dec-May,-0.05,0.44,0.31
1991-06-30,1991-1992,Jan-Jun,-0.03,0.38,0.28
1991-07-31,1991-1992,Feb-Jul,0.56,0.66,0.71
1991-08-31,1991-1992,Mar-Aug,0.47,0.6,0.63
1991-09-30,1991-1992,Apr-Sep,0.38,0.52,0.54
1991-10-31,1991-1992,May-Oct,0.05,0.31,0.26
1991-11-30,1991-1992,Jun-Nov,0.18,0.38,0.36
1991-12-31,1991-1992,Jul-Dec,0.12,0.39,0.34
1992-01-31,1991-1992,Aug-Jan,-0.47,-0.17,-0.3
1992-02-29,1991-1992,Sep-Feb,-0.35,-0.01,-0.14
1992-03-31,1991-1992,Oct-Mar,-0.3,0.12,-0.03
1992-04-30,1992-1993,Nov-Apr,-0.03,0.48,0.33
1992-05-31,1992-1993,Dec-May,0.5,0.77,0.76
1992-06-30,1992-1993,Jan-Jun,1.15,0.98,1.13
1992-07-31,1992-1993,Feb-Jul,1.13,0.91,1.08
1992-08-31,1992-1993,Mar-Aug,1.01,0.86,1.0
1992-09-30,1992-1993,Apr-Sep,0.81,0.75,0.84
1992-10-31,1992-1993,May-Oct,0.31,0.47,0.47
1992-11-30,1992-1993,Jun-Nov,-0.35,-0.03,-0.13
1992-12-31,1992-1993,Jul-Dec,-1.04,-1.12,-1.19
1993-01-31,1992-1993,Aug-Jan,-0.92,-1.02,-1.06
1993-02-28,1992-1993,Sep-Feb,-0.83,-0.93,-0.96
1993-03-31,1992-1993,Oct-Mar,-0.77,-0.73,-0.83
1993-04-30,1993-1994,Nov-Apr,-0.71,-0.53,-0.66
1993-05-31,1993-1994,Dec-May,0.22,0.62,0.55
1993-06-30,1993-1994,Jan-Jun,0.6,0.75,0.78
1993-07-31,1993-1994,Feb-Jul,0.31,0.53,0.53
1993-08-31,1993-1994,Mar-Aug,0.27,0.48,0.47
1993-09-30,1993-1994,Apr-Sep,0.05,0.32,0.27
1993-10-31,1993-1994,May-Oct,0.13,0.37,0.33
1993-11-30,1993-1994,Jun-Nov,-0.65,-0.31,-0.45
1993-12-31,1993-1994,Jul-Dec,-0.51,-0.21,-0.34
1994-01-31,1993-1994,Aug-Jan,-0.35,-0.02,-0.15
1994-02-28,1993-1994,Sep-Feb,-0.3,0.05,-0.08
1994-03-31,1993-1994,Oct-Mar,-0.12,0.31,0.17
1994-04-30,1994-1995,Nov-Apr,-0.09,0.43,0.28
1994-05-31,1994-1995,Dec-May,-0.27,0.26,0.09
1994-06-30,1994-1995,Jan-Jun,-0.1,0.33,0.22
1994-07-31,1994-1995,Feb-Jul,-0.06,0.3,0.22
1994-08-31,1994-1995,Mar-Aug,0.06,0.35,0.3
1994-09-30,1994-1995,Apr-Sep,-0.12,0.2,0.12
1994-10-31,1994-1995,May-Oct,0.16,0.38,0.35
1994-11-30,1994-1995,Jun-Nov,0.21,0.4,0.38
