Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1981-01-31,1980-1981,Aug-Jan,,,
1981-02-28,1980-1981,Sep-Feb,,,
1981-03-31,1980-1981,Oct-Mar,,,
1981-04-30,1981-1982,Nov-Apr,,,
1981-05-31,1981-1982,Dec-May,,,
1981-06-30,1981-1982,Jan-Jun,-0.14,0.3,0.19
1981-07-31,1981-1982,Feb-Jul,0.1,0.42,0.36
1981-08-31,1981-1982,Mar-Aug,0.15,0.45,0.38
1981-09-30,1981-1982,Apr-Sep,0.43,0.61,0.59
1981-10-31,1981-1982,May-Oct,0.51,0.65,0.64
1981-11-30,1981-1982,Jun-Nov,0.44,0.61,0.58
1981-12-31,1981-1982,Jul-Dec,0.0,0.29,0.2
1982-01-31,1981-1982,Aug-Jan,-0.31,-0.03,-0.15
1982-02-28,1981-1982,Sep-Feb,-0.33,-0.04,-0.17
1982-03-31,1981-1982,Oct-Mar,-0.58,-0.33,-0.47
1982-04-30,1982-1983,Nov-Apr,-0.61,-0.25,-0.43
1982-05-31,1982-1983,Dec-May,-0.73,-0.39,-0.57
1982-06-30,1982-1983,Jan-Jun,-0.6,-0.15,-0.33
1982-07-31,1982-1983,Feb-Jul,-0.59,-0.16,-0.32
1982-08-31,1982-1983,Mar-Aug,-0.63,-0.3,-0.44
1982-09-30,1982-1983,Apr-Sep,-0.23,0.1,-0.0
1982-10-31,1982-1983,May-Oct,-0.01,0.27,0.19
1982-11-30,1982-1983,Jun-Nov,0.31,0.51,0.47
1982-12-31,1982-1983,Jul-Dec,0.09,0.38,0.29
1983-01-31,1982-1983,Aug-Jan,-0.02,0.3,0.19
1983-02-28,1982-1983,Sep-Feb,0.32,0.67,0.57
1983-03-31,1982-1983,Oct-Mar,0.11,0.52,0.41
1983-04-30,1983-1984,Nov-Apr,-0.02,0.45,0.32
1983-05-31,1983-1984,Dec-May,-0.07,0.39,0.28
1983-06-30,1983-1984,Jan-Jun,-0.18,0.26,0.14
1983-07-31,1983-1984,Feb-Jul,0.09,0.41,0.35
1983-08-31,1983-1984,Mar-Aug,-0.23,0.15,0.03
1983-09-30,1983-1984,Apr-Sep,-0.4,-0.07,-0.19
1983-10-31,1983-1984,May-Oct,-0.1,0.19,0.1
1983-11-30,1983-1984,Jun-Nov,0.23,0.45,0.4
1983-12-31,1983-1984,Jul-Dec,0.21,0.49,0.41
1984-01-31,1983-1984,Aug-Jan,-0.12,0.19,0.08
1984-02-29,1983-1984,Sep-Feb,-0.09,0.27,0.14
1984-03-31,1983-1984,Oct-Mar,0.1,0.51,0.4
1984-04-30,1984-1985,Nov-Apr,-0.1,0.38,0.24
1984-05-31,1984-1985,Dec-May,-0.18,0.31,0.18
1984-06-30,1984-1985,Jan-Jun,0.42,0.63,0.64
1984-07-31,1984-1985,Feb-Jul,0.75,0.76,0.83
1984-08-31,1984-1985,Mar-Aug,0.64,0.75,0.76
1984-09-30,1984-1985,Apr-Sep,0.54,0.67,0.67
1984-10-31,1984-1985,May-Oct,0.72,0.79,0.81
1984-11-30,1984-1985,Jun-Nov,0.69,0.78,0.79
1984-12-31,1984-1985,Jul-Dec,-0.25,0.03,-0.08
1985-01-31,1984-1985,Aug-Jan,-0.62,-0.49,-0.57
1985-02-28,1984-1985,Sep-Feb,-0.55,-0.41,-0.5
1985-03-31,1984-1985,Oct-Mar,-0.57,-0.3,-0.44
1985-04-30,1985-1986,Nov-Apr,-0.54,-0.12,-0.3
1985-05-31,1985-1986,Dec-May,-0.46,0.04,-0.14
1985-06-30,1985-1986,Jan-Jun,-0.5,-0.04,-0.2
1985-07-31,1985-1986,Feb-Jul,-0.15,0.25,0.15
1985-08-31,1985-1986,Mar-Aug,0.46,0.65,0.63
1985-09-30,1985-1986,Apr-Sep,0.75,0.8,0.83
1985-10-31,1985-1986,May-Oct,0.72,0.79,0.81
1985-11-30,1985-1986,Jun-Nov,0.7,0.79,0.8
1985-12-31,1985-1986,Jul-Dec,0.61,0.8,0.77
1986-01-31,1985-1986,Aug-Jan,0.14,0.46,0.36
1986-02-28,1985-1986,Sep-Feb,-0.39,-0.13,-0.25
1986-03-31,1985-1986,Oct-Mar,-0.28,0.13,-0.03
1986-04-30,1986-1987,Nov-Apr,0.07,0.52,0.41
1986-05-31,1986-1987,Dec-May,0.28,0.61,0.58
1986-06-30,1986-1987,Jan-Jun,0.3,0.57,0.55
1986-07-31,1986-1987,Feb-Jul,0.28,0.53,0.5
1986-08-31,1986-1987,Mar-Aug,0.34,0.58,0.54
1986-09-30,1986-1987,Apr-Sep,0.13,0.4,0.34
1986-10-31,1986-1987,May-Oct,-0.39,-0.09,-0.2
1986-11-30,1986-1987,Jun-Nov,0.69,0.78,0.79
1986-12-31,1986-1987,Jul-Dec,0.73,0.89,0.87
1987-01-31,1986-1987,Aug-Jan,0.69,0.89,0.86
1987-02-28,1986-1987,Sep-Feb,0.53,0.84,0.76
1987-03-31,1986-1987,Oct-Mar,0.29,0.65,0.57
1987-04-30,1987-1988,Nov-Apr,0.71,0.88,0.9
1987-05-31,1987-1988,Dec-May,-0.01,0.44,0.34
1987-06-30,1987-1988,Jan-Jun,-0.09,0.33,0.23
1987-07-31,1987-1988,Feb-Jul,0.02,0.37,0.29
1987-08-31,1987-1988,Mar-Aug,0.44,0.64,0.62
1987-09-30,1987-1988,Apr-Sep,0.56,0.68,0.68
1987-10-31,1987-1988,May-Oct,-0.04,0.25,0.16
1987-11-30,1987-1988,Jun-Nov,-0.11,0.15,0.07
1987-12-31,1987-1988,Jul-Dec,-0.03,0.26,0.17
1988-01-31,1987-1988,Aug-Jan,0.78,0.96,0.93
1988-02-29,1987-1988,Sep-Feb,0.37,0.71,0.62
1988-03-31,1987-1988,Oct-Mar,0.3,0.66,0.58
1988-04-30,1988-1989,Nov-Apr,0.16,0.58,0.49
1988-05-31,1988-1989,Dec-May,-0.09,0.38,0.27
1988-06-30,1988-1989,Jan-Jun,-0.24,0.21,0.09
1988-07-31,1988-1989,Feb-Jul,-0.98,-0.77,-0.91
1988-08-31,1988-1989,Mar-Aug,-0.75,-0.48,-0.61
1988-09-30,1988-1989,Apr-Sep,-0.62,-0.32,-0.45
1988-10-31,1988-1989,May-Oct,-0.58,-0.31,-0.42
1988-11-30,1988-1989,Jun-Nov,-0.5,-0.27,-0.37
1988-12-31,1988-1989,Jul-Dec,-0.4,-0.16,-0.26
1989-01-31,1988-1989,Aug-Jan,-0.56,-0.39,-0.48
1989-02-28,1988-1989,Sep-Feb,-0.8,-1.0,-0.98
1989-03-31,1988-1989,Oct-Mar,-0.96,-1.74,-1.54
1989-04-30,1989-1990,Nov-Apr,-0.98,-2.19,-1.8
1989-05-31,1989-1990,Dec-May,-1.06,-2.56,-2.07
1989-06-30,1989-1990,Jan-Jun,-1.21,-3.08,-2.44
1989-07-31,1989-1990,Feb-Jul,-1.39,-3.46,-2.71
1989-08-31,1989-1990,Mar-Aug,-1.38,-2.93,-2.38
1989-09-30,1989-1990,Apr-Sep,-1.54,-3.19,-2.61
1989-10-31,1989-1990,May-Oct,-1.56,-3.11,-2.58
1989-11-30,1989-1990,Jun-Nov,-1.52,-2.54,-2.23
1989-12-31,1989-1990,Jul-Dec,-1.22,-1.95,-1.74
1990-01-31,1989-1990,Aug-Jan,-1.09,-1.72,-1.53
1990-02-28,1989-1990,Sep-Feb,-0.81,-1.05,-1.02
1990-03-31,1989-1990,Oct-Mar,-0.13,0.3,0.16
1990-04-30,1990-1991,Nov-Apr,0.45,0.75,0.72
1990-05-31,1990-1991,Dec-May,0.38,0.67,0.65
1990-06-30,1990-1991,Jan-Jun,0.31,0.57,0.56
1990-07-31,1990-1991,Feb-Jul,0.32,0.54,0.53
1990-08-31,1990-1991,Mar-Aug,0.18,0.47,0.4
1990-09-30,1990-1991,Apr-Sep,-0.47,-0.15,-0.27
1990-10-31,1990-1991,May-Oct,-1.12,-1.23,-1.25
1990-11-30,1990-1991,Jun-Nov,-1.0,-1.02,-1.06
1990-12-31,1990-1991,Jul-Dec,-0.44,-0.22,-0.31
1991-01-31,1990-1991,Aug-Jan,-0.38,-0.12,-0.23
1991-02-28,1990-1991,Sep-Feb,-0.3,0.02,-0.11
1991-03-31,1990-1991,Oct-Mar,-0.28,0.13,-0.02
1991-04-30,1991-1992,Nov-Apr,-0.02,0.45,0.32
1991-05-31,1991-1992,Dec-May,-0.29,0.21,0.06
1991-06-30,1991-1992,Jan-Jun,-0.39,0.09,-0.07
1991-07-31,1991-1992,Feb-Jul,0.24,0.5,0.47
1991-08-31,1991-1992,Mar-Aug,0.31,0.56,0.51
1991-09-30,1991-1992,Apr-Sep,0.37,0.56,0.53
1991-10-31,1991-1992,May-Oct,0.13,0.39,0.32
1991-11-30,1991-1992,Jun-Nov,0.37,0.56,0.53
1991-12-31,1991-1992,Jul-Dec,0.2,0.48,0.4
1992-01-31,1991-1992,Aug-Jan,-0.54,-0.37,-0.46
1992-02-29,1991-1992,Sep-Feb,-0.28,0.04,-0.09
1992-03-31,1991-1992,Oct-Mar,-0.2,0.23,0.08
1992-04-30,1992-1993,Nov-Apr,0.02,0.48,0.36
1992-05-31,1992-1993,Dec-May,0.57,0.75,0.78
1992-06-30,1992-1993,Jan-Jun,1.06,0.9,1.05
1992-07-31,1992-1993,Feb-Jul,1.21,0.94,1.1
1992-08-31,1992-1993,Mar-Aug,1.04,0.95,1.03
1992-09-30,1992-1993,Apr-Sep,0.99,0.92,0.99
1992-10-31,1992-1993,May-Oct,0.55,0.68,0.68
1992-11-30,1992-1993,Jun-Nov,-0.27,-0.0,-0.1
1992-12-31,1992-1993,Jul-Dec,-1.07,-1.44,-1.36
