Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Nov-Jan,,,
1980-02-29,1979-1980,Dec-Feb,,,
1980-03-31,1979-1980,Jan-Mar,-0.46,-0.28,-0.36
1980-04-30,1980-1981,Feb-Apr,-0.76,-0.85,-0.86
1980-05-31,1980-1981,Mar-May,-0.42,-0.16,-0.27
1980-06-30,1980-1981,Apr-Jun,,,
1980-07-31,1980-1981,May-Jul,,,
1980-08-31,1980-1981,Jun-Aug,,,
1980-09-30,1980-1981,Jul-Sep,-0.33,-0.11,-0.2
1980-10-31,1980-1981,Aug-Oct,-0.32,-0.08,-0.17
1980-11-30,1980-1981,Sep-Nov,-0.32,-0.1,-0.18
1980-12-31,1980-1981,Oct-Dec,-0.15,0.07,-0.02
1981-01-31,1980-1981,Nov-Jan,0.44,0.68,0.61
1981-02-28,1980-1981,Dec-Feb,0.26,0.53,0.45
1981-03-31,1980-1981,Jan-Mar,-0.27,-0.01,-0.11
1981-04-30,1981-1982,Feb-Apr,-0.67,-0.67,-0.71
1981-05-31,1981-1982,Mar-May,-0.95,-1.26,-1.2
1981-06-30,1981-1982,Apr-Jun,-1.07,-1.48,-1.37
1981-07-31,1981-1982,May-Jul,-1.13,-1.88,-1.67
1981-08-31,1981-1982,Jun-Aug,-1.29,-2.43,-2.05
1981-09-30,1981-1982,Jul-Sep,-1.28,-2.27,-1.95
1981-10-31,1981-1982,Aug-Oct,-1.48,-1.99,-1.85
1981-11-30,1981-1982,Sep-Nov,-1.24,-1.53,-1.46
1981-12-31,1981-1982,Oct-Dec,-0.82,-0.9,-0.9
1982-01-31,1981-1982,Nov-Jan,-0.56,-0.46,-0.52
1982-02-28,1981-1982,Dec-Feb,-0.59,-0.45,-0.52
1982-03-31,1981-1982,Jan-Mar,-0.93,-1.19,-1.14
1982-04-30,1982-1983,Feb-Apr,-1.02,-1.56,-1.42
1982-05-31,1982-1983,Mar-May,-1.08,-1.75,-1.55
1982-06-30,1982-1983,Apr-Jun,-1.01,-1.28,-1.22
1982-07-31,1982-1983,May-Jul,-0.33,-0.07,-0.18
1982-08-31,1982-1983,Jun-Aug,0.04,0.32,0.23
1982-09-30,1982-1983,Jul-Sep,0.12,0.39,0.31
1982-10-31,1982-1983,Aug-Oct,-0.03,0.2,0.13
1982-11-30,1982-1983,Sep-Nov,1.3,1.19,1.26
1982-12-31,1982-1983,Oct-Dec,1.8,1.6,1.72
1983-01-31,1982-1983,Nov-Jan,1.95,1.66,1.8
1983-02-28,1982-1983,Dec-Feb,0.3,0.56,0.49
1983-03-31,1982-1983,Jan-Mar,1.44,1.37,1.43
1983-04-30,1983-1984,Feb-Apr,1.82,1.59,1.73
1983-05-31,1983-1984,Mar-May,3.44,2.05,2.53
1983-06-30,1983-1984,Apr-Jun,2.35,1.64,1.89
1983-07-31,1983-1984,May-Jul,4.03,2.27,2.88
1983-08-31,1983-1984,Jun-Aug,3.98,2.34,2.91
1983-09-30,1983-1984,Jul-Sep,4.06,2.43,2.99
1983-10-31,1983-1984,Aug-Oct,1.14,1.05,1.11
1983-11-30,1983-1984,Sep-Nov,-0.29,-0.07,-0.15
1983-12-31,1983-1984,Oct-Dec,-0.59,-0.51,-0.56
1984-01-31,1983-1984,Nov-Jan,-0.57,-0.47,-0.53
1984-02-29,1983-1984,Dec-Feb,-0.7,-0.62,-0.68
1984-03-31,1983-1984,Jan-Mar,-0.59,-0.48,-0.55
1984-04-30,1984-1985,Feb-Apr,-0.58,-0.5,-0.56
1984-05-31,1984-1985,Mar-May,-0.32,-0.02,-0.14
1984-06-30,1984-1985,Apr-Jun,-0.0,0.33,0.22
1984-07-31,1984-1985,May-Jul,0.22,0.51,0.43
1984-08-31,1984-1985,Jun-Aug,1.15,1.17,1.22
1984-09-30,1984-1985,Jul-Sep,1.26,1.26,1.31
1984-10-31,1984-1985,Aug-Oct,1.42,1.21,1.31
1984-11-30,1984-1985,Sep-Nov,0.31,0.5,0.45
1984-12-31,1984-1985,Oct-Dec,0.02,0.26,0.18
1985-01-31,1984-1985,Nov-Jan,-0.31,-0.1,-0.19
1985-02-28,1984-1985,Dec-Feb,-0.53,-0.35,-0.43
1985-03-31,1984-1985,Jan-Mar,-0.38,-0.16,-0.26
1985-04-30,1985-1986,Feb-Apr,0.21,0.52,0.43
1985-05-31,1985-1986,Mar-May,0.44,0.71,0.65
1985-06-30,1985-1986,Apr-Jun,0.01,0.35,0.24
1985-07-31,1985-1986,May-Jul,-0.42,-0.19,-0.29
1985-08-31,1985-1986,Jun-Aug,-0.59,-0.48,-0.55
1985-09-30,1985-1986,Jul-Sep,-0.25,-0.01,-0.11
1985-10-31,1985-1986,Aug-Oct,-0.58,-0.37,-0.45
1985-11-30,1985-1986,Sep-Nov,-1.01,-1.07,-1.08
1985-12-31,1985-1986,Oct-Dec,-1.36,-2.28,-1.99
1986-01-31,1985-1986,Nov-Jan,-1.24,-2.02,-1.77
1986-02-28,1985-1986,Dec-Feb,-1.31,-2.25,-1.94
1986-03-31,1985-1986,Jan-Mar,-0.99,-1.37,-1.27
1986-04-30,1986-1987,Feb-Apr,0.16,0.47,0.38
1986-05-31,1986-1987,Mar-May,0.27,0.58,0.5
1986-06-30,1986-1987,Apr-Jun,0.22,0.53,0.44
1986-07-31,1986-1987,May-Jul,-0.48,-0.28,-0.38
1986-08-31,1986-1987,Jun-Aug,-0.53,-0.38,-0.46
1986-09-30,1986-1987,Jul-Sep,-0.52,-0.37,-0.45
1986-10-31,1986-1987,Aug-Oct,-0.61,-0.42,-0.5
1986-11-30,1986-1987,Sep-Nov,-0.61,-0.45,-0.52
1986-12-31,1986-1987,Oct-Dec,-0.68,-0.66,-0.7
1987-01-31,1986-1987,Nov-Jan,-0.36,-0.16,-0.24
1987-02-28,1986-1987,Dec-Feb,-0.23,0.03,-0.06
1987-03-31,1986-1987,Jan-Mar,-0.37,-0.14,-0.23
1987-04-30,1987-1988,Feb-Apr,0.04,0.34,0.24
1987-05-31,1987-1988,Mar-May,0.93,1.04,1.05
1987-06-30,1987-1988,Apr-Jun,0.94,1.01,1.02
1987-07-31,1987-1988,May-Jul,0.55,0.79,0.75
1987-08-31,1987-1988,Jun-Aug,0.06,0.35,0.26
1987-09-30,1987-1988,Jul-Sep,-0.14,0.12,0.03
1987-10-31,1987-1988,Aug-Oct,-0.17,0.07,-0.0
