Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Nov-Jan,,,
1980-02-29,1979-1980,Dec-Feb,,,
1980-03-31,1979-1980,Jan-Mar,-0.11,0.46,0.27
1980-04-30,1980-1981,Feb-Apr,0.47,0.83,0.75
1980-05-31,1980-1981,Mar-May,0.47,0.9,0.82
1980-06-30,1980-1981,Apr-Jun,0.86,0.87,0.94
1980-07-31,1980-1981,May-Jul,0.79,0.73,0.83
1980-08-31,1980-1981,Jun-Aug,0.62,0.78,0.77
1980-09-30,1980-1981,Jul-Sep,0.27,0.48,0.44
1980-10-31,1980-1981,Aug-Oct,0.13,0.39,0.33
1980-11-30,1980-1981,Sep-Nov,-0.19,0.19,0.04
1980-12-31,1980-1981,Oct-Dec,0.07,0.56,0.41
1981-01-31,1980-1981,Nov-Jan,0.02,0.5,0.35
1981-02-28,1980-1981,Dec-Feb,-0.09,0.51,0.31
1981-03-31,1980-1981,Jan-Mar,-0.06,0.52,0.34
1981-04-30,1981-1982,Feb-Apr,-0.19,0.36,0.17
1981-05-31,1981-1982,Mar-May,1.26,1.29,1.38
1981-06-30,1981-1982,Apr-Jun,1.39,1.06,1.24
1981-07-31,1981-1982,May-Jul,1.64,1.02,1.3
1981-08-31,1981-1982,Jun-Aug,0.37,0.6,0.56
1981-09-30,1981-1982,Jul-Sep,1.06,0.98,1.06
1981-10-31,1981-1982,Aug-Oct,0.89,0.86,0.91
1981-11-30,1981-1982,Sep-Nov,-0.17,0.23,0.07
1981-12-31,1981-1982,Oct-Dec,-0.32,0.14,-0.04
1982-01-31,1981-1982,Nov-Jan,-0.1,0.39,0.23
1982-02-28,1981-1982,Dec-Feb,-0.17,0.43,0.22
1982-03-31,1981-1982,Jan-Mar,-0.22,0.35,0.15
1982-04-30,1982-1983,Feb-Apr,-0.32,0.21,0.02
1982-05-31,1982-1983,Mar-May,0.15,0.67,0.53
1982-06-30,1982-1983,Apr-Jun,0.96,0.91,1.0
1982-07-31,1982-1983,May-Jul,1.68,1.04,1.32
1982-08-31,1982-1983,Jun-Aug,1.32,1.2,1.31
1982-09-30,1982-1983,Jul-Sep,1.17,1.04,1.13
1982-10-31,1982-1983,Aug-Oct,0.61,0.71,0.71
1982-11-30,1982-1983,Sep-Nov,-0.07,0.35,0.2
1982-12-31,1982-1983,Oct-Dec,-0.24,0.24,0.06
1983-01-31,1982-1983,Nov-Jan,-0.25,0.22,0.05
1983-02-28,1982-1983,Dec-Feb,-0.35,0.2,-0.03
1983-03-31,1982-1983,Jan-Mar,-0.41,0.1,-0.11
1983-04-30,1983-1984,Feb-Apr,-0.49,-0.02,-0.22
1983-05-31,1983-1984,Mar-May,-0.47,-0.18,-0.36
1983-06-30,1983-1984,Apr-Jun,-0.25,0.22,0.08
1983-07-31,1983-1984,May-Jul,,,
1983-08-31,1983-1984,Jun-Aug,,,
1983-09-30,1983-1984,Jul-Sep,,,
1983-10-31,1983-1984,Aug-Oct,,,
1983-11-30,1983-1984,Sep-Nov,5.1,2.36,3.37
1983-12-31,1983-1984,Oct-Dec,3.59,1.83,2.4
1984-01-31,1983-1984,Nov-Jan,1.66,1.35,1.52
1984-02-29,1983-1984,Dec-Feb,2.54,1.59,1.92
1984-03-31,1983-1984,Jan-Mar,2.65,1.56,1.95
1984-04-30,1984-1985,Feb-Apr,2.08,1.41,1.65
1984-05-31,1984-1985,Mar-May,0.09,0.62,0.46
1984-06-30,1984-1985,Apr-Jun,0.92,0.89,0.97
1984-07-31,1984-1985,May-Jul,2.84,1.33,1.85
1984-08-31,1984-1985,Jun-Aug,1.9,1.48,1.69
1984-09-30,1984-1985,Jul-Sep,1.48,1.19,1.34
1984-10-31,1984-1985,Aug-Oct,-0.54,-0.22,-0.34
1984-11-30,1984-1985,Sep-Nov,0.14,0.58,0.46
1984-12-31,1984-1985,Oct-Dec,0.24,0.69,0.57
1985-01-31,1984-1985,Nov-Jan,0.46,0.82,0.75
1985-02-28,1984-1985,Dec-Feb,-0.61,-0.43,-0.57
1985-03-31,1984-1985,Jan-Mar,-0.49,-0.04,-0.25
1985-04-30,1985-1986,Feb-Apr,-0.39,0.13,-0.07
1985-05-31,1985-1986,Mar-May,-0.22,0.27,0.08
1985-06-30,1985-1986,Apr-Jun,-0.02,0.4,0.3
1985-07-31,1985-1986,May-Jul,0.12,0.4,0.36
1985-08-31,1985-1986,Jun-Aug,0.23,0.49,0.42
1985-09-30,1985-1986,Jul-Sep,0.22,0.45,0.4
1985-10-31,1985-1986,Aug-Oct,0.45,0.61,0.59
1985-11-30,1985-1986,Sep-Nov,0.05,0.49,0.36
1985-12-31,1985-1986,Oct-Dec,0.1,0.58,0.44
1986-01-31,1985-1986,Nov-Jan,-0.32,0.13,-0.04
1986-02-28,1985-1986,Dec-Feb,-0.6,-0.39,-0.54
1986-03-31,1985-1986,Jan-Mar,-0.64,-0.44,-0.59
1986-04-30,1986-1987,Feb-Apr,-0.77,-0.73,-0.81
1986-05-31,1986-1987,Mar-May,-0.55,-0.39,-0.53
1986-06-30,1986-1987,Apr-Jun,-0.51,-0.04,-0.21
1986-07-31,1986-1987,May-Jul,-0.32,0.11,-0.01
1986-08-31,1986-1987,Jun-Aug,3.86,2.16,2.75
1986-09-30,1986-1987,Jul-Sep,,,
1986-10-31,1986-1987,Aug-Oct,,,
1986-11-30,1986-1987,Sep-Nov,,,
1986-12-31,1986-1987,Oct-Dec,,,
1987-01-31,1986-1987,Nov-Jan,,,
1987-02-28,1986-1987,Dec-Feb,-0.66,-0.62,-0.71
1987-03-31,1986-1987,Jan-Mar,-0.42,0.07,-0.14
1987-04-30,1987-1988,Feb-Apr,-0.5,-0.05,-0.24
1987-05-31,1987-1988,Mar-May,-0.49,-0.23,-0.4
1987-06-30,1987-1988,Apr-Jun,-1.07,-1.4,-1.37
1987-07-31,1987-1988,May-Jul,-0.74,-0.3,-0.48
1987-08-31,1987-1988,Jun-Aug,-0.48,-0.25,-0.36
1987-09-30,1987-1988,Jul-Sep,-0.13,0.16,0.07
1987-10-31,1987-1988,Aug-Oct,-0.01,0.29,0.21
1987-11-30,1987-1988,Sep-Nov,-0.26,0.09,-0.07
1987-12-31,1987-1988,Oct-Dec,-0.13,0.37,0.2
1988-01-31,1987-1988,Nov-Jan,-0.37,0.06,-0.12
1988-02-29,1987-1988,Dec-Feb,-0.37,0.17,-0.05
