Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Nov-Jan,,,
1980-02-29,1979-1980,Dec-Feb,,,
1980-03-31,1979-1980,Jan-Mar,-0.62,-0.54,-0.64
1980-04-30,1980-1981,Feb-Apr,-0.02,0.55,0.36
1980-05-31,1980-1981,Mar-May,0.28,0.76,0.64
1980-06-30,1980-1981,Apr-Jun,0.54,0.69,0.73
1980-07-31,1980-1981,May-Jul,0.32,0.48,0.5
1980-08-31,1980-1981,Jun-Aug,0.29,0.46,0.42
1980-09-30,1980-1981,Jul-Sep,-0.29,-0.04,-0.13
1980-10-31,1980-1981,Aug-Oct,-0.52,-0.28,-0.38
1980-11-30,1980-1981,Sep-Nov,-0.92,-0.93,-0.97
1980-12-31,1980-1981,Oct-Dec,-0.68,-0.43,-0.56
1981-01-31,1980-1981,Nov-Jan,-0.37,0.01,-0.15
1981-02-28,1980-1981,Dec-Feb,-0.23,0.3,0.08
1981-03-31,1980-1981,Jan-Mar,-0.21,0.37,0.15
1981-04-30,1981-1982,Feb-Apr,-0.6,-0.39,-0.53
1981-05-31,1981-1982,Mar-May,0.88,1.12,1.13
1981-06-30,1981-1982,Apr-Jun,0.77,0.79,0.88
1981-07-31,1981-1982,May-Jul,0.98,0.76,0.92
1981-08-31,1981-1982,Jun-Aug,-0.49,-0.28,-0.36
1981-09-30,1981-1982,Jul-Sep,-0.25,0.0,-0.09
1981-10-31,1981-1982,Aug-Oct,-0.49,-0.22,-0.34
1981-11-30,1981-1982,Sep-Nov,-0.91,-0.9,-0.95
1981-12-31,1981-1982,Oct-Dec,-0.81,-0.76,-0.84
1982-01-31,1981-1982,Nov-Jan,-0.71,-0.71,-0.78
1982-02-28,1981-1982,Dec-Feb,-0.53,-0.35,-0.49
1982-03-31,1981-1982,Jan-Mar,-0.65,-0.67,-0.74
1982-04-30,1982-1983,Feb-Apr,-0.66,-0.62,-0.71
1982-05-31,1982-1983,Mar-May,-0.41,-0.06,-0.24
1982-06-30,1982-1983,Apr-Jun,0.24,0.53,0.5
1982-07-31,1982-1983,May-Jul,0.87,0.71,0.86
1982-08-31,1982-1983,Jun-Aug,1.03,0.99,1.03
1982-09-30,1982-1983,Jul-Sep,0.3,0.52,0.47
1982-10-31,1982-1983,Aug-Oct,-0.33,-0.02,-0.13
1982-11-30,1982-1983,Sep-Nov,-0.61,-0.33,-0.45
1982-12-31,1982-1983,Oct-Dec,-0.8,-0.73,-0.81
1983-01-31,1982-1983,Nov-Jan,-0.81,-1.06,-1.04
1983-02-28,1982-1983,Dec-Feb,-0.64,-0.87,-0.87
1983-03-31,1982-1983,Jan-Mar,-0.69,-0.94,-0.92
1983-04-30,1983-1984,Feb-Apr,-0.74,-1.11,-1.05
1983-05-31,1983-1984,Mar-May,-0.73,-1.29,-1.18
1983-06-30,1983-1984,Apr-Jun,-0.69,-0.32,-0.5
1983-07-31,1983-1984,May-Jul,-0.95,-0.54,-0.74
1983-08-31,1983-1984,Jun-Aug,0.01,0.23,0.16
1983-09-30,1983-1984,Jul-Sep,1.52,1.3,1.43
1983-10-31,1983-1984,Aug-Oct,2.83,1.8,2.16
1983-11-30,1983-1984,Sep-Nov,3.2,1.77,2.22
1983-12-31,1983-1984,Oct-Dec,1.94,1.38,1.61
1984-01-31,1983-1984,Nov-Jan,1.16,1.18,1.24
1984-02-29,1983-1984,Dec-Feb,1.71,1.51,1.65
1984-03-31,1983-1984,Jan-Mar,1.67,1.43,1.56
1984-04-30,1984-1985,Feb-Apr,1.02,1.16,1.18
1984-05-31,1984-1985,Mar-May,0.35,0.81,0.71
1984-06-30,1984-1985,Apr-Jun,0.92,0.85,0.98
1984-07-31,1984-1985,May-Jul,2.28,1.14,1.58
1984-08-31,1984-1985,Jun-Aug,1.41,1.21,1.3
1984-09-30,1984-1985,Jul-Sep,0.47,0.65,0.62
1984-10-31,1984-1985,Aug-Oct,-0.71,-0.58,-0.66
1984-11-30,1984-1985,Sep-Nov,-0.22,0.15,0.03
1984-12-31,1984-1985,Oct-Dec,-0.23,0.23,0.07
1985-01-31,1984-1985,Nov-Jan,-0.3,0.11,-0.05
1985-02-28,1984-1985,Dec-Feb,-0.67,-1.1,-1.01
1985-03-31,1984-1985,Jan-Mar,-0.62,-0.53,-0.64
1985-04-30,1985-1986,Feb-Apr,-0.53,-0.2,-0.37
1985-05-31,1985-1986,Mar-May,-0.39,-0.02,-0.2
1985-06-30,1985-1986,Apr-Jun,-0.33,0.11,-0.03
1985-07-31,1985-1986,May-Jul,-0.31,0.11,-0.0
1985-08-31,1985-1986,Jun-Aug,-0.15,0.07,-0.0
1985-09-30,1985-1986,Jul-Sep,-0.31,-0.06,-0.15
1985-10-31,1985-1986,Aug-Oct,0.0,0.33,0.23
1985-11-30,1985-1986,Sep-Nov,0.02,0.38,0.27
1985-12-31,1985-1986,Oct-Dec,0.13,0.54,0.43
1986-01-31,1985-1986,Nov-Jan,-0.39,-0.02,-0.18
1986-02-28,1985-1986,Dec-Feb,-0.62,-0.74,-0.77
1986-03-31,1985-1986,Jan-Mar,-0.65,-0.69,-0.75
1986-04-30,1986-1987,Feb-Apr,-0.71,-0.9,-0.91
1986-05-31,1986-1987,Mar-May,-0.58,-0.52,-0.63
1986-06-30,1986-1987,Apr-Jun,-0.48,-0.05,-0.21
1986-07-31,1986-1987,May-Jul,-0.26,0.14,0.04
1986-08-31,1986-1987,Jun-Aug,2.58,1.78,2.06
1986-09-30,1986-1987,Jul-Sep,2.42,1.72,2.0
1986-10-31,1986-1987,Aug-Oct,2.26,1.6,1.86
1986-11-30,1986-1987,Sep-Nov,0.86,0.93,0.95
1986-12-31,1986-1987,Oct-Dec,0.68,0.88,0.86
1987-01-31,1986-1987,Nov-Jan,0.56,0.87,0.81
1987-02-28,1986-1987,Dec-Feb,-0.52,-0.32,-0.46
1987-03-31,1986-1987,Jan-Mar,-0.36,0.16,-0.06
1987-04-30,1987-1988,Feb-Apr,-0.44,-0.01,-0.2
1987-05-31,1987-1988,Mar-May,-0.45,-0.15,-0.32
1987-06-30,1987-1988,Apr-Jun,-1.08,-1.42,-1.45
1987-07-31,1987-1988,May-Jul,-1.01,-0.63,-0.83
1987-08-31,1987-1988,Jun-Aug,-1.11,-1.16,-1.18
1987-09-30,1987-1988,Jul-Sep,-0.71,-0.58,-0.66
