Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Nov-Jan,,,
1980-02-29,1979-1980,Dec-Feb,,,
1980-03-31,1979-1980,Jan-Mar,-0.08,0.51,0.27
1980-04-30,1980-1981,Feb-Apr,0.27,0.83,0.65
1980-05-31,1980-1981,Mar-May,0.89,1.2,1.17
1980-06-30,1980-1981,Apr-Jun,1.35,1.09,1.24
1980-07-31,1980-1981,May-Jul,1.28,0.93,1.12
1980-08-31,1980-1981,Jun-Aug,0.89,0.84,0.9
1980-09-30,1980-1981,Jul-Sep,0.16,0.44,0.37
1980-10-31,1980-1981,Aug-Oct,-0.02,0.33,0.23
1980-11-30,1980-1981,Sep-Nov,-0.35,0.05,-0.09
1980-12-31,1980-1981,Oct-Dec,0.03,0.48,0.34
1981-01-31,1980-1981,Nov-Jan,-0.26,0.18,0.02
1981-02-28,1980-1981,Dec-Feb,-0.02,0.54,0.31
1981-03-31,1980-1981,Jan-Mar,-0.4,-0.12,-0.29
1981-04-30,1981-1982,Feb-Apr,-0.52,-0.25,-0.41
1981-05-31,1981-1982,Mar-May,0.66,1.07,0.99
1981-06-30,1981-1982,Apr-Jun,0.73,0.84,0.87
1981-07-31,1981-1982,May-Jul,0.98,0.82,0.95
1981-08-31,1981-1982,Jun-Aug,0.2,0.44,0.39
1981-09-30,1981-1982,Jul-Sep,0.58,0.74,0.72
1981-10-31,1981-1982,Aug-Oct,0.17,0.49,0.4
1981-11-30,1981-1982,Sep-Nov,-0.56,-0.2,-0.34
1981-12-31,1981-1982,Oct-Dec,-0.77,-0.66,-0.75
1982-01-31,1981-1982,Nov-Jan,-0.73,-0.69,-0.76
1982-02-28,1981-1982,Dec-Feb,-0.35,-0.03,-0.2
1982-03-31,1981-1982,Jan-Mar,-0.51,-0.49,-0.56
1982-04-30,1982-1983,Feb-Apr,-0.59,-0.48,-0.58
1982-05-31,1982-1983,Mar-May,-0.23,0.25,0.05
1982-06-30,1982-1983,Apr-Jun,0.69,0.83,0.85
1982-07-31,1982-1983,May-Jul,1.09,0.86,1.01
1982-08-31,1982-1983,Jun-Aug,1.34,1.04,1.18
1982-09-30,1982-1983,Jul-Sep,0.52,0.7,0.68
1982-10-31,1982-1983,Aug-Oct,,,
1982-11-30,1982-1983,Sep-Nov,,,
1982-12-31,1982-1983,Oct-Dec,,,
1983-01-31,1982-1983,Nov-Jan,,,
1983-02-28,1982-1983,Dec-Feb,-0.51,-0.54,-0.6
1983-03-31,1982-1983,Jan-Mar,-0.53,-0.6,-0.65
1983-04-30,1983-1984,Feb-Apr,-0.62,-0.59,-0.66
1983-05-31,1983-1984,Mar-May,-0.63,-0.9,-0.89
1983-06-30,1983-1984,Apr-Jun,-0.56,-0.14,-0.31
1983-07-31,1983-1984,May-Jul,-0.6,-0.14,-0.3
1983-08-31,1983-1984,Jun-Aug,0.27,0.49,0.45
1983-09-30,1983-1984,Jul-Sep,1.08,1.03,1.09
1983-10-31,1983-1984,Aug-Oct,2.44,1.59,1.89
1983-11-30,1983-1984,Sep-Nov,2.55,1.51,1.86
1983-12-31,1983-1984,Oct-Dec,1.86,1.35,1.56
1984-01-31,1983-1984,Nov-Jan,0.64,0.9,0.86
1984-02-29,1983-1984,Dec-Feb,2.2,1.88,2.04
1984-03-31,1983-1984,Jan-Mar,1.93,1.77,1.86
1984-04-30,1984-1985,Feb-Apr,1.1,1.28,1.25
1984-05-31,1984-1985,Mar-May,-0.03,0.52,0.33
1984-06-30,1984-1985,Apr-Jun,0.68,0.82,0.84
1984-07-31,1984-1985,May-Jul,2.06,1.16,1.51
1984-08-31,1984-1985,Jun-Aug,1.84,1.23,1.46
1984-09-30,1984-1985,Jul-Sep,0.73,0.83,0.84
1984-10-31,1984-1985,Aug-Oct,-0.58,-0.31,-0.43
1984-11-30,1984-1985,Sep-Nov,0.15,0.48,0.4
1984-12-31,1984-1985,Oct-Dec,0.21,0.61,0.5
1985-01-31,1984-1985,Nov-Jan,0.31,0.69,0.59
1985-02-28,1984-1985,Dec-Feb,-0.64,-1.32,-1.1
1985-03-31,1984-1985,Jan-Mar,-0.37,-0.04,-0.22
1985-04-30,1985-1986,Feb-Apr,-0.29,0.24,0.01
1985-05-31,1985-1986,Mar-May,0.05,0.61,0.42
1985-06-30,1985-1986,Apr-Jun,0.34,0.65,0.6
1985-07-31,1985-1986,May-Jul,0.48,0.61,0.64
1985-08-31,1985-1986,Jun-Aug,0.68,0.73,0.76
1985-09-30,1985-1986,Jul-Sep,0.46,0.66,0.63
1985-10-31,1985-1986,Aug-Oct,0.52,0.74,0.7
1985-11-30,1985-1986,Sep-Nov,0.4,0.65,0.6
1985-12-31,1985-1986,Oct-Dec,0.24,0.63,0.53
1986-01-31,1985-1986,Nov-Jan,-0.21,0.23,0.07
1986-02-28,1985-1986,Dec-Feb,-0.57,-0.79,-0.77
1986-03-31,1985-1986,Jan-Mar,-0.58,-0.88,-0.82
1986-04-30,1986-1987,Feb-Apr,-0.68,-0.9,-0.88
1986-05-31,1986-1987,Mar-May,-0.47,-0.24,-0.4
1986-06-30,1986-1987,Apr-Jun,-0.23,0.24,0.09
1986-07-31,1986-1987,May-Jul,-0.09,0.29,0.21
1986-08-31,1986-1987,Jun-Aug,2.05,1.3,1.57
1986-09-30,1986-1987,Jul-Sep,2.3,1.55,1.84
1986-10-31,1986-1987,Aug-Oct,2.54,1.62,1.95
1986-11-30,1986-1987,Sep-Nov,1.8,1.28,1.49
1986-12-31,1986-1987,Oct-Dec,1.5,1.24,1.37
1987-01-31,1986-1987,Nov-Jan,1.62,1.35,1.5
1987-02-28,1986-1987,Dec-Feb,-0.41,-0.19,-0.33
1987-03-31,1986-1987,Jan-Mar,-0.45,-0.26,-0.4
1987-04-30,1987-1988,Feb-Apr,-0.58,-0.45,-0.56
1987-05-31,1987-1988,Mar-May,-0.58,-0.61,-0.68
1987-06-30,1987-1988,Apr-Jun,-1.02,-1.43,-1.37
1987-07-31,1987-1988,May-Jul,-0.94,-0.61,-0.78
1987-08-31,1987-1988,Jun-Aug,-0.79,-0.48,-0.61
1987-09-30,1987-1988,Jul-Sep,-0.53,-0.25,-0.37
1987-10-31,1987-1988,Aug-Oct,-0.3,0.05,-0.08
1987-11-30,1987-1988,Sep-Nov,-0.45,-0.07,-0.21
1987-12-31,1987-1988,Oct-Dec,-0.28,0.19,0.02
