Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1987-08-31,1987-1988,Jun-Aug,,,
1987-09-30,1987-1988,Jul-Sep,,,
1987-10-31,1987-1988,Aug-Oct,-0.28,-0.02,-0.12
1987-11-30,1987-1988,Sep-Nov,0.01,0.27,0.21
1987-12-31,1987-1988,Oct-Dec,0.02,0.36,0.26
1988-01-31,1987-1988,Nov-Jan,0.44,0.8,0.72
1988-02-29,1987-1988,Dec-Feb,0.31,0.67,0.6
1988-03-31,1987-1988,Jan-Mar,0.25,0.68,0.58
1988-04-30,1988-1989,Feb-Apr,-0.24,0.22,0.06
1988-05-31,1988-1989,Mar-May,-0.38,-0.05,-0.21
1988-06-30,1988-1989,Apr-Jun,-0.52,-0.45,-0.57
1988-07-31,1988-1989,May-Jul,-0.71,-1.19,-1.14
1988-08-31,1988-1989,Jun-Aug,-1.24,-1.57,-1.5
1988-09-30,1988-1989,Jul-Sep,0.26,0.44,0.4
1988-10-31,1988-1989,Aug-Oct,0.23,0.48,0.41
1988-11-30,1988-1989,Sep-Nov,-0.23,0.07,-0.03
1988-12-31,1988-1989,Oct-Dec,-1.1,-1.71,-1.58
1989-01-31,1988-1989,Nov-Jan,-0.89,-1.63,-1.42
1989-02-28,1988-1989,Dec-Feb,-0.87,-1.3,-1.24
1989-03-31,1988-1989,Jan-Mar,-0.85,-1.51,-1.35
1989-04-30,1989-1990,Feb-Apr,-0.85,-1.43,-1.31
1989-05-31,1989-1990,Mar-May,-0.76,-1.45,-1.32
1989-06-30,1989-1990,Apr-Jun,-0.81,-1.81,-1.57
1989-07-31,1989-1990,May-Jul,-0.86,-2.38,-1.9
1989-08-31,1989-1990,Jun-Aug,-1.3,-1.74,-1.63
1989-09-30,1989-1990,Jul-Sep,-1.23,-1.39,-1.39
1989-10-31,1989-1990,Aug-Oct,-0.94,-1.04,-1.06
1989-11-30,1989-1990,Sep-Nov,-0.91,-0.73,-0.86
1989-12-31,1989-1990,Oct-Dec,-0.7,-0.55,-0.65
1990-01-31,1989-1990,Nov-Jan,-0.4,-0.12,-0.26
1990-02-28,1989-1990,Dec-Feb,0.29,0.66,0.58
1990-03-31,1989-1990,Jan-Mar,1.21,1.19,1.29
1990-04-30,1990-1991,Feb-Apr,1.69,1.35,1.55
1990-05-31,1990-1991,Mar-May,0.73,1.0,1.02
1990-06-30,1990-1991,Apr-Jun,0.2,0.62,0.53
1990-07-31,1990-1991,May-Jul,-0.53,-0.53,-0.62
1990-08-31,1990-1991,Jun-Aug,-0.96,-0.98,-1.01
1990-09-30,1990-1991,Jul-Sep,-0.74,-0.58,-0.67
1990-10-31,1990-1991,Aug-Oct,-0.16,0.11,0.02
1990-11-30,1990-1991,Sep-Nov,0.3,0.48,0.47
1990-12-31,1990-1991,Oct-Dec,1.02,1.02,1.1
1991-01-31,1990-1991,Nov-Jan,0.56,0.89,0.82
1991-02-28,1990-1991,Dec-Feb,0.35,0.7,0.64
1991-03-31,1990-1991,Jan-Mar,-0.64,-0.52,-0.64
1991-04-30,1991-1992,Feb-Apr,-0.63,-0.45,-0.58
1991-05-31,1991-1992,Mar-May,-0.41,-0.11,-0.28
1991-06-30,1991-1992,Apr-Jun,0.07,0.49,0.37
1991-07-31,1991-1992,May-Jul,0.52,0.9,0.85
1991-08-31,1991-1992,Jun-Aug,1.11,1.06,1.12
1991-09-30,1991-1992,Jul-Sep,0.12,0.33,0.28
1991-10-31,1991-1992,Aug-Oct,-0.83,-0.82,-0.87
1991-11-30,1991-1992,Sep-Nov,-0.71,-0.45,-0.58
1991-12-31,1991-1992,Oct-Dec,0.41,0.66,0.62
1992-01-31,1991-1992,Nov-Jan,0.32,0.71,0.6
1992-02-29,1991-1992,Dec-Feb,0.52,0.82,0.78
1992-03-31,1991-1992,Jan-Mar,-0.38,0.03,-0.15
1992-04-30,1992-1993,Feb-Apr,-0.1,0.37,0.21
1992-05-31,1992-1993,Mar-May,-0.05,0.41,0.26
1992-06-30,1992-1993,Apr-Jun,0.24,0.65,0.57
1992-07-31,1992-1993,May-Jul,0.14,0.56,0.44
1992-08-31,1992-1993,Jun-Aug,0.48,0.64,0.61
1992-09-30,1992-1993,Jul-Sep,0.47,0.6,0.58
1992-10-31,1992-1993,Aug-Oct,0.02,0.29,0.21
1992-11-30,1992-1993,Sep-Nov,-0.04,0.23,0.16
1992-12-31,1992-1993,Oct-Dec,-0.28,0.06,-0.07
1993-01-31,1992-1993,Nov-Jan,-0.29,0.05,-0.09
1993-02-28,1992-1993,Dec-Feb,-0.28,0.11,-0.05
1993-03-31,1992-1993,Jan-Mar,-0.5,-0.18,-0.34
1993-04-30,1993-1994,Feb-Apr,0.02,0.49,0.35
1993-05-31,1993-1994,Mar-May,0.14,0.59,0.47
1993-06-30,1993-1994,Apr-Jun,0.31,0.71,0.64
1993-07-31,1993-1994,May-Jul,-0.06,0.33,0.2
1993-08-31,1993-1994,Jun-Aug,-0.58,-0.39,-0.48
1993-09-30,1993-1994,Jul-Sep,-1.12,-1.18,-1.22
1993-10-31,1993-1994,Aug-Oct,-0.72,-0.63,-0.7
1993-11-30,1993-1994,Sep-Nov,-0.19,0.1,0.01
1993-12-31,1993-1994,Oct-Dec,0.29,0.58,0.52
1994-01-31,1993-1994,Nov-Jan,,,
1994-02-28,1993-1994,Dec-Feb,,,
1994-03-31,1993-1994,Jan-Mar,,,
1994-04-30,1994-1995,Feb-Apr,,,
1994-05-31,1994-1995,Mar-May,,,
1994-06-30,1994-1995,Apr-Jun,,,
1994-07-31,1994-1995,May-Jul,,,
1994-08-31,1994-1995,Jun-Aug,1.89,1.48,1.66
1994-09-30,1994-1995,Jul-Sep,,,
1994-10-31,1994-1995,Aug-Oct,,,
1994-11-30,1994-1995,Sep-Nov,,,
1994-12-31,1994-1995,Oct-Dec,,,
1995-01-31,1994-1995,Nov-Jan,,,
1995-02-28,1994-1995,Dec-Feb,,,
1995-03-31,1994-1995,Jan-Mar,-0.36,0.06,-0.11
1995-04-30,1995-1996,Feb-Apr,-0.36,0.06,-0.11
1995-05-31,1995-1996,Mar-May,0.04,0.5,0.37
1995-06-30,1995-1996,Apr-Jun,,,
1995-07-31,1995-1996,May-Jul,,,
1995-08-31,1995-1996,Jun-Aug,,,
1995-09-30,1995-1996,Jul-Sep,-0.47,-0.25,-0.34
1995-10-31,1995-1996,Aug-Oct,-1.32,-2.15,-1.91
1995-11-30,1995-1996,Sep-Nov,,,
1995-12-31,1995-1996,Oct-Dec,,,
1996-01-31,1995-1996,Nov-Jan,,,
1996-02-29,1995-1996,Dec-Feb,,,
1996-03-31,1995-1996,Jan-Mar,,,
1996-04-30,1996-1997,Feb-Apr,,,
1996-05-31,1996-1997,Mar-May,,,
1996-06-30,1996-1997,Apr-Jun,,,
1996-07-31,1996-1997,May-Jul,,,
1996-08-31,1996-1997,Jun-Aug,,,
1996-09-30,1996-1997,Jul-Sep,,,
1996-10-31,1996-1997,Aug-Oct,-0.14,0.13,0.04
1996-11-30,1996-1997,Sep-Nov,0.2,0.41,0.38
1996-12-31,1996-1997,Oct-Dec,-0.29,0.05,-0.08
1997-01-31,1996-1997,Nov-Jan,-0.19,0.19,0.04
1997-02-28,1996-1997,Dec-Feb,-0.32,0.05,-0.1
1997-03-31,1996-1997,Jan-Mar,-0.35,0.07,-0.11
1997-04-30,1997-1998,Feb-Apr,-0.57,-0.32,-0.47
1997-05-31,1997-1998,Mar-May,-0.25,0.16,-0.01
1997-06-30,1997-1998,Apr-Jun,0.03,0.44,0.32
1997-07-31,1997-1998,May-Jul,0.1,0.52,0.4
1997-08-31,1997-1998,Jun-Aug,1.31,1.18,1.27
1997-09-30,1997-1998,Jul-Sep,0.86,0.87,0.91
1997-10-31,1997-1998,Aug-Oct,0.64,0.8,0.78
1997-11-30,1997-1998,Sep-Nov,0.69,0.72,0.78
1997-12-31,1997-1998,Oct-Dec,1.54,1.26,1.43
1998-01-31,1997-1998,Nov-Jan,2.5,1.78,2.1
1998-02-28,1997-1998,Dec-Feb,2.93,1.73,2.22
1998-03-31,1997-1998,Jan-Mar,3.03,1.73,2.22
1998-04-30,1998-1999,Feb-Apr,2.8,1.65,2.1
1998-05-31,1998-1999,Mar-May,3.57,1.91,2.61
1998-06-30,1998-1999,Apr-Jun,3.73,2.08,2.85
1998-07-31,1998-1999,May-Jul,3.6,2.17,2.86
