Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1983-03-31,1982-1983,Oct-Mar,,,
1983-04-30,1983-1984,Nov-Apr,,,
1983-05-31,1983-1984,Dec-May,,,
1983-06-30,1983-1984,Jan-Jun,,,
1983-07-31,1983-1984,Feb-Jul,,,
1983-08-31,1983-1984,Mar-Aug,-0.38,-0.19,-0.27
1983-09-30,1983-1984,Apr-Sep,0.22,0.41,0.36
1983-10-31,1983-1984,May-Oct,1.53,1.21,1.35
1983-11-30,1983-1984,Jun-Nov,2.64,1.84,2.14
1983-12-31,1983-1984,Jul-Dec,2.61,1.87,2.15
1984-01-31,1983-1984,Aug-Jan,3.06,1.98,2.39
1984-02-29,1983-1984,Sep-Feb,3.21,1.81,2.3
1984-03-31,1983-1984,Oct-Mar,2.9,1.8,2.22
1984-04-30,1984-1985,Nov-Apr,1.54,1.26,1.42
1984-05-31,1984-1985,Dec-May,0.66,0.79,0.81
1984-06-30,1984-1985,Jan-Jun,1.17,0.98,1.12
1984-07-31,1984-1985,Feb-Jul,1.69,1.16,1.42
1984-08-31,1984-1985,Mar-Aug,1.15,1.17,1.2
1984-09-30,1984-1985,Apr-Sep,1.17,1.06,1.13
1984-10-31,1984-1985,May-Oct,1.39,1.13,1.25
1984-11-30,1984-1985,Jun-Nov,1.45,1.24,1.35
1984-12-31,1984-1985,Jul-Dec,0.83,0.89,0.9
1985-01-31,1984-1985,Aug-Jan,-0.01,0.25,0.17
1985-02-28,1984-1985,Sep-Feb,0.23,0.49,0.43
1985-03-31,1984-1985,Oct-Mar,0.12,0.45,0.35
1985-04-30,1985-1986,Nov-Apr,-0.19,0.18,0.05
1985-05-31,1985-1986,Dec-May,-0.48,-0.09,-0.24
1985-06-30,1985-1986,Jan-Jun,-0.29,0.11,-0.02
1985-07-31,1985-1986,Feb-Jul,-0.27,0.09,-0.02
1985-08-31,1985-1986,Mar-Aug,-0.11,0.13,0.04
1985-09-30,1985-1986,Apr-Sep,-0.07,0.16,0.09
1985-10-31,1985-1986,May-Oct,0.13,0.33,0.28
1985-11-30,1985-1986,Jun-Nov,0.15,0.34,0.29
1985-12-31,1985-1986,Jul-Dec,-0.0,0.21,0.14
1986-01-31,1985-1986,Aug-Jan,0.03,0.28,0.21
1986-02-28,1985-1986,Sep-Feb,-0.12,0.21,0.11
1986-03-31,1985-1986,Oct-Mar,-0.27,0.05,-0.07
1986-04-30,1986-1987,Nov-Apr,-0.88,-0.93,-0.97
1986-05-31,1986-1987,Dec-May,-0.84,-0.68,-0.8
1986-06-30,1986-1987,Jan-Jun,-0.53,-0.14,-0.29
1986-07-31,1986-1987,Feb-Jul,-0.54,-0.19,-0.33
1986-08-31,1986-1987,Mar-Aug,1.03,1.09,1.11
1986-09-30,1986-1987,Apr-Sep,1.47,1.22,1.34
1986-10-31,1986-1987,May-Oct,1.74,1.31,1.49
1986-11-30,1986-1987,Jun-Nov,2.17,1.62,1.84
1986-12-31,1986-1987,Jul-Dec,2.17,1.66,1.87
1987-01-31,1986-1987,Aug-Jan,2.26,1.67,1.93
1987-02-28,1986-1987,Sep-Feb,0.57,0.73,0.72
1987-03-31,1986-1987,Oct-Mar,0.08,0.41,0.32
1987-04-30,1987-1988,Nov-Apr,-0.32,0.04,-0.09
1987-05-31,1987-1988,Dec-May,-0.8,-0.61,-0.73
1987-06-30,1987-1988,Jan-Jun,-1.01,-1.01,-1.1
1987-07-31,1987-1988,Feb-Jul,-1.13,-1.22,-1.29
1987-08-31,1987-1988,Mar-Aug,-1.32,-2.06,-1.83
1987-09-30,1987-1988,Apr-Sep,-1.53,-2.15,-1.98
1987-10-31,1987-1988,May-Oct,-1.46,-1.77,-1.72
1987-11-30,1987-1988,Jun-Nov,-1.53,-2.07,-1.93
1987-12-31,1987-1988,Jul-Dec,-1.39,-1.85,-1.73
1988-01-31,1987-1988,Aug-Jan,-1.02,-1.19,-1.19
1988-02-29,1987-1988,Sep-Feb,-0.77,-0.61,-0.71
1988-03-31,1987-1988,Oct-Mar,0.25,0.56,0.48
