Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Nov-Jan,,,
1980-02-29,1979-1980,Dec-Feb,,,
1980-03-31,1979-1980,Jan-Mar,-0.54,-0.78,-0.8
1980-04-30,1980-1981,Feb-Apr,-0.52,-0.44,-0.57
1980-05-31,1980-1981,Mar-May,-0.43,-0.05,-0.25
1980-06-30,1980-1981,Apr-Jun,0.13,0.55,0.45
1980-07-31,1980-1981,May-Jul,1.43,0.99,1.23
1980-08-31,1980-1981,Jun-Aug,2.66,1.58,1.97
1980-09-30,1980-1981,Jul-Sep,2.38,1.55,1.85
1980-10-31,1980-1981,Aug-Oct,0.88,0.88,0.92
1980-11-30,1980-1981,Sep-Nov,-0.38,-0.16,-0.27
1980-12-31,1980-1981,Oct-Dec,-0.25,0.15,0.02
1981-01-31,1980-1981,Nov-Jan,,,
1981-02-28,1980-1981,Dec-Feb,,,
1981-03-31,1980-1981,Jan-Mar,,,
1981-04-30,1981-1982,Feb-Apr,,,
1981-05-31,1981-1982,Mar-May,,,
1981-06-30,1981-1982,Apr-Jun,,,
1981-07-31,1981-1982,May-Jul,,,
1981-08-31,1981-1982,Jun-Aug,,,
1981-09-30,1981-1982,Jul-Sep,1.81,1.32,1.51
1981-10-31,1981-1982,Aug-Oct,0.97,0.93,0.99
1981-11-30,1981-1982,Sep-Nov,,,
1981-12-31,1981-1982,Oct-Dec,,,
1982-01-31,1981-1982,Nov-Jan,,,
1982-02-28,1981-1982,Dec-Feb,0.07,0.62,0.44
1982-03-31,1981-1982,Jan-Mar,0.07,0.7,0.48
1982-04-30,1982-1983,Feb-Apr,-0.15,0.41,0.19
1982-05-31,1982-1983,Mar-May,-0.07,0.5,0.31
1982-06-30,1982-1983,Apr-Jun,0.39,0.71,0.67
1982-07-31,1982-1983,May-Jul,1.22,0.91,1.11
1982-08-31,1982-1983,Jun-Aug,1.36,1.08,1.22
1982-09-30,1982-1983,Jul-Sep,1.14,0.99,1.08
1982-10-31,1982-1983,Aug-Oct,0.08,0.35,0.28
1982-11-30,1982-1983,Sep-Nov,-0.23,0.06,-0.06
1982-12-31,1982-1983,Oct-Dec,,,
1983-01-31,1982-1983,Nov-Jan,,,
1983-02-28,1982-1983,Dec-Feb,,,
1983-03-31,1982-1983,Jan-Mar,,,
1983-04-30,1983-1984,Feb-Apr,-0.25,0.26,0.04
1983-05-31,1983-1984,Mar-May,-0.36,0.08,-0.13
1983-06-30,1983-1984,Apr-Jun,-0.32,0.16,-0.01
1983-07-31,1983-1984,May-Jul,-0.15,0.22,0.13
1983-08-31,1983-1984,Jun-Aug,0.24,0.44,0.4
1983-09-30,1983-1984,Jul-Sep,1.83,1.32,1.53
1983-10-31,1983-1984,Aug-Oct,2.47,1.57,1.9
1983-11-30,1983-1984,Sep-Nov,4.48,2.48,3.21
1983-12-31,1983-1984,Oct-Dec,,,
1984-01-31,1983-1984,Nov-Jan,,,
1984-02-29,1983-1984,Dec-Feb,,,
1984-03-31,1983-1984,Jan-Mar,,,
1984-04-30,1984-1985,Feb-Apr,,,
1984-05-31,1984-1985,Mar-May,,,
1984-06-30,1984-1985,Apr-Jun,,,
1984-07-31,1984-1985,May-Jul,,,
1984-08-31,1984-1985,Jun-Aug,2.12,1.39,1.68
1984-09-30,1984-1985,Jul-Sep,1.0,0.92,0.98
1984-10-31,1984-1985,Aug-Oct,,,
1984-11-30,1984-1985,Sep-Nov,,,
1984-12-31,1984-1985,Oct-Dec,,,
1985-01-31,1984-1985,Nov-Jan,,,
1985-02-28,1984-1985,Dec-Feb,,,
1985-03-31,1984-1985,Jan-Mar,,,
1985-04-30,1985-1986,Feb-Apr,,,
1985-05-31,1985-1986,Mar-May,,,
1985-06-30,1985-1986,Apr-Jun,,,
1985-07-31,1985-1986,May-Jul,,,
1985-08-31,1985-1986,Jun-Aug,,,
1985-09-30,1985-1986,Jul-Sep,,,
1985-10-31,1985-1986,Aug-Oct,,,
1985-11-30,1985-1986,Sep-Nov,,,
1985-12-31,1985-1986,Oct-Dec,,,
1986-01-31,1985-1986,Nov-Jan,,,
1986-02-28,1985-1986,Dec-Feb,,,
1986-03-31,1985-1986,Jan-Mar,,,
1986-04-30,1986-1987,Feb-Apr,,,
1986-05-31,1986-1987,Mar-May,,,
1986-06-30,1986-1987,Apr-Jun,,,
1986-07-31,1986-1987,May-Jul,,,
1986-08-31,1986-1987,Jun-Aug,,,
1986-09-30,1986-1987,Jul-Sep,,,
1986-10-31,1986-1987,Aug-Oct,1.86,1.34,1.55
1986-11-30,1986-1987,Sep-Nov,1.42,1.41,1.51
1986-12-31,1986-1987,Oct-Dec,2.09,1.41,1.65
1987-01-31,1986-1987,Nov-Jan,2.0,1.45,1.68
1987-02-28,1986-1987,Dec-Feb,-0.18,0.34,0.14
1987-03-31,1986-1987,Jan-Mar,-0.14,0.44,0.2
1987-04-30,1987-1988,Feb-Apr,-0.3,0.18,-0.04
1987-05-31,1987-1988,Mar-May,-0.39,0.03,-0.18
1987-06-30,1987-1988,Apr-Jun,-0.85,-0.93,-1.0
1987-07-31,1987-1988,May-Jul,-0.92,-0.62,-0.8
1987-08-31,1987-1988,Jun-Aug,-0.5,-0.19,-0.31
1987-09-30,1987-1988,Jul-Sep,-0.3,-0.02,-0.11
1987-10-31,1987-1988,Aug-Oct,0.46,0.62,0.6
1987-11-30,1987-1988,Sep-Nov,0.02,0.36,0.25
1987-12-31,1987-1988,Oct-Dec,0.84,0.91,0.93
1988-01-31,1987-1988,Nov-Jan,0.27,0.67,0.57
1988-02-29,1987-1988,Dec-Feb,0.33,0.83,0.7
1988-03-31,1987-1988,Jan-Mar,0.38,0.98,0.82
1988-04-30,1988-1989,Feb-Apr,0.02,0.61,0.41
1988-05-31,1988-1989,Mar-May,-0.13,0.43,0.23
1988-06-30,1988-1989,Apr-Jun,-0.68,-0.42,-0.57
1988-07-31,1988-1989,May-Jul,-0.93,-0.65,-0.83
1988-08-31,1988-1989,Jun-Aug,-0.94,-0.78,-0.88
1988-09-30,1988-1989,Jul-Sep,-0.7,-0.46,-0.56
1988-10-31,1988-1989,Aug-Oct,-0.78,-0.58,-0.68
1988-11-30,1988-1989,Sep-Nov,-0.74,-0.94,-0.94
1988-12-31,1988-1989,Oct-Dec,-0.95,-1.0,-1.03
1989-01-31,1988-1989,Nov-Jan,-0.83,-0.99,-1.0
