Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1975-01-31,1974-1975,Aug-Jan,,,
1975-02-28,1974-1975,Sep-Feb,,,
1975-03-31,1974-1975,Oct-Mar,,,
1975-04-30,1975-1976,Nov-Apr,,,
1975-05-31,1975-1976,Dec-May,,,
1975-06-30,1975-1976,Jan-Jun,-0.3,0.2,0.05
1975-07-31,1975-1976,Feb-Jul,-0.09,0.32,0.26
1975-08-31,1975-1976,Mar-Aug,0.08,0.37,0.32
1975-09-30,1975-1976,Apr-Sep,0.02,0.29,0.24
1975-10-31,1975-1976,May-Oct,0.05,0.3,0.25
1975-11-30,1975-1976,Jun-Nov,-0.39,-0.08,-0.19
1975-12-31,1975-1976,Jul-Dec,-0.25,0.04,-0.06
1976-01-31,1975-1976,Aug-Jan,0.01,0.33,0.24
1976-02-29,1975-1976,Sep-Feb,-0.23,0.13,0.0
1976-03-31,1975-1976,Oct-Mar,0.15,0.57,0.48
1976-04-30,1976-1977,Nov-Apr,0.22,0.64,0.56
1976-05-31,1976-1977,Dec-May,0.07,0.53,0.45
1976-06-30,1976-1977,Jan-Jun,0.18,0.53,0.5
1976-07-31,1976-1977,Feb-Jul,-0.2,0.25,0.16
1976-08-31,1976-1977,Mar-Aug,-0.21,0.16,0.05
1976-09-30,1976-1977,Apr-Sep,-0.45,-0.07,-0.19
1976-10-31,1976-1977,May-Oct,-0.54,-0.16,-0.29
1976-11-30,1976-1977,Jun-Nov,-0.26,0.04,-0.05
1976-12-31,1976-1977,Jul-Dec,-0.34,-0.05,-0.15
1977-01-31,1976-1977,Aug-Jan,0.09,0.4,0.31
1977-02-28,1976-1977,Sep-Feb,1.25,1.19,1.28
1977-03-31,1976-1977,Oct-Mar,2.45,1.45,1.87
1977-04-30,1977-1978,Nov-Apr,2.73,1.45,1.91
1977-05-31,1977-1978,Dec-May,2.8,1.32,1.86
1977-06-30,1977-1978,Jan-Jun,2.56,1.25,1.78
1977-07-31,1977-1978,Feb-Jul,2.77,1.16,1.8
1977-08-31,1977-1978,Mar-Aug,2.92,1.47,2.02
1977-09-30,1977-1978,Apr-Sep,2.15,1.23,1.59
1977-10-31,1977-1978,May-Oct,2.83,1.42,1.92
1977-11-30,1977-1978,Jun-Nov,2.51,1.51,1.88
1977-12-31,1977-1978,Jul-Dec,2.68,1.68,2.05
1978-01-31,1977-1978,Aug-Jan,1.99,1.42,1.65
1978-02-28,1977-1978,Sep-Feb,1.99,1.49,1.73
1978-03-31,1977-1978,Oct-Mar,2.6,1.48,1.93
1978-04-30,1978-1979,Nov-Apr,1.68,1.21,1.45
1978-05-31,1978-1979,Dec-May,1.44,1.05,1.29
1978-06-30,1978-1979,Jan-Jun,1.58,1.03,1.34
1978-07-31,1978-1979,Feb-Jul,2.07,1.03,1.52
1978-08-31,1978-1979,Mar-Aug,1.51,1.06,1.31
1978-09-30,1978-1979,Apr-Sep,1.05,0.83,0.97
1978-10-31,1978-1979,May-Oct,1.15,0.86,1.02
1978-11-30,1978-1979,Jun-Nov,1.47,1.11,1.29
1978-12-31,1978-1979,Jul-Dec,1.5,1.22,1.36
1979-01-31,1978-1979,Aug-Jan,0.41,0.63,0.59
1979-02-28,1978-1979,Sep-Feb,0.14,0.5,0.4
1979-03-31,1978-1979,Oct-Mar,-0.31,0.16,-0.01
1979-04-30,1979-1980,Nov-Apr,-0.49,-0.01,-0.2
1979-05-31,1979-1980,Dec-May,-0.68,-0.25,-0.46
1979-06-30,1979-1980,Jan-Jun,-1.0,-1.36,-1.4
1979-07-31,1979-1980,Feb-Jul,-1.12,-1.41,-1.54
1979-08-31,1979-1980,Mar-Aug,-1.3,-1.88,-1.82
1979-09-30,1979-1980,Apr-Sep,-1.52,-2.01,-1.96
1979-10-31,1979-1980,May-Oct,-1.23,-1.07,-1.21
1979-11-30,1979-1980,Jun-Nov,-0.79,-0.54,-0.66
1979-12-31,1979-1980,Jul-Dec,-0.5,-0.24,-0.34
1980-01-31,1979-1980,Aug-Jan,-0.25,0.08,-0.04
1980-02-29,1979-1980,Sep-Feb,-0.23,0.13,-0.0
1980-03-31,1979-1980,Oct-Mar,-0.07,0.4,0.27
1980-04-30,1980-1981,Nov-Apr,-0.35,0.17,-0.02
1980-05-31,1980-1981,Dec-May,-0.42,0.14,-0.05
1980-06-30,1980-1981,Jan-Jun,-0.1,0.36,0.26
1980-07-31,1980-1981,Feb-Jul,0.2,0.47,0.49
1980-08-31,1980-1981,Mar-Aug,0.82,0.78,0.88
1980-09-30,1980-1981,Apr-Sep,0.72,0.68,0.76
1980-10-31,1980-1981,May-Oct,1.17,0.87,1.04
1980-11-30,1980-1981,Jun-Nov,1.13,0.95,1.07
1980-12-31,1980-1981,Jul-Dec,0.82,0.86,0.89
1981-01-31,1980-1981,Aug-Jan,0.57,0.73,0.72
1981-02-28,1980-1981,Sep-Feb,0.3,0.62,0.54
1981-03-31,1980-1981,Oct-Mar,0.45,0.76,0.73
1981-04-30,1981-1982,Nov-Apr,-0.06,0.45,0.31
1981-05-31,1981-1982,Dec-May,0.53,0.76,0.79
1981-06-30,1981-1982,Jan-Jun,0.31,0.59,0.59
1981-07-31,1981-1982,Feb-Jul,0.23,0.48,0.51
1981-08-31,1981-1982,Mar-Aug,0.19,0.44,0.41
1981-09-30,1981-1982,Apr-Sep,0.47,0.56,0.59
1981-10-31,1981-1982,May-Oct,0.39,0.5,0.52
1981-11-30,1981-1982,Jun-Nov,-0.37,-0.07,-0.17
1981-12-31,1981-1982,Jul-Dec,-0.22,0.07,-0.02
1982-01-31,1981-1982,Aug-Jan,-0.32,0.01,-0.1
1982-02-28,1981-1982,Sep-Feb,-0.65,-0.5,-0.6
1982-03-31,1981-1982,Oct-Mar,-0.88,-1.29,-1.26
1982-04-30,1982-1983,Nov-Apr,-0.9,-1.31,-1.26
1982-05-31,1982-1983,Dec-May,-0.56,-0.04,-0.25
1982-06-30,1982-1983,Jan-Jun,-0.12,0.34,0.24
1982-07-31,1982-1983,Feb-Jul,0.2,0.47,0.49
1982-08-31,1982-1983,Mar-Aug,0.42,0.58,0.59
1982-09-30,1982-1983,Apr-Sep,0.66,0.66,0.72
1982-10-31,1982-1983,May-Oct,0.66,0.64,0.71
1982-11-30,1982-1983,Jun-Nov,0.53,0.63,0.64
1982-12-31,1982-1983,Jul-Dec,0.03,0.31,0.23
1983-01-31,1982-1983,Aug-Jan,-0.44,-0.14,-0.26
1983-02-28,1982-1983,Sep-Feb,-0.58,-0.38,-0.49
1983-03-31,1982-1983,Oct-Mar,-0.74,-0.64,-0.76
1983-04-30,1983-1984,Nov-Apr,-0.65,-0.29,-0.47
1983-05-31,1983-1984,Dec-May,-0.67,-0.24,-0.45
1983-06-30,1983-1984,Jan-Jun,-0.7,-0.28,-0.48
1983-07-31,1983-1984,Feb-Jul,-0.63,-0.12,-0.32
1983-08-31,1983-1984,Mar-Aug,-0.43,-0.05,-0.18
1983-09-30,1983-1984,Apr-Sep,0.5,0.57,0.61
1983-10-31,1983-1984,May-Oct,1.47,0.99,1.21
