Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Nov-Jan,,,
1980-02-29,1979-1980,Dec-Feb,,,
1980-03-31,1979-1980,Jan-Mar,-0.42,-0.25,-0.34
1980-04-30,1980-1981,Feb-Apr,-0.65,-0.61,-0.67
1980-05-31,1980-1981,Mar-May,-0.55,-0.33,-0.43
1980-06-30,1980-1981,Apr-Jun,-0.63,-0.39,-0.49
1980-07-31,1980-1981,May-Jul,-0.66,-0.43,-0.54
1980-08-31,1980-1981,Jun-Aug,-0.46,-0.22,-0.31
1980-09-30,1980-1981,Jul-Sep,-0.21,0.03,-0.05
1980-10-31,1980-1981,Aug-Oct,0.06,0.26,0.2
1980-11-30,1980-1981,Sep-Nov,0.34,0.53,0.49
1980-12-31,1980-1981,Oct-Dec,0.41,0.67,0.6
1981-01-31,1980-1981,Nov-Jan,0.47,0.77,0.69
1981-02-28,1980-1981,Dec-Feb,0.4,0.74,0.65
1981-03-31,1980-1981,Jan-Mar,0.05,0.4,0.28
1981-04-30,1981-1982,Feb-Apr,-0.45,-0.27,-0.36
1981-05-31,1981-1982,Mar-May,-0.9,-1.02,-1.02
1981-06-30,1981-1982,Apr-Jun,-1.09,-1.34,-1.3
1981-07-31,1981-1982,May-Jul,-1.19,-1.45,-1.42
1981-08-31,1981-1982,Jun-Aug,-1.35,-1.82,-1.7
1981-09-30,1981-1982,Jul-Sep,-1.41,-1.92,-1.78
1981-10-31,1981-1982,Aug-Oct,-1.49,-2.0,-1.86
1981-11-30,1981-1982,Sep-Nov,-1.45,-2.14,-1.93
1981-12-31,1981-1982,Oct-Dec,-1.13,-1.76,-1.57
1982-01-31,1981-1982,Nov-Jan,-0.9,-1.23,-1.15
1982-02-28,1981-1982,Dec-Feb,-0.69,-0.76,-0.78
1982-03-31,1981-1982,Jan-Mar,-0.68,-0.8,-0.81
1982-04-30,1982-1983,Feb-Apr,-0.97,-1.37,-1.28
1982-05-31,1982-1983,Mar-May,-1.09,-1.6,-1.47
1982-06-30,1982-1983,Apr-Jun,-0.88,-0.82,-0.88
1982-07-31,1982-1983,May-Jul,-0.19,0.1,0.01
1982-08-31,1982-1983,Jun-Aug,0.69,0.78,0.78
1982-09-30,1982-1983,Jul-Sep,1.31,1.18,1.26
1982-10-31,1982-1983,Aug-Oct,1.03,1.01,1.05
1982-11-30,1982-1983,Sep-Nov,2.01,1.61,1.79
1982-12-31,1982-1983,Oct-Dec,1.57,1.48,1.56
1983-01-31,1982-1983,Nov-Jan,1.3,1.31,1.35
1983-02-28,1982-1983,Dec-Feb,0.08,0.43,0.32
1983-03-31,1982-1983,Jan-Mar,1.06,1.25,1.24
1983-04-30,1983-1984,Feb-Apr,1.6,1.46,1.58
1983-05-31,1983-1984,Mar-May,2.74,1.8,2.15
1983-06-30,1983-1984,Apr-Jun,1.86,1.39,1.59
1983-07-31,1983-1984,May-Jul,3.06,1.81,2.24
1983-08-31,1983-1984,Jun-Aug,3.02,1.87,2.26
1983-09-30,1983-1984,Jul-Sep,3.04,1.99,2.36
1983-10-31,1983-1984,Aug-Oct,1.26,1.15,1.22
1983-11-30,1983-1984,Sep-Nov,-0.42,-0.24,-0.32
1983-12-31,1983-1984,Oct-Dec,-0.5,-0.37,-0.44
1984-01-31,1983-1984,Nov-Jan,-0.66,-0.62,-0.67
1984-02-29,1983-1984,Dec-Feb,-0.54,-0.44,-0.51
1984-03-31,1983-1984,Jan-Mar,-0.3,-0.06,-0.17
1984-04-30,1984-1985,Feb-Apr,-0.26,-0.01,-0.11
1984-05-31,1984-1985,Mar-May,0.21,0.51,0.43
1984-06-30,1984-1985,Apr-Jun,0.75,0.85,0.86
1984-07-31,1984-1985,May-Jul,1.37,1.15,1.27
1984-08-31,1984-1985,Jun-Aug,1.67,1.33,1.48
1984-09-30,1984-1985,Jul-Sep,1.33,1.19,1.27
1984-10-31,1984-1985,Aug-Oct,1.39,1.23,1.32
1984-11-30,1984-1985,Sep-Nov,0.65,0.78,0.76
1984-12-31,1984-1985,Oct-Dec,0.24,0.52,0.43
1985-01-31,1984-1985,Nov-Jan,-0.47,-0.27,-0.36
1985-02-28,1984-1985,Dec-Feb,-0.78,-1.02,-0.98
1985-03-31,1984-1985,Jan-Mar,-0.69,-0.83,-0.83
1985-04-30,1985-1986,Feb-Apr,0.42,0.7,0.63
1985-05-31,1985-1986,Mar-May,0.73,0.89,0.87
1985-06-30,1985-1986,Apr-Jun,0.78,0.87,0.88
1985-07-31,1985-1986,May-Jul,0.3,0.51,0.47
1985-08-31,1985-1986,Jun-Aug,0.73,0.81,0.81
1985-09-30,1985-1986,Jul-Sep,1.18,1.1,1.16
1985-10-31,1985-1986,Aug-Oct,0.77,0.83,0.84
1985-11-30,1985-1986,Sep-Nov,-0.56,-0.41,-0.48
1985-12-31,1985-1986,Oct-Dec,-1.04,-1.48,-1.36
1986-01-31,1985-1986,Nov-Jan,-1.07,-1.9,-1.62
1986-02-28,1985-1986,Dec-Feb,-1.05,-2.12,-1.75
1986-03-31,1985-1986,Jan-Mar,-0.52,-0.43,-0.5
1986-04-30,1986-1987,Feb-Apr,1.24,1.27,1.32
1986-05-31,1986-1987,Mar-May,1.54,1.33,1.45
1986-06-30,1986-1987,Apr-Jun,1.51,1.24,1.37
1986-07-31,1986-1987,May-Jul,0.62,0.73,0.73
1986-08-31,1986-1987,Jun-Aug,0.33,0.53,0.48
1986-09-30,1986-1987,Jul-Sep,-0.0,0.23,0.16
1986-10-31,1986-1987,Aug-Oct,-0.25,-0.05,-0.12
1986-11-30,1986-1987,Sep-Nov,0.46,0.63,0.59
1986-12-31,1986-1987,Oct-Dec,0.53,0.77,0.71
1987-01-31,1986-1987,Nov-Jan,0.56,0.83,0.77
1987-02-28,1986-1987,Dec-Feb,-0.05,0.3,0.18
1987-03-31,1986-1987,Jan-Mar,-0.51,-0.43,-0.5
1987-04-30,1987-1988,Feb-Apr,0.52,0.78,0.73
1987-05-31,1987-1988,Mar-May,1.05,1.08,1.11
1987-06-30,1987-1988,Apr-Jun,1.23,1.11,1.19
1987-07-31,1987-1988,May-Jul,0.88,0.89,0.93
1987-08-31,1987-1988,Jun-Aug,1.15,1.06,1.13
1987-09-30,1987-1988,Jul-Sep,1.31,1.18,1.26
1987-10-31,1987-1988,Aug-Oct,0.78,0.83,0.84
