Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Aug-Jan,,,
1980-02-29,1979-1980,Sep-Feb,,,
1980-03-31,1979-1980,Oct-Mar,,,
1980-04-30,1980-1981,Nov-Apr,,,
1980-05-31,1980-1981,Dec-May,,,
1980-06-30,1980-1981,Jan-Jun,-0.64,-0.52,-0.6
1980-07-31,1980-1981,Feb-Jul,-0.75,-0.62,-0.7
1980-08-31,1980-1981,Mar-Aug,-0.57,-0.36,-0.45
1980-09-30,1980-1981,Apr-Sep,-0.52,-0.29,-0.38
1980-10-31,1980-1981,May-Oct,-0.4,-0.19,-0.27
1980-11-30,1980-1981,Jun-Nov,-0.07,0.13,0.07
1980-12-31,1980-1981,Jul-Dec,0.2,0.39,0.34
1981-01-31,1980-1981,Aug-Jan,0.34,0.56,0.5
1981-02-28,1980-1981,Sep-Feb,0.4,0.66,0.58
1981-03-31,1980-1981,Oct-Mar,0.25,0.55,0.46
1981-04-30,1981-1982,Nov-Apr,0.05,0.34,0.24
1981-05-31,1981-1982,Dec-May,-0.36,-0.15,-0.24
1981-06-30,1981-1982,Jan-Jun,-0.73,-0.66,-0.72
1981-07-31,1981-1982,Feb-Jul,-0.99,-1.04,-1.07
1981-08-31,1981-1982,Mar-Aug,-1.23,-1.59,-1.52
1981-09-30,1981-1982,Apr-Sep,-1.36,-1.79,-1.68
1981-10-31,1981-1982,May-Oct,-1.5,-2.03,-1.88
1981-11-30,1981-1982,Jun-Nov,-1.71,-2.43,-2.21
1981-12-31,1981-1982,Jul-Dec,-1.56,-2.37,-2.12
1982-01-31,1981-1982,Aug-Jan,-1.33,-2.07,-1.84
1982-02-28,1981-1982,Sep-Feb,-1.17,-1.85,-1.63
1982-03-31,1981-1982,Oct-Mar,-1.02,-1.63,-1.44
1982-04-30,1982-1983,Nov-Apr,-1.05,-1.74,-1.53
1982-05-31,1982-1983,Dec-May,-1.07,-1.59,-1.45
1982-06-30,1982-1983,Jan-Jun,-0.95,-1.1,-1.09
1982-07-31,1982-1983,Feb-Jul,-0.61,-0.42,-0.51
1982-08-31,1982-1983,Mar-Aug,-0.28,-0.02,-0.12
1982-09-30,1982-1983,Apr-Sep,-0.03,0.22,0.15
1982-10-31,1982-1983,May-Oct,0.38,0.54,0.5
1982-11-30,1982-1983,Jun-Nov,1.67,1.36,1.49
1982-12-31,1982-1983,Jul-Dec,1.84,1.57,1.7
1983-01-31,1982-1983,Aug-Jan,1.37,1.35,1.39
1983-02-28,1982-1983,Sep-Feb,1.11,1.24,1.23
1983-03-31,1982-1983,Oct-Mar,1.43,1.5,1.52
1983-04-30,1983-1984,Nov-Apr,1.58,1.56,1.62
1983-05-31,1983-1984,Dec-May,1.71,1.53,1.65
1983-06-30,1983-1984,Jan-Jun,1.77,1.48,1.63
1983-07-31,1983-1984,Feb-Jul,2.72,1.79,2.14
1983-08-31,1983-1984,Mar-Aug,3.14,1.94,2.36
1983-09-30,1983-1984,Apr-Sep,2.6,1.73,2.04
1983-10-31,1983-1984,May-Oct,2.76,1.88,2.2
1983-11-30,1983-1984,Jun-Nov,1.72,1.39,1.53
1983-12-31,1983-1984,Jul-Dec,1.23,1.19,1.24
1984-01-31,1983-1984,Aug-Jan,0.12,0.35,0.28
1984-02-29,1983-1984,Sep-Feb,-0.54,-0.48,-0.53
1984-03-31,1983-1984,Oct-Mar,-0.46,-0.37,-0.42
1984-04-30,1984-1985,Nov-Apr,-0.55,-0.52,-0.56
1984-05-31,1984-1985,Dec-May,-0.19,0.07,-0.03
1984-06-30,1984-1985,Jan-Jun,0.34,0.59,0.52
1984-07-31,1984-1985,Feb-Jul,0.73,0.82,0.83
1984-08-31,1984-1985,Mar-Aug,0.98,0.98,1.02
1984-09-30,1984-1985,Apr-Sep,1.09,1.02,1.08
1984-10-31,1984-1985,May-Oct,1.64,1.35,1.48
1984-11-30,1984-1985,Jun-Nov,1.49,1.26,1.37
1984-12-31,1984-1985,Jul-Dec,0.87,0.95,0.95
1985-01-31,1984-1985,Aug-Jan,0.32,0.54,0.48
1985-02-28,1984-1985,Sep-Feb,-0.11,0.12,0.04
1985-03-31,1984-1985,Oct-Mar,-0.21,0.01,-0.08
1985-04-30,1985-1986,Nov-Apr,-0.1,0.16,0.06
1985-05-31,1985-1986,Dec-May,0.0,0.28,0.19
1985-06-30,1985-1986,Jan-Jun,0.17,0.44,0.36
1985-07-31,1985-1986,Feb-Jul,0.38,0.58,0.54
1985-08-31,1985-1986,Mar-Aug,0.79,0.86,0.87
1985-09-30,1985-1986,Apr-Sep,1.05,1.0,1.05
1985-10-31,1985-1986,May-Oct,0.6,0.7,0.69
1985-11-30,1985-1986,Jun-Nov,0.16,0.34,0.29
1985-12-31,1985-1986,Jul-Dec,-0.14,0.05,-0.02
1986-01-31,1985-1986,Aug-Jan,-0.39,-0.24,-0.3
1986-02-28,1985-1986,Sep-Feb,-0.9,-1.15,-1.09
1986-03-31,1985-1986,Oct-Mar,-0.88,-1.24,-1.15
1986-04-30,1986-1987,Nov-Apr,-0.06,0.2,0.1
1986-05-31,1986-1987,Dec-May,0.36,0.63,0.56
1986-06-30,1986-1987,Jan-Jun,0.75,0.89,0.88
1986-07-31,1986-1987,Feb-Jul,1.0,0.99,1.03
1986-08-31,1986-1987,Mar-Aug,1.05,1.02,1.07
1986-09-30,1986-1987,Apr-Sep,1.03,0.99,1.03
1986-10-31,1986-1987,May-Oct,0.34,0.51,0.47
1986-11-30,1986-1987,Jun-Nov,0.51,0.62,0.6
1986-12-31,1986-1987,Jul-Dec,0.39,0.57,0.52
1987-01-31,1986-1987,Aug-Jan,0.25,0.48,0.41
1987-02-28,1986-1987,Sep-Feb,0.21,0.47,0.38
1987-03-31,1986-1987,Oct-Mar,0.05,0.34,0.23
1987-04-30,1987-1988,Nov-Apr,0.58,0.86,0.79
1987-05-31,1987-1988,Dec-May,0.6,0.82,0.78
1987-06-30,1987-1988,Jan-Jun,0.56,0.76,0.72
1987-07-31,1987-1988,Feb-Jul,0.8,0.87,0.89
1987-08-31,1987-1988,Mar-Aug,1.19,1.1,1.18
1987-09-30,1987-1988,Apr-Sep,1.41,1.2,1.31
1987-10-31,1987-1988,May-Oct,1.01,0.98,1.02
1987-11-30,1987-1988,Jun-Nov,0.53,0.64,0.62
1987-12-31,1987-1988,Jul-Dec,0.18,0.37,0.31
1988-01-31,1987-1988,Aug-Jan,-0.06,0.16,0.09
1988-02-29,1987-1988,Sep-Feb,-0.44,-0.33,-0.38
1988-03-31,1987-1988,Oct-Mar,-0.61,-0.63,-0.65
1988-04-30,1988-1989,Nov-Apr,-0.79,-1.0,-0.96
1988-05-31,1988-1989,Dec-May,-0.67,-0.64,-0.69
1988-06-30,1988-1989,Jan-Jun,-0.69,-0.6,-0.66
1988-07-31,1988-1989,Feb-Jul,-0.89,-0.86,-0.91
1988-08-31,1988-1989,Mar-Aug,-1.05,-1.16,-1.16
1988-09-30,1988-1989,Apr-Sep,-1.06,-1.1,-1.13
1988-10-31,1988-1989,May-Oct,-1.03,-1.05,-1.07
1988-11-30,1988-1989,Jun-Nov,-1.4,-1.67,-1.61
1988-12-31,1988-1989,Jul-Dec,-1.36,-1.85,-1.71
1989-01-31,1988-1989,Aug-Jan,-1.25,-1.83,-1.66
1989-02-28,1988-1989,Sep-Feb,-0.98,-1.33,-1.24
1989-03-31,1988-1989,Oct-Mar,-0.86,-1.19,-1.11
1989-04-30,1989-1990,Nov-Apr,-0.88,-1.23,-1.15
1989-05-31,1989-1990,Dec-May,-0.83,-0.96,-0.96
1989-06-30,1989-1990,Jan-Jun,-0.92,-1.03,-1.04
1989-07-31,1989-1990,Feb-Jul,-0.91,-0.89,-0.94
1989-08-31,1989-1990,Mar-Aug,-0.98,-1.02,-1.05
1989-09-30,1989-1990,Apr-Sep,-0.62,-0.42,-0.51
1989-10-31,1989-1990,May-Oct,-0.54,-0.36,-0.43
1989-11-30,1989-1990,Jun-Nov,-0.59,-0.41,-0.48
1989-12-31,1989-1990,Jul-Dec,-0.43,-0.28,-0.34
1990-01-31,1989-1990,Aug-Jan,-0.33,-0.16,-0.23
1990-02-28,1989-1990,Sep-Feb,-0.15,0.06,-0.02
1990-03-31,1989-1990,Oct-Mar,-0.35,-0.2,-0.28
1990-04-30,1990-1991,Nov-Apr,0.04,0.33,0.23
1990-05-31,1990-1991,Dec-May,0.37,0.64,0.57
1990-06-30,1990-1991,Jan-Jun,1.08,1.11,1.14
1990-07-31,1990-1991,Feb-Jul,1.14,1.07,1.14
1990-08-31,1990-1991,Mar-Aug,0.95,0.96,1.0
1990-09-30,1990-1991,Apr-Sep,1.02,0.98,1.02
1990-10-31,1990-1991,May-Oct,0.99,0.97,1.0
1990-11-30,1990-1991,Jun-Nov,1.23,1.11,1.17
1990-12-31,1990-1991,Jul-Dec,0.68,0.8,0.79
1991-01-31,1990-1991,Aug-Jan,0.52,0.72,0.67
1991-02-28,1990-1991,Sep-Feb,0.5,0.74,0.68
1991-03-31,1990-1991,Oct-Mar,0.2,0.5,0.4
1991-04-30,1991-1992,Nov-Apr,-0.04,0.23,0.13
1991-05-31,1991-1992,Dec-May,-0.51,-0.38,-0.45
1991-06-30,1991-1992,Jan-Jun,-0.73,-0.68,-0.73
1991-07-31,1991-1992,Feb-Jul,-0.58,-0.38,-0.47
1991-08-31,1991-1992,Mar-Aug,-0.52,-0.3,-0.39
1991-09-30,1991-1992,Apr-Sep,-0.56,-0.33,-0.43
1991-10-31,1991-1992,May-Oct,-0.89,-0.82,-0.87
1991-11-30,1991-1992,Jun-Nov,-1.09,-1.1,-1.12
1991-12-31,1991-1992,Jul-Dec,-1.06,-1.22,-1.2
1992-01-31,1991-1992,Aug-Jan,-1.03,-1.31,-1.25
1992-02-29,1991-1992,Sep-Feb,-0.96,-1.3,-1.21
1992-03-31,1991-1992,Oct-Mar,-0.64,-0.69,-0.7
1992-04-30,1992-1993,Nov-Apr,-0.01,0.27,0.17
1992-05-31,1992-1993,Dec-May,0.56,0.79,0.74
1992-06-30,1992-1993,Jan-Jun,1.3,1.23,1.3
1992-07-31,1992-1993,Feb-Jul,1.5,1.27,1.39
1992-08-31,1992-1993,Mar-Aug,1.51,1.27,1.4
1992-09-30,1992-1993,Apr-Sep,1.5,1.24,1.37
1992-10-31,1992-1993,May-Oct,1.12,1.05,1.1
1992-11-30,1992-1993,Jun-Nov,0.71,0.76,0.77
1992-12-31,1992-1993,Jul-Dec,-0.28,-0.1,-0.17
1993-01-31,1992-1993,Aug-Jan,-0.53,-0.44,-0.49
1993-02-28,1992-1993,Sep-Feb,-0.46,-0.37,-0.42
1993-03-31,1992-1993,Oct-Mar,-0.42,-0.31,-0.38
1993-04-30,1993-1994,Nov-Apr,-0.42,-0.3,-0.37
1993-05-31,1993-1994,Dec-May,-0.18,0.07,-0.02
1993-06-30,1993-1994,Jan-Jun,-0.06,0.22,0.12
1993-07-31,1993-1994,Feb-Jul,0.08,0.33,0.26
1993-08-31,1993-1994,Mar-Aug,-0.12,0.14,0.06
1993-09-30,1993-1994,Apr-Sep,-0.3,-0.04,-0.13
1993-10-31,1993-1994,May-Oct,-0.15,0.07,-0.0
1993-11-30,1993-1994,Jun-Nov,-0.11,0.1,0.03
1993-12-31,1993-1994,Jul-Dec,0.07,0.27,0.21
1994-01-31,1993-1994,Aug-Jan,-0.17,0.03,-0.05
1994-02-28,1993-1994,Sep-Feb,0.12,0.38,0.29
1994-03-31,1993-1994,Oct-Mar,0.36,0.67,0.57
1994-04-30,1994-1995,Nov-Apr,0.23,0.53,0.44
1994-05-31,1994-1995,Dec-May,-0.01,0.27,0.18
1994-06-30,1994-1995,Jan-Jun,-0.02,0.26,0.17
1994-07-31,1994-1995,Feb-Jul,0.33,0.54,0.49
1994-08-31,1994-1995,Mar-Aug,0.23,0.46,0.4
