Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Nov-Jan,,,
1980-02-29,1979-1980,Dec-Feb,,,
1980-03-31,1979-1980,Jan-Mar,-0.73,-0.67,-0.78
1980-04-30,1980-1981,Feb-Apr,0.24,0.57,0.52
1980-05-31,1980-1981,Mar-May,0.06,0.47,0.37
1980-06-30,1980-1981,Apr-Jun,0.19,0.53,0.46
1980-07-31,1980-1981,May-Jul,-0.5,-0.14,-0.28
1980-08-31,1980-1981,Jun-Aug,-0.11,0.19,0.11
1980-09-30,1980-1981,Jul-Sep,-0.78,-0.61,-0.7
1980-10-31,1980-1981,Aug-Oct,-0.19,0.08,-0.02
1980-11-30,1980-1981,Sep-Nov,-0.44,-0.24,-0.33
1980-12-31,1980-1981,Oct-Dec,0.26,0.62,0.53
1981-01-31,1980-1981,Nov-Jan,-0.02,0.48,0.32
1981-02-28,1980-1981,Dec-Feb,0.51,0.97,0.87
1981-03-31,1980-1981,Jan-Mar,0.16,0.59,0.49
1981-04-30,1981-1982,Feb-Apr,-0.31,0.18,0.03
1981-05-31,1981-1982,Mar-May,-0.45,0.03,-0.14
1981-06-30,1981-1982,Apr-Jun,-0.11,0.3,0.18
1981-07-31,1981-1982,May-Jul,0.27,0.52,0.48
1981-08-31,1981-1982,Jun-Aug,0.59,0.67,0.68
1981-09-30,1981-1982,Jul-Sep,0.6,0.72,0.71
1981-10-31,1981-1982,Aug-Oct,0.01,0.29,0.2
1981-11-30,1981-1982,Sep-Nov,-0.49,-0.32,-0.41
1981-12-31,1981-1982,Oct-Dec,-0.84,-1.06,-1.05
1982-01-31,1981-1982,Nov-Jan,-0.61,-0.51,-0.62
1982-02-28,1981-1982,Dec-Feb,-0.06,0.5,0.3
1982-03-31,1981-1982,Jan-Mar,-0.07,0.41,0.27
1982-04-30,1982-1983,Feb-Apr,-0.39,0.11,-0.05
1982-05-31,1982-1983,Mar-May,-0.81,-0.53,-0.68
1982-06-30,1982-1983,Apr-Jun,-0.59,-0.23,-0.38
1982-07-31,1982-1983,May-Jul,-0.31,0.06,-0.06
1982-08-31,1982-1983,Jun-Aug,0.25,0.46,0.42
1982-09-30,1982-1983,Jul-Sep,0.6,0.72,0.71
1982-10-31,1982-1983,Aug-Oct,0.54,0.76,0.73
1982-11-30,1982-1983,Sep-Nov,0.3,0.57,0.5
1982-12-31,1982-1983,Oct-Dec,0.1,0.48,0.37
1983-01-31,1982-1983,Nov-Jan,-0.07,0.43,0.26
1983-02-28,1982-1983,Dec-Feb,1.06,1.25,1.29
1983-03-31,1982-1983,Jan-Mar,1.85,1.33,1.6
1983-04-30,1983-1984,Feb-Apr,1.65,1.12,1.35
1983-05-31,1983-1984,Mar-May,0.31,0.63,0.57
1983-06-30,1983-1984,Apr-Jun,-0.26,0.17,0.03
1983-07-31,1983-1984,May-Jul,0.54,0.68,0.69
1983-08-31,1983-1984,Jun-Aug,0.46,0.6,0.59
1983-09-30,1983-1984,Jul-Sep,0.67,0.76,0.77
1983-10-31,1983-1984,Aug-Oct,0.11,0.4,0.32
1983-11-30,1983-1984,Sep-Nov,0.31,0.58,0.51
1983-12-31,1983-1984,Oct-Dec,0.11,0.49,0.38
1984-01-31,1983-1984,Nov-Jan,-0.14,0.36,0.18
1984-02-29,1983-1984,Dec-Feb,-0.21,0.3,0.09
1984-03-31,1983-1984,Jan-Mar,0.33,0.71,0.64
1984-04-30,1984-1985,Feb-Apr,0.29,0.6,0.55
1984-05-31,1984-1985,Mar-May,0.22,0.58,0.51
1984-06-30,1984-1985,Apr-Jun,0.58,0.76,0.76
1984-07-31,1984-1985,May-Jul,0.96,0.9,0.98
1984-08-31,1984-1985,Jun-Aug,1.15,0.97,1.07
1984-09-30,1984-1985,Jul-Sep,-0.04,0.23,0.15
1984-10-31,1984-1985,Aug-Oct,-0.33,-0.1,-0.2
1984-11-30,1984-1985,Sep-Nov,-0.42,-0.22,-0.31
1984-12-31,1984-1985,Oct-Dec,-0.46,-0.18,-0.32
1985-01-31,1984-1985,Nov-Jan,-0.59,-0.46,-0.58
1985-02-28,1984-1985,Dec-Feb,-0.63,-0.9,-0.9
1985-03-31,1984-1985,Jan-Mar,-0.67,-0.48,-0.63
1985-04-30,1985-1986,Feb-Apr,-0.27,0.22,0.08
1985-05-31,1985-1986,Mar-May,0.08,0.49,0.39
1985-06-30,1985-1986,Apr-Jun,0.07,0.44,0.35
1985-07-31,1985-1986,May-Jul,0.46,0.64,0.63
1985-08-31,1985-1986,Jun-Aug,1.41,1.1,1.24
1985-09-30,1985-1986,Jul-Sep,2.0,1.44,1.67
1985-10-31,1985-1986,Aug-Oct,0.81,0.96,0.96
1985-11-30,1985-1986,Sep-Nov,-0.29,-0.04,-0.14
1985-12-31,1985-1986,Oct-Dec,-0.76,-0.81,-0.85
1986-01-31,1985-1986,Nov-Jan,-0.76,-1.19,-1.11
1986-02-28,1985-1986,Dec-Feb,-0.62,-0.84,-0.86
1986-03-31,1985-1986,Jan-Mar,-0.36,0.1,-0.08
1986-04-30,1986-1987,Feb-Apr,0.32,0.61,0.57
1986-05-31,1986-1987,Mar-May,0.63,0.79,0.79
1986-06-30,1986-1987,Apr-Jun,0.36,0.64,0.6
1986-07-31,1986-1987,May-Jul,-0.29,0.09,-0.03
1986-08-31,1986-1987,Jun-Aug,-0.94,-0.75,-0.85
1986-09-30,1986-1987,Jul-Sep,-0.47,-0.2,-0.31
1986-10-31,1986-1987,Aug-Oct,-0.33,-0.09,-0.19
1986-11-30,1986-1987,Sep-Nov,1.08,1.13,1.17
1986-12-31,1986-1987,Oct-Dec,0.76,0.96,0.95
1987-01-31,1986-1987,Nov-Jan,0.87,1.09,1.09
1987-02-28,1986-1987,Dec-Feb,-0.29,0.17,-0.04
1987-03-31,1986-1987,Jan-Mar,-0.62,-0.37,-0.52
1987-04-30,1987-1988,Feb-Apr,0.47,0.69,0.68
1987-05-31,1987-1988,Mar-May,0.63,0.79,0.79
1987-06-30,1987-1988,Apr-Jun,0.52,0.73,0.72
1987-07-31,1987-1988,May-Jul,-0.07,0.28,0.18
1987-08-31,1987-1988,Jun-Aug,0.75,0.77,0.8
1987-09-30,1987-1988,Jul-Sep,1.44,1.19,1.32
1987-10-31,1987-1988,Aug-Oct,0.64,0.84,0.82
1987-11-30,1987-1988,Sep-Nov,-0.24,0.01,-0.09
