Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1990-01-31,1989-1990,Aug-Jan,,,
1990-02-28,1989-1990,Sep-Feb,,,
1990-03-31,1989-1990,Oct-Mar,,,
1990-04-30,1990-1991,Nov-Apr,,,
1990-05-31,1990-1991,Dec-May,,,
1990-06-30,1990-1991,Jan-Jun,0.33,0.58,0.53
1990-07-31,1990-1991,Feb-Jul,0.16,0.43,0.37
1990-08-31,1990-1991,Mar-Aug,-0.01,0.23,0.18
1990-09-30,1990-1991,Apr-Sep,-0.52,-0.2,-0.31
1990-10-31,1990-1991,May-Oct,-1.3,-1.35,-1.4
1990-11-30,1990-1991,Jun-Nov,-1.0,-0.84,-0.95
1990-12-31,1990-1991,Jul-Dec,-0.83,-0.69,-0.79
1991-01-31,1990-1991,Aug-Jan,-0.66,-0.42,-0.54
1991-02-28,1990-1991,Sep-Feb,-0.64,-0.44,-0.55
1991-03-31,1990-1991,Oct-Mar,-0.5,-0.26,-0.37
1991-04-30,1991-1992,Nov-Apr,-0.58,-0.31,-0.43
1991-05-31,1991-1992,Dec-May,-0.69,-0.41,-0.54
1991-06-30,1991-1992,Jan-Jun,-0.28,0.06,-0.06
1991-07-31,1991-1992,Feb-Jul,-0.19,0.14,0.03
1991-08-31,1991-1992,Mar-Aug,0.29,0.44,0.42
1991-09-30,1991-1992,Apr-Sep,0.73,0.7,0.76
1991-10-31,1991-1992,May-Oct,1.0,0.87,0.96
1991-11-30,1991-1992,Jun-Nov,0.94,0.84,0.93
1991-12-31,1991-1992,Jul-Dec,0.81,0.83,0.88
1992-01-31,1991-1992,Aug-Jan,0.83,0.86,0.91
1992-02-29,1991-1992,Sep-Feb,0.47,0.67,0.65
1992-03-31,1991-1992,Oct-Mar,0.18,0.5,0.41
1992-04-30,1992-1993,Nov-Apr,-0.05,0.33,0.21
1992-05-31,1992-1993,Dec-May,0.28,0.57,0.5
1992-06-30,1992-1993,Jan-Jun,0.1,0.41,0.33
1992-07-31,1992-1993,Feb-Jul,0.08,0.36,0.29
1992-08-31,1992-1993,Mar-Aug,0.05,0.28,0.23
1992-09-30,1992-1993,Apr-Sep,0.11,0.32,0.28
1992-10-31,1992-1993,May-Oct,-0.07,0.2,0.12
1992-11-30,1992-1993,Jun-Nov,-0.47,-0.17,-0.28
1992-12-31,1992-1993,Jul-Dec,-0.72,-0.53,-0.64
1993-01-31,1992-1993,Aug-Jan,-0.82,-0.68,-0.79
1993-02-28,1992-1993,Sep-Feb,-0.55,-0.31,-0.43
1993-03-31,1992-1993,Oct-Mar,-0.53,-0.3,-0.41
1993-04-30,1993-1994,Nov-Apr,0.09,0.44,0.34
1993-05-31,1993-1994,Dec-May,0.57,0.75,0.73
1993-06-30,1993-1994,Jan-Jun,0.79,0.87,0.89
1993-07-31,1993-1994,Feb-Jul,0.67,0.77,0.79
1993-08-31,1993-1994,Mar-Aug,0.57,0.61,0.64
1993-09-30,1993-1994,Apr-Sep,0.66,0.66,0.7
1993-10-31,1993-1994,May-Oct,0.09,0.32,0.27
1993-11-30,1993-1994,Jun-Nov,0.2,0.39,0.36
1993-12-31,1993-1994,Jul-Dec,0.58,0.69,0.71
1994-01-31,1993-1994,Aug-Jan,0.67,0.77,0.79
1994-02-28,1993-1994,Sep-Feb,0.48,0.67,0.66
1994-03-31,1993-1994,Oct-Mar,0.47,0.72,0.67
1994-04-30,1994-1995,Nov-Apr,0.43,0.69,0.64
1994-05-31,1994-1995,Dec-May,0.16,0.49,0.41
1994-06-30,1994-1995,Jan-Jun,-0.53,-0.23,-0.35
1994-07-31,1994-1995,Feb-Jul,-0.64,-0.37,-0.49
1994-08-31,1994-1995,Mar-Aug,-0.59,-0.27,-0.39
1994-09-30,1994-1995,Apr-Sep,-0.47,-0.16,-0.26
1994-10-31,1994-1995,May-Oct,-0.46,-0.14,-0.25
1994-11-30,1994-1995,Jun-Nov,-0.71,-0.43,-0.55
1994-12-31,1994-1995,Jul-Dec,-0.51,-0.26,-0.37
1995-01-31,1994-1995,Aug-Jan,-0.38,-0.07,-0.19
1995-02-28,1994-1995,Sep-Feb,-0.58,-0.35,-0.47
1995-03-31,1994-1995,Oct-Mar,-0.7,-0.6,-0.68
1995-04-30,1995-1996,Nov-Apr,-0.63,-0.4,-0.52
1995-05-31,1995-1996,Dec-May,-0.71,-0.44,-0.56
1995-06-30,1995-1996,Jan-Jun,-0.55,-0.27,-0.39
1995-07-31,1995-1996,Feb-Jul,-0.46,-0.15,-0.27
1995-08-31,1995-1996,Mar-Aug,-0.6,-0.29,-0.41
1995-09-30,1995-1996,Apr-Sep,-0.77,-0.47,-0.59
1995-10-31,1995-1996,May-Oct,-0.75,-0.46,-0.58
1995-11-30,1995-1996,Jun-Nov,-0.56,-0.27,-0.38
1995-12-31,1995-1996,Jul-Dec,-0.77,-0.6,-0.71
1996-01-31,1995-1996,Aug-Jan,-0.89,-0.81,-0.9
1996-02-29,1995-1996,Sep-Feb,-0.87,-0.85,-0.93
1996-03-31,1995-1996,Oct-Mar,-0.71,-0.61,-0.69
1996-04-30,1996-1997,Nov-Apr,-0.46,-0.13,-0.26
1996-05-31,1996-1997,Dec-May,-0.8,-0.61,-0.72
1996-06-30,1996-1997,Jan-Jun,-0.89,-0.83,-0.91
1996-07-31,1996-1997,Feb-Jul,-0.9,-0.81,-0.9
1996-08-31,1996-1997,Mar-Aug,-1.18,-1.06,-1.16
1996-09-30,1996-1997,Apr-Sep,-0.95,-0.7,-0.82
1996-10-31,1996-1997,May-Oct,-1.2,-1.14,-1.22
1996-11-30,1996-1997,Jun-Nov,-1.15,-1.1,-1.18
1996-12-31,1996-1997,Jul-Dec,-0.99,-0.97,-1.04
1997-01-31,1996-1997,Aug-Jan,-0.93,-0.88,-0.96
1997-02-28,1996-1997,Sep-Feb,-0.9,-0.91,-0.98
1997-03-31,1996-1997,Oct-Mar,-1.07,-1.65,-1.5
1997-04-30,1997-1998,Nov-Apr,-1.07,-1.62,-1.49
1997-05-31,1997-1998,Dec-May,-1.2,-1.96,-1.74
1997-06-30,1997-1998,Jan-Jun,-1.29,-2.32,-2.0
1997-07-31,1997-1998,Feb-Jul,-1.39,-2.48,-2.16
1997-08-31,1997-1998,Mar-Aug,-1.75,-2.68,-2.45
1997-09-30,1997-1998,Apr-Sep,-1.61,-1.98,-1.94
1997-10-31,1997-1998,May-Oct,-1.35,-1.46,-1.5
1997-11-30,1997-1998,Jun-Nov,-0.97,-0.79,-0.9
1997-12-31,1997-1998,Jul-Dec,-0.11,0.16,0.08
1998-01-31,1997-1998,Aug-Jan,0.76,0.82,0.86
1998-02-28,1997-1998,Sep-Feb,0.96,0.96,1.03
1998-03-31,1997-1998,Oct-Mar,1.03,1.08,1.12
1998-04-30,1998-1999,Nov-Apr,1.05,1.05,1.1
1998-05-31,1998-1999,Dec-May,1.0,0.97,1.03
1998-06-30,1998-1999,Jan-Jun,0.21,0.5,0.43
1998-07-31,1998-1999,Feb-Jul,-0.2,0.12,0.02
1998-08-31,1998-1999,Mar-Aug,-0.6,-0.29,-0.41
1998-09-30,1998-1999,Apr-Sep,-0.74,-0.44,-0.56
1998-10-31,1998-1999,May-Oct,-0.79,-0.51,-0.64
1998-11-30,1998-1999,Jun-Nov,-1.01,-0.85,-0.96
1998-12-31,1998-1999,Jul-Dec,-0.74,-0.56,-0.67
1999-01-31,1998-1999,Aug-Jan,-0.85,-0.73,-0.83
1999-02-28,1998-1999,Sep-Feb,-0.19,0.12,0.01
1999-03-31,1998-1999,Oct-Mar,0.42,0.69,0.63
1999-04-30,1999-2000,Nov-Apr,0.59,0.79,0.77
1999-05-31,1999-2000,Dec-May,0.66,0.8,0.8
1999-06-30,1999-2000,Jan-Jun,,,
1999-07-31,1999-2000,Feb-Jul,,,
1999-08-31,1999-2000,Mar-Aug,,,
1999-09-30,1999-2000,Apr-Sep,,,
1999-10-31,1999-2000,May-Oct,,,
1999-11-30,1999-2000,Jun-Nov,,,
1999-12-31,1999-2000,Jul-Dec,,,
2000-01-31,1999-2000,Aug-Jan,-1.11,-1.31,-1.33
2000-02-29,1999-2000,Sep-Feb,,,
2000-03-31,1999-2000,Oct-Mar,,,
2000-04-30,2000-2001,Nov-Apr,,,
2000-05-31,2000-2001,Dec-May,,,
2000-06-30,2000-2001,Jan-Jun,,,
2000-07-31,2000-2001,Feb-Jul,,,
2000-08-31,2000-2001,Mar-Aug,,,
2000-09-30,2000-2001,Apr-Sep,,,
2000-10-31,2000-2001,May-Oct,,,
2000-11-30,2000-2001,Jun-Nov,0.3,0.46,0.44
2000-12-31,2000-2001,Jul-Dec,0.06,0.31,0.25
2001-01-31,2000-2001,Aug-Jan,0.12,0.39,0.32
2001-02-28,2000-2001,Sep-Feb,0.32,0.56,0.52
2001-03-31,2000-2001,Oct-Mar,0.36,0.64,0.57
2001-04-30,2001-2002,Nov-Apr,0.09,0.44,0.34
2001-05-31,2001-2002,Dec-May,0.24,0.54,0.47
2001-06-30,2001-2002,Jan-Jun,0.8,0.87,0.9
2001-07-31,2001-2002,Feb-Jul,0.37,0.58,0.55
2001-08-31,2001-2002,Mar-Aug,0.68,0.68,0.73
2001-09-30,2001-2002,Apr-Sep,0.17,0.36,0.32
2001-10-31,2001-2002,May-Oct,1.07,0.9,1.0
2001-11-30,2001-2002,Jun-Nov,1.23,0.99,1.12
2001-12-31,2001-2002,Jul-Dec,0.68,0.75,0.78
2002-01-31,2001-2002,Aug-Jan,0.84,0.87,0.92
2002-02-28,2001-2002,Sep-Feb,0.34,0.58,0.54
2002-03-31,2001-2002,Oct-Mar,1.03,1.08,1.12
2002-04-30,2002-2003,Nov-Apr,0.95,0.99,1.03
2002-05-31,2002-2003,Dec-May,1.4,1.14,1.28
2002-06-30,2002-2003,Jan-Jun,1.43,1.18,1.32
2002-07-31,2002-2003,Feb-Jul,1.33,1.1,1.24
2002-08-31,2002-2003,Mar-Aug,1.71,1.16,1.4
2002-09-30,2002-2003,Apr-Sep,1.02,0.85,0.95
2002-10-31,2002-2003,May-Oct,0.22,0.42,0.38
2002-11-30,2002-2003,Jun-Nov,-0.44,-0.14,-0.25
2002-12-31,2002-2003,Jul-Dec,-0.3,-0.02,-0.12
2003-01-31,2002-2003,Aug-Jan,-0.23,0.08,-0.03
2003-02-28,2002-2003,Sep-Feb,0.14,0.42,0.35
2003-03-31,2002-2003,Oct-Mar,0.23,0.54,0.46
2003-04-30,2003-2004,Nov-Apr,0.23,0.55,0.47
2003-05-31,2003-2004,Dec-May,0.82,0.88,0.91
2003-06-30,2003-2004,Jan-Jun,1.01,0.98,1.05
2003-07-31,2003-2004,Feb-Jul,0.78,0.83,0.87
2003-08-31,2003-2004,Mar-Aug,1.04,0.86,0.97
2003-09-30,2003-2004,Apr-Sep,1.4,1.03,1.2
2003-10-31,2003-2004,May-Oct,1.08,0.9,1.01
2003-11-30,2003-2004,Jun-Nov,0.95,0.85,0.94
2003-12-31,2003-2004,Jul-Dec,0.56,0.67,0.68
2004-01-31,2003-2004,Aug-Jan,0.55,0.69,0.7
2004-02-29,2003-2004,Sep-Feb,-0.01,0.29,0.21
2004-03-31,2003-2004,Oct-Mar,-0.54,-0.32,-0.43
2004-04-30,2004-2005,Nov-Apr,-0.46,-0.13,-0.26
2004-05-31,2004-2005,Dec-May,-0.8,-0.61,-0.72
2004-06-30,2004-2005,Jan-Jun,-0.84,-0.75,-0.83
2004-07-31,2004-2005,Feb-Jul,-0.87,-0.76,-0.85
2004-08-31,2004-2005,Mar-Aug,-1.04,-0.83,-0.95
2004-09-30,2004-2005,Apr-Sep,-0.87,-0.6,-0.72
2004-10-31,2004-2005,May-Oct,-0.66,-0.35,-0.47
