Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1970-05-31,1970-1971,Mar-May,,,
1970-06-30,1970-1971,Apr-Jun,,,
1970-07-31,1970-1971,May-Jul,0.06,0.36,0.32
1970-08-31,1970-1971,Jun-Aug,0.13,0.34,0.32
1970-09-30,1970-1971,Jul-Sep,-0.38,-0.09,-0.19
1970-10-31,1970-1971,Aug-Oct,-0.09,0.21,0.12
1970-11-30,1970-1971,Sep-Nov,-0.19,0.14,0.03
1970-12-31,1970-1971,Oct-Dec,0.13,0.5,0.4
1971-01-31,1970-1971,Nov-Jan,-0.02,0.4,0.27
1971-02-28,1970-1971,Dec-Feb,0.9,1.12,1.1
1971-03-31,1970-1971,Jan-Mar,0.69,1.01,0.96
1971-04-30,1971-1972,Feb-Apr,0.45,0.85,0.76
1971-05-31,1971-1972,Mar-May,-0.65,-0.42,-0.58
1971-06-30,1971-1972,Apr-Jun,0.11,0.44,0.38
1971-07-31,1971-1972,May-Jul,0.23,0.44,0.44
1971-08-31,1971-1972,Jun-Aug,-0.02,0.25,0.2
1971-09-30,1971-1972,Jul-Sep,0.01,0.26,0.2
1971-10-31,1971-1972,Aug-Oct,-0.03,0.26,0.18
1971-11-30,1971-1972,Sep-Nov,0.2,0.46,0.4
1971-12-31,1971-1972,Oct-Dec,0.01,0.41,0.29
1972-01-31,1971-1972,Nov-Jan,0.46,0.76,0.71
1972-02-29,1971-1972,Dec-Feb,0.21,0.73,0.57
1972-03-31,1971-1972,Jan-Mar,-0.49,-0.08,-0.28
1972-04-30,1972-1973,Feb-Apr,-0.78,-1.16,-1.11
1972-05-31,1972-1973,Mar-May,-0.89,-1.47,-1.38
1972-06-30,1972-1973,Apr-Jun,-1.02,-0.83,-0.98
1972-07-31,1972-1973,May-Jul,-0.51,-0.03,-0.18
1972-08-31,1972-1973,Jun-Aug,1.38,0.9,1.1
1972-09-30,1972-1973,Jul-Sep,2.94,1.69,2.13
1972-10-31,1972-1973,Aug-Oct,2.47,1.54,1.88
1972-11-30,1972-1973,Sep-Nov,1.05,0.98,1.04
1972-12-31,1972-1973,Oct-Dec,-0.85,-0.72,-0.81
1973-01-31,1972-1973,Nov-Jan,-0.44,-0.07,-0.22
