Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1980-01-31,1979-1980,Nov-Jan,,,
1980-02-29,1979-1980,Dec-Feb,,,
1980-03-31,1979-1980,Jan-Mar,-0.64,-0.68,-0.74
1980-04-30,1980-1981,Feb-Apr,0.09,0.65,0.48
1980-05-31,1980-1981,Mar-May,-0.0,0.54,0.37
1980-06-30,1980-1981,Apr-Jun,0.62,0.87,0.85
1980-07-31,1980-1981,May-Jul,0.64,0.73,0.79
1980-08-31,1980-1981,Jun-Aug,1.5,1.05,1.27
1980-09-30,1980-1981,Jul-Sep,-0.11,0.15,0.08
1980-10-31,1980-1981,Aug-Oct,-0.07,0.16,0.1
1980-11-30,1980-1981,Sep-Nov,-0.67,-0.49,-0.58
1980-12-31,1980-1981,Oct-Dec,0.09,0.45,0.35
1981-01-31,1980-1981,Nov-Jan,-0.6,-0.43,-0.54
1981-02-28,1980-1981,Dec-Feb,-0.31,0.2,0.01
1981-03-31,1980-1981,Jan-Mar,-0.4,0.06,-0.15
1981-04-30,1981-1982,Feb-Apr,-0.53,-0.31,-0.46
1981-05-31,1981-1982,Mar-May,-0.18,0.36,0.17
1981-06-30,1981-1982,Apr-Jun,-0.29,0.24,0.05
1981-07-31,1981-1982,May-Jul,0.31,0.57,0.56
1981-08-31,1981-1982,Jun-Aug,0.21,0.42,0.39
1981-09-30,1981-1982,Jul-Sep,1.13,0.85,0.99
1981-10-31,1981-1982,Aug-Oct,0.14,0.31,0.28
1981-11-30,1981-1982,Sep-Nov,-0.18,0.09,0.0
1981-12-31,1981-1982,Oct-Dec,-0.89,-1.0,-1.02
1982-01-31,1981-1982,Nov-Jan,-0.73,-0.84,-0.86
1982-02-28,1981-1982,Dec-Feb,-0.81,-1.11,-1.07
1982-03-31,1981-1982,Jan-Mar,-0.67,-0.88,-0.89
1982-04-30,1982-1983,Feb-Apr,,,
1982-05-31,1982-1983,Mar-May,,,
1982-06-30,1982-1983,Apr-Jun,,,
1982-07-31,1982-1983,May-Jul,0.63,0.73,0.78
1982-08-31,1982-1983,Jun-Aug,1.34,0.98,1.17
1982-09-30,1982-1983,Jul-Sep,1.73,1.1,1.36
1982-10-31,1982-1983,Aug-Oct,0.52,0.55,0.58
1982-11-30,1982-1983,Sep-Nov,0.44,0.61,0.58
1982-12-31,1982-1983,Oct-Dec,-0.53,-0.24,-0.37
1983-01-31,1982-1983,Nov-Jan,-0.58,-0.38,-0.5
1983-02-28,1982-1983,Dec-Feb,-0.75,-0.79,-0.84
1983-03-31,1982-1983,Jan-Mar,-0.6,-0.47,-0.59
1983-04-30,1983-1984,Feb-Apr,-0.58,-0.45,-0.58
1983-05-31,1983-1984,Mar-May,-0.7,-0.68,-0.76
1983-06-30,1983-1984,Apr-Jun,-0.69,-0.44,-0.59
1983-07-31,1983-1984,May-Jul,-0.63,-0.22,-0.39
1983-08-31,1983-1984,Jun-Aug,-0.09,0.21,0.13
1983-09-30,1983-1984,Jul-Sep,0.53,0.55,0.59
1983-10-31,1983-1984,Aug-Oct,1.31,0.96,1.13
1983-11-30,1983-1984,Sep-Nov,2.78,1.79,2.15
1983-12-31,1983-1984,Oct-Dec,2.34,1.56,1.86
1984-01-31,1983-1984,Nov-Jan,2.8,1.76,2.12
1984-02-29,1983-1984,Dec-Feb,2.26,1.51,1.78
1984-03-31,1983-1984,Jan-Mar,3.25,1.79,2.26
1984-04-30,1984-1985,Feb-Apr,1.34,1.33,1.41
1984-05-31,1984-1985,Mar-May,0.5,0.88,0.8
1984-06-30,1984-1985,Apr-Jun,0.89,0.99,1.03
1984-07-31,1984-1985,May-Jul,2.24,1.26,1.66
1984-08-31,1984-1985,Jun-Aug,2.81,1.46,1.95
1984-09-30,1984-1985,Jul-Sep,1.72,1.1,1.36
1984-10-31,1984-1985,Aug-Oct,-0.17,0.08,0.01
1984-11-30,1984-1985,Sep-Nov,0.12,0.37,0.3
1984-12-31,1984-1985,Oct-Dec,-0.28,0.09,-0.05
1985-01-31,1984-1985,Nov-Jan,-0.54,-0.29,-0.43
1985-02-28,1984-1985,Dec-Feb,-0.83,-1.21,-1.13
1985-03-31,1984-1985,Jan-Mar,-0.69,-1.05,-0.99
1985-04-30,1985-1986,Feb-Apr,-0.57,-0.43,-0.56
1985-05-31,1985-1986,Mar-May,-0.68,-0.57,-0.68
1985-06-30,1985-1986,Apr-Jun,-0.7,-0.47,-0.62
1985-07-31,1985-1986,May-Jul,-0.78,-0.45,-0.62
1985-08-31,1985-1986,Jun-Aug,0.1,0.35,0.31
1985-09-30,1985-1986,Jul-Sep,0.7,0.64,0.71
1985-10-31,1985-1986,Aug-Oct,0.8,0.7,0.78
1985-11-30,1985-1986,Sep-Nov,-0.33,-0.07,-0.16
1985-12-31,1985-1986,Oct-Dec,-0.71,-0.56,-0.66
1986-01-31,1985-1986,Nov-Jan,-0.75,-0.89,-0.9
1986-02-28,1985-1986,Dec-Feb,,,
1986-03-31,1985-1986,Jan-Mar,,,
1986-04-30,1986-1987,Feb-Apr,,,
1986-05-31,1986-1987,Mar-May,0.03,0.57,0.41
1986-06-30,1986-1987,Apr-Jun,0.17,0.62,0.51
1986-07-31,1986-1987,May-Jul,0.17,0.49,0.44
1986-08-31,1986-1987,Jun-Aug,1.16,0.91,1.07
1986-09-30,1986-1987,Jul-Sep,0.79,0.69,0.77
1986-10-31,1986-1987,Aug-Oct,1.6,1.09,1.31
1986-11-30,1986-1987,Sep-Nov,1.72,1.36,1.52
1986-12-31,1986-1987,Oct-Dec,2.2,1.51,1.79
1987-01-31,1986-1987,Nov-Jan,1.9,1.5,1.68
1987-02-28,1986-1987,Dec-Feb,-0.55,-0.18,-0.35
1987-03-31,1986-1987,Jan-Mar,-0.64,-0.69,-0.75
1987-04-30,1987-1988,Feb-Apr,-0.69,-1.06,-1.01
1987-05-31,1987-1988,Mar-May,-0.77,-1.07,-1.04
1987-06-30,1987-1988,Apr-Jun,-0.87,-1.2,-1.16
1987-07-31,1987-1988,May-Jul,-0.66,-0.27,-0.44
1987-08-31,1987-1988,Jun-Aug,0.1,0.35,0.31
1987-09-30,1987-1988,Jul-Sep,0.41,0.48,0.5
1987-10-31,1987-1988,Aug-Oct,0.53,0.55,0.59
1987-11-30,1987-1988,Sep-Nov,-0.49,-0.25,-0.35
1987-12-31,1987-1988,Oct-Dec,0.3,0.61,0.54
